target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
6,74.0244445179995,1033.65829638059,1.55839364938558,0.190013576105989,20,19,52.0729005113401,-3.57014913014268,3,69.118870035714,34.7774680082236,36.996992628727,18.6513453237292,15.984497157805,2782118.15654336,278.258850023129,-0.0008667690999664,242.258352787214,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,106.185250544033,314.061021248865,1.35210172471168,0.189868418792755,8,1,50.4182637217505,-1.2811790888234,4,76.3149399276431,17.7588471678039,35.880506924999,18.6478627313471,13.8218544794766,295191.473940835,278.282688427164,0.0027968215317975,228.897422803019,2000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,16.8547844050823,1456.48341740932,1.44193570516073,0.129181912491575,19,14,52.3307407610906,-0.103366250696928,7,76.3628963914339,17.7759636378091,36.4638625485298,18.6318925707213,13.8187692393552,7172592.18539379,288.67342684454,-0.0001064935089519,239.922808261772,1993,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,22.895599355,238.013303162605,1.44186978505528,0.217238023477461,27,1,52.1001345068427,-0.0742389601920108,10,74.9623766096037,17.7404902422163,36.4752331702321,18.6417137653803,13.8135546845364,7231089.23941281,278.473526363371,-0.0030602717223558,246.375811763739,1987,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-32.4429387469034,1024.07018802587,1.08699000822849,0.246375148598559,27,20,51.6287833005889,-1.62121340888573,12,79.7407519682913,19.1767737394144,32.1895156579046,18.6676478058723,9.82232116361444,3188055.83090045,284.619544036751,-0.0030432614647846,35.4873275545242,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,-70.4986292142335,1394.13390263021,0.728729958222854,0.153749824658351,23,15,52.4406014744713,0.353445378801521,2,64.9094021604002,14.0201178925895,38.7768987291078,18.6539883811458,13.1421524284318,1855140.95514682,276.405137901448,0.0004055353318478,348.741931904766,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,6.02154102514326,999.828357791763,1.81805577143017,0.137090841685383,7,11,52.7658953260736,-0.687015538699745,9,88.1722585812346,17.7295356462411,33.2209083626665,18.6461538612544,13.7931780365687,4072379.47300844,291.621843795819,-0.0016970287367499,245.960499737869,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,51.6321311099014,1139.74191203087,1.4411625369869,0.147215657991491,14,1,52.6594411656883,-0.190337395285383,3,76.269444335911,17.739057563879,36.4829235992246,18.6476313228735,13.8385769085903,2896122.77995027,284.910976069197,-0.0002061031193701,231.511060329312,1989,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,62.7131727755437,694.236106597594,1.44277916409378,0.0984147141781404,6,3,52.3136342209351,-1.47679613555984,8,76.407965483121,17.7733249566481,36.4843953176843,18.6445094557546,13.8126084493124,1650808.83849976,286.905731675062,0.0019953916219972,321.144876816147,1990,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,-55.2584792107286,847.447605830057,0.40832695397611,0.202714739813795,10,9,53.644403800313,-1.50186629149826,7,-4.64897482329444,44.4254348469223,20.090894153462,18.645292146641,14.752091339277,262823.341299982,287.526456970482,0.0015818634758877,265.130323010169,2000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,131.91041973511,846.897088923018,1.44275299335079,0.148600196700766,29,20,52.1382370382572,-0.75695089186094,9,76.34393302933,17.7511024021003,36.4915575436202,18.6422538463259,13.8075301637896,2454948.6304031,283.160097518569,0.0009153498103797,222.080338661624,1990,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,115.738704382401,2365.21922356896,-0.483584691489576,0.200193385097362,24,17,54.2445974910369,-0.787150688176631,5,-127442.09661556,6.11335449660549,33.8548801696888,18.6458620033835,45253.7439381524,-1176874785.66364,283.330160788626,0.321342764866313,222.926866517053,1993,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,85.6442438669631,652.257271934243,1.44015412916446,0.163552369117814,18,21,54.3647425569734,-1.48480292256105,7,76.323720052311,17.7559728901634,36.499077723881,18.6424452237315,13.8411819776232,10868153.9247407,290.387446687239,-0.0001560352399057,278.254881278415,1983,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,19.4084432059385,385.70409302781,0.555662567725233,0.100916457090681,27,22,53.7112278990172,-1.50657917689688,7,22.3048471018795,43.5449540930159,32.1013331812406,18.6464308693491,2.64602119964045,6708391.40718622,288.920888292652,0.0019921334170209,205.012722373591,2000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,-78.1230708377688,813.714413996749,1.4423338256271,0.219982436548012,19,23,53.19116176346,-3.08920163066399,1,76.3598340575348,17.7903927975938,36.4683012700398,18.6377963496223,13.8067970476716,2935984.263204,276.609798193549,-0.0021153122936473,325.38827974531,1983,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,40.2327869788103,1485.91917692506,1.44164133113405,0.221465694422438,23,17,52.9040318069558,-0.249709725578907,10,77.4179445235244,17.7558533412767,36.4748290849846,18.6350322426832,13.8085610469071,5324402.11617528,286.310623549005,-8.75174911534546e-05,282.064949980711,1986,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,115.489944739245,-70.094463552033,1.44118307148918,0.240110540490794,23,2,53.2048053887393,0.807516480741852,6,76.5875770051407,17.7589246485545,36.4848538576677,18.6457200924389,13.8039499475683,5496060.52148262,285.607501588324,0.00032583123725,70.6485393062773,1986,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45.3321064669991,121.804567024352,1.28136750793577,0.122570435955148,2,4,51.6302445868068,-0.732180092418174,9,68.9980533233908,10.0180568028845,33.582152147672,18.6286023317139,14.5716126393629,1.0839923107937,286.591969019142,0.0001342849320948,212.884550813901,1999,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,131.833613797594,758.717346572772,2.17962081515918,0.197664807813112,19,5,53.8337004418522,-2.48369314135831,6,76.3462682896861,17.7451413465958,36.4639241605886,18.6400214407817,16.3442540657722,-77198.2012541163,288.006902076069,0.0008518340303808,86.8392952153382,1986,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,163.383377667612,718.66416651177,1.44093295188338,0.172793242488949,30,3,52.7983738197201,-1.74505849863835,11,76.2840669176411,17.7585953201756,36.4694213558739,18.6495488572368,13.8500677920981,1862140.47655825,283.536428094174,-0.0002755981173247,214.694030997203,1992,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,156.00873695732,334.30200381802,1.32735556303672,0.156498298946189,20,5,54.3172773077781,0.670299808173664,9,258.58205342893,17.7567030600062,36.4729407492644,18.5967229646519,13.8057242681754,94745.8002661232,283.952148480298,-0.0024615787939618,390.022423286512,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,144.834843346492,351.498954625252,0.869448148736252,0.176447311964137,13,5,54.0074667090307,-2.23849465024818,8,110.862133034149,9.70795280831975,32.8021841263846,18.6053971480382,14.9250014674914,14728.0020422294,286.284825023024,2.9483098573289e-05,200.514346544867,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,167.975675627882,175.207771360122,1.46134394669569,0.234188701110131,19,19,52.9073761168861,-0.703292363712793,11,76.2867064778563,17.7289593214879,36.4498483500265,18.6427356327859,13.8289958430766,2289790.75553116,280.964068743226,0.0004369087412566,153.255748832635,1997,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,179.457761769681,-418.999339391899,1.44173836589823,0.123388182408562,7,3,51.4457701704627,-0.236253299445374,12,86.1119104877012,25.0767641338785,75.839235257479,18.6877749167069,13.3426354938455,1599685.00993646,271.999614312178,0.0002277574180405,215.195316321557,1997,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,-60.6726395037917,1228.0365624486,1.44094810509994,0.171972018198951,23,15,52.315790101432,-1.4082188904216,9,76.2843193914779,17.7366820901155,36.4789265738341,18.6359207758131,13.8345866391595,3957327.76377942,289.294124971985,0.0016800040861051,310.535026589954,1984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-16.571162259776,399.256906763495,1.45489197703257,0.199837385716857,22,3,53.8257489484535,-1.52531626226123,2,76.2914806407764,17.7427563517546,36.4800817620801,18.6399100153174,13.8070505009995,-226508.817289278,276.87814377546,0.0003831407305244,133.929232142802,1984,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,87.3082245698543,370.249959274041,0.481824340101961,0.186530668844851,3,8,52.9376910520142,0.114125244230734,2,181.102194535602,28.1945747142908,25.2113496739685,18.6428013889975,2.96034097020193,-50831.0490908811,277.642850952413,-0.0007929063367131,286.007390839748,2000,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,36.9944075783855,447.761099013892,1.44059509154026,0.112610987788825,23,9,50.2107036318967,-2.45326526400266,5,76.3569892999721,17.7670288736471,36.4594426497062,18.6420662747696,13.8209384010484,627756.82904106,285.160390167257,0.0038510602340521,211.960845900225,1986,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,84.0920366155479,734.582798430343,1.64079460918133,0.257779204457929,7,20,52.4457193825602,-1.72994054542741,11,74.4272096612152,17.7397953351934,36.4757880647725,18.6430018445251,13.8110888542045,5202066.80787977,279.803938026612,-0.0056564009153736,189.004650380141,1989,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,114.567302497073,591.839337526031,1.28243282662514,0.170136907629641,11,12,53.1606462928685,-0.860496960895855,1,76.3762166233741,17.7144271979143,35.3304494487539,21.6581996513023,13.7940876503136,268600.285698027,280.36344477255,0.0002045932106588,215.037925711291,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,-3.42452955528915,213.680199659161,1.44150334223878,0.271958414214592,23,18,51.8060452915259,-1.10419388613092,2,76.3790948587816,17.7482397548143,36.4637687349795,18.6507925039113,13.8090404421269,531492.702838224,273.375542521069,0.0015316944121903,103.188744953407,1994,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,-6.92544289237348,928.498119803475,1.44259327747147,0.240107476847462,5,17,51.8061166739962,-1.77905299623342,4,76.3132939550483,17.7361497340228,36.4778514443976,18.6395426505523,13.8105341717655,2742064.58515447,285.128826571313,0.0002809183195705,-27.4661115051365,1984,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,63.8405124079267,958.153580984846,0.198460651197584,0.212434379520635,22,22,51.2465167644283,-0.347743691039027,6,46.6059467251028,44.3283227434669,27.9139984364335,18.6480737447745,7.93631653901393,7892445.0899932,288.738288908463,0.0008790208443214,231.56159895638,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,175.165669023383,1589.17665542817,1.63469141025309,0.195143146501724,14,12,53.3732955518523,-1.53522671136489,12,94.3825193389324,51.6863084613771,29.5242392085168,19.9496823279314,15.4451214982495,77060.6147995848,281.005187425755,0.0007607318517572,223.664563429804,1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,185.037359700372,914.501578289912,0.933528103134119,0.160985467284946,22,20,53.4462460606322,-2.15867194318193,4,81.5952588167634,17.5611015282477,35.3195136626679,18.6420801936199,14.6277075820708,7465131.85129921,281.026295816678,0.0009145794665668,88.3671456051363,1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,230.699818447645,247.939184458999,1.44186982924588,0.155523222467655,20,23,50.7428740537213,0.416114809383424,11,76.3505543608377,17.7445859742138,36.4723350975267,18.6420667547053,13.7905160546941,3447001.10214861,274.791288441334,-0.0007779869860901,331.547724676141,1986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-33.4472876898165,1141.62590238045,1.44173166240158,0.183616189139545,30,12,52.4794488619597,-0.422966959533821,5,76.3778316961987,17.7534391226285,36.4918917016748,18.6416235782376,13.8412345787009,5511478.21614739,284.642200877162,-0.0017102707037123,108.690483452951,1984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,117.046275064892,232.062169923038,1.4423998611459,0.310902568928686,16,6,52.2710194580897,-1.28468622298249,5,76.6125332424753,17.7404905509411,36.4764539676032,18.6423129941938,13.8077768829169,30509.396319703,278.343539089131,0.0005677899983212,33.5406014931608,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28.1656247435231,94.7895126483754,-0.468482155709124,0.161461504942976,19,21,51.9333714682368,-1.98547462692453,2,48.574286140968,-0.696132344039518,19.9463351771401,18.6269527055326,-15.6888856606399,2896277.10756633,281.499274319149,9.88806728952284e-05,263.911549095268,1992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,-51.3903794417716,418.347279483916,1.44283860510587,0.218800365417299,5,21,52.1336929242772,-0.406771059422298,6,76.3299871309641,17.7653894908598,36.4704574698665,18.6355170987908,13.8133675673256,3757517.15113929,284.484558924804,0.0030609982459669,159.731082467068,1991,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,158.062461180418,856.212723219112,1.44259326975915,0.14914972364148,14,14,52.0907265742837,-3.17647791684587,9,76.2506822583796,17.7362658279168,36.4778532878544,18.6391061982285,13.8105342105639,2282460.07462515,287.637830904998,0.0010822726608478,280.269588966031,1984,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,104.914802000206,685.946875614169,1.44259697076919,0.192171530661061,17,17,50.4951658127817,-2.38733990841914,11,18.1065158868317,59.6387099567864,36.4716609141939,18.5871397198159,-6.27382686982461,5419441.11015036,281.710020415386,-0.0018601109669438,235.547906148976,1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,174.916128017553,1310.063060172,1.44038134946508,0.185137020323154,22,15,53.3362070901593,-3.2230162683041,2,76.3092247267171,17.7484412192626,36.4790191948937,18.6410364667315,13.8154577576743,673484.69686411,279.13765362673,0.0006639881949358,208.183064646219,1989,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,248.387590761597,437.325157908816,0.386703239764091,0.152335788037774,18,6,52.0119850307562,-3.22896459550155,6,35.3521331668282,6.26916308069536,32.1675665574597,18.6404710899248,18.728323324131,-12417.1728980631,287.686975705095,0.0006650677686658,201.237501674144,1998,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,143.708684195687,812.133196330731,1.27350703246036,0.237244033906029,7,6,51.9544246077984,-3.91851712215923,2,75.8141475511828,38.2807518378015,35.6293328728301,18.6402046995424,22.4271199096847,112572.617032925,275.461403789444,0.0005742102554083,275.703268108623,1983,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,193.134162225288,547.122157333156,1.4419950390271,0.127499975512881,2,7,50.9644110460635,-3.2367428014818,6,-2552.8720267676,17.4154666666197,36.484164332812,18.6433465338533,314306.004502765,206371159.63131,284.53472011617,-0.737926255561649,41.6913920914986,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-34.504671563332,129.272617275026,1.4416415656178,0.166980541762566,20,23,51.2874299041884,-4.4106412572845,5,76.2759801096387,17.7131296603492,36.4935010288685,18.6383937931137,13.7882619332724,5434499.76945621,284.741366136422,0.0011429377015895,197.938866285958,1987,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,198.259629586832,486.507010355291,0.956073240315275,0.196326861184116,29,9,54.2857532919044,-0.300603985615119,1,70.4279918309262,3.84030787510204,47.353983185831,18.645782796173,14.0644771731386,-457239.807791018,275.78267129464,0.011021076293197,192.485500892517,1990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-23.2740789238286,559.536794258892,1.44059678169262,0.184715311051724,9,6,54.2477057576838,2.47632541663533,10,76.3490489694075,17.7769351745201,36.4665891484754,18.6457424715822,13.8044571053874,62448.6488074834,282.010292560058,0.000308579778773,330.634298029457,1982,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12.6963174409328,2210.64731261411,1.44240787044773,0.0930912019080681,1,16,52.4998776171225,-2.28764669143932,8,76.3196259105623,17.7485971070794,36.4863503395774,18.6417880307386,-0.878327096295383,7662503.83715697,296.231261249778,-0.0001844543298237,264.510086832062,1997,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-56.9124381174541,401.191905683125,1.44216658855897,0.192448952553743,17,19,52.354298262636,0.535320151290019,2,76.3366640782062,17.7515273480909,36.4476424423992,18.6374450476139,13.8230022907831,4484532.46054472,273.110555906637,-0.0001130044270483,83.857917143301,1982,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,62.543947100144,148.869184793619,1.4421046836798,0.161787615750511,10,1,50.8564344129311,-0.64607791820327,5,76.2496482507297,37.3775712929541,35.1821945231676,18.6344103384127,13.8137693541701,7415919.08379334,285.781494371058,0.0030069479373729,61.7052861627586,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,111.710588904138,1111.26586740499,0.503317099803737,0.185553412552986,12,1,50.589447940729,-1.67179381015319,4,12.9616384567889,74.7253708083441,13.4335268288494,17.7311460250434,11.0848422783954,-3556478.89554773,281.77731253011,0.0091330432531444,213.989461159917,2000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,85.2257831933866,78.6679106898206,1.44243414466647,0.176297886044991,3,6,53.6233576119972,-0.964213216172535,6,76.3772694949341,17.7397050679677,36.4714388327396,18.6805085387706,13.7852650218746,36452.2308597173,283.125294833105,-0.0003988920396785,186.204238581985,1983,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-12.8706191590166,1385.45693521653,2.23252946836653,0.211846095209597,11,17,53.5665457336049,-2.75522705043474,1,93.5790583843425,17.7369831606922,36.4846318490646,18.6416238418136,42.2466927024184,2540.40795001679,274.574755920772,0.0016015516139314,226.846402299845,1984,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-34.8229583716781,412.521337424534,0.905983126442424,0.219451964861922,25,23,52.2855505375931,-3.45408388243654,8,76.3865140512403,-1.88186048198109,8.0456419426916,17.6766491300493,-5.66564953723602,1219522.03034771,285.022602720054,0.0014707595384311,143.296260964287,1999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,139.726539489285,257.641097464398,1.44174037522672,0.17408113041998,2,3,53.9278568694483,1.05021842201389,4,76.2934904606692,17.763046250225,36.4839721757682,18.6459782839023,13.7921205630624,1515524.59583939,278.892850504929,-0.0016893840575679,218.648798191482,1991,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,14.2580796389251,52.7372356334323,1.44087218327137,0.117858314730582,9,18,51.424177966207,-0.454110465078859,7,76.226263528173,17.7593365468467,36.5209006613914,18.6449358885045,13.8055423665659,1142779.3215808,286.251551546866,0.0009362369813274,259.393627677189,1990,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,-18.3167817265519,1670.70769081262,1.81860051009938,0.137278740610947,31,14,53.5360730659807,-2.52639731663538,3,72.6252523880557,30.1522517959153,38.2925999507673,18.6395095201045,11.3450105518604,4731140.86805004,280.164799294746,0.0007045278920131,241.861954530739,1994,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,166.453147004764,379.044988551081,1.44270172841972,0.0922663171492708,17,4,51.4486042384128,-0.0210271581536841,6,76.279012156784,17.6969338405277,36.4681629522348,18.6366649207772,13.8295359357305,-15.9488899857104,286.100368290536,0.0004336139132484,309.103439776752,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
