target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
0,144.114124005671,73.744829108839,1.44202274338977,0.178288287918089,18,5,53.1561720188675,0.0650033133242578,11,76.3437964746702,17.7543692933696,36.4637592335633,18.6384107352794,13.8251231291198,-1423.49292940861,270.525903947397,0.0005208828267798,80.9134691494342,1985,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10.1246917700235,703.605414213575,1.398386727478,0.165418849533339,12,16,51.2646635286766,0.25872860878541,2,83.9266099203595,9.78582295982175,26.7019723892164,18.5142322694434,18.3650379588091,2968402.2133031,278.941045961042,0.0009275720371661,192.921424355225,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,232.969980535025,342.918262583951,1.26979421285528,0.195630147671225,13,2,54.2062696404502,-1.32273510543351,4,113.625233436627,17.7736708156956,38.7226132611577,18.642191320469,8.75618357190833,3030355.51992301,274.626125638254,0.0037512636350684,285.782653640217,1983,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-8.73690269975958,684.182614217068,0.375555576811999,0.177979510686703,18,20,51.5101245174206,-0.594098420990488,3,24.1516369480279,-7.9116867567967,-1.34361224734642,18.6477897277724,9.25060113421532,4693382.59867006,284.26935111002,6.78917633949276e-05,268.253136251869,1999,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,47.3869940629582,1099.78899662297,1.43152063250982,0.162303771295117,12,17,53.2567599280417,-1.91605163879643,3,321.515209914256,7.3521153564575,33.0168607295219,18.344091999619,19.2593598446395,5493236.17676024,277.491979022978,-7.43924420469347e-05,106.58638881423,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,93.5341197801683,517.584154982961,0.875562493318854,0.207879886507914,1,16,52.4264369832531,0.491229116865058,4,44.1772548945481,21.6912743726237,20.0391579352072,18.6395449693665,11.088014855084,1834706.78445514,281.795616035142,0.0011720901288605,367.265040118035,1993,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,111.285380496301,236.441329885788,1.44205477587781,0.232894327954506,1,9,53.2144070790243,-2.77939281913267,10,76.3490928339259,17.7383866667738,36.4710636746046,18.6405549247432,13.806527522978,463217.404178227,274.8122558311,-0.000525193114237,217.878916381905,1981,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,-24.4848532604263,752.683655801666,0.955754404265499,0.148923002317932,16,22,51.6240005496783,-1.64284822754966,9,65.8486085587744,0.423088911977691,33.5821523693185,18.6386211845754,15.0977932502478,7392534.30090985,283.566320537485,-0.0010035223945828,256.46254576357,1983,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,3.33751288249147,1724.34561638386,1.58310389605972,0.183981957076773,11,14,52.8482001779316,-0.394131662390826,7,83.4838985122626,17.2028780783454,35.9832648581865,18.6381312740523,20.8403918731686,5346532.90303839,290.389254887939,0.0002817454558082,224.072773415804,1985,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-116.718439003902,1426.38561967734,1.44214184570692,0.221671273783054,18,17,52.5093510549804,-2.59219918841944,4,77.1197389304021,17.7659528111586,36.4939940012492,18.596709795409,13.7990325362342,5849461.70712971,285.433540976869,0.0004132410380027,239.040074327802,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,110.540960134164,2272.62514948389,1.43900925709937,0.199358612210072,24,15,52.9688094028889,-1.1865927892119,8,76.3827761809401,17.7610510324274,36.5009948112156,18.6375973020205,13.8263694070038,5766956.0184527,290.076350517299,3.44393981828533e-05,236.441422555399,1985,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,139.644210545534,547.563058219832,1.44239367556106,0.106575255010855,22,12,52.7875561955595,-1.8360670609687,9,76.312763113284,17.7649010618819,36.4574404607764,18.6490286548046,13.8118134360673,5332130.65909346,290.297165421867,0.0002012682437051,191.217047542047,1989,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,142.854537651917,515.510171217459,2.79945521463869,0.187008570511346,27,1,54.2318780998207,-0.108810357154768,10,72.5421535884305,17.7367315226712,36.4846307479681,18.6506581797398,0.2340007167221,7711466.37964214,283.363499863283,-0.0026426173021709,172.786234364583,1984,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,195.195345073687,-20.2297707486835,1.43958934045584,0.164586502658581,27,9,54.2835483733687,-2.39961528488209,10,76.328218009937,17.7580343719192,36.5200362017826,18.6428210006752,13.8095619317484,877700.217602257,279.306777004128,0.000191944916927,209.044160836955,1985,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31.8060882964808,475.310651114223,1.44170242067605,0.240619499372301,30,0,51.385333117667,-2.28552962485535,11,76.3243079409473,17.7519775427026,36.4755720963217,18.6490293160037,13.8211606264507,2642100.13281869,280.681216862967,-0.0040471284889845,73.1078162877477,1989,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.72272999796422,352.861672202232,1.44362749358974,0.0876264015342564,11,3,52.1446972452342,0.51917498122079,7,76.3296969519074,17.7161591357847,36.4439231129151,18.6445094052333,13.7791235726226,2465665.32290007,291.683894674594,0.0001182215797822,251.357193720344,1990,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9984709783046,-385.994004874387,1.44105027867182,0.262698668784781,15,18,54.7115926762005,-0.72649835485684,1,76.3461442863228,17.7403874926207,36.471825140802,18.6462581168419,13.8145919044783,1709234.59166509,275.472511596336,0.0007305372984891,329.86339573323,1986,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,188.475496459966,457.734069355848,1.44131457836021,0.175468633561836,9,0,53.3325722383459,-0.412767114050458,4,76.4332009258847,17.7729806814538,36.4588738670467,18.6413371567263,13.7934475509828,4615151.53221811,279.357203490088,-0.0002180438097572,269.742775827479,1995,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113.945921671739,-6.95018725344624,1.44011697707458,0.159229707765585,6,4,53.9795622946941,-1.3772086119287,9,76.3679064045953,17.7553224949859,36.5087941968698,18.6395425353088,13.8092529830556,7.38843231777924,282.31590815966,0.0002002665414315,304.323096854366,1984,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,155.212125879719,1257.15177869365,1.44112101982671,0.15517195688579,8,22,49.6424507466458,-4.37257999823165,11,76.7493473283639,17.7709515745151,36.4826353000951,18.6454559600284,13.805764464135,9723477.73032938,285.742461418832,-0.0083925750814907,141.886537370244,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,53.5422794864931,1008.44779011365,1.4755313224403,0.260452544062464,19,20,52.3369685390973,-1.9669960961608,8,76.3330001937838,17.7373366071563,36.4920824357301,18.6355504809054,13.8122203162274,6968876.28931398,289.542712130573,0.0002420400640684,260.085745650204,1982,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,181.58188225591,1046.48975645688,1.40425014775544,0.186940209439367,9,10,54.009583546804,-0.498820804789279,10,100.806458672774,17.7330833255537,36.5243429625252,18.6397734253794,23.8599769638524,-32611.9122061045,282.561608520515,0.0044821392085597,235.14944799231,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-101.218154627918,1177.40415505071,1.44172328116629,0.121160924145204,6,12,52.9789831210338,-2.03012378759928,7,76.369938155469,17.7587519592359,36.4577764318321,18.6269524204796,13.8111311292892,7512498.687889,289.972101188287,0.0005299745093095,258.605306699771,1992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,-4.86723740564629,622.016460740672,0.945906422355323,0.147777928320967,10,20,53.1341520758189,-2.1773506856157,10,34.4121363488754,26.0335227342549,32.5328356732622,18.7656153694382,9.71059005252161,2677788.63027746,285.370320640966,1.40611537628411e-05,324.358524279386,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,77.5746345247373,608.967097635864,1.32069825358186,0.225629833000761,25,22,51.4777365911085,-2.01659386101381,4,123.417670358673,15.7635583201381,38.6867655618426,18.6347402500575,14.6391872065873,1298678.60708745,278.417025311493,0.0016539015510666,239.797928848301,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8.69272868951477,175.465156653026,1.44320623354084,0.224695190752641,8,7,52.213354542565,1.1472910728145,3,76.3620682880943,17.7430633466107,36.4224188541179,18.6393741933757,13.8158312834462,106990.802433141,273.57629428846,-0.000832797093356,84.3387435018967,1984,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,135.872042672043,374.088626940553,1.45997242658406,0.139779621171918,15,1,52.3225018478896,-0.0321539034426013,11,76.3244646203108,17.7296406054538,36.4897676780727,18.6409931541842,13.8219121625975,7362621.6365195,278.858640477591,-0.0118083491686838,119.017832967518,1996,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,49.954583006641,174.658197596981,0.693874705466417,0.183580112728032,21,20,52.6802913554153,-2.41031538778961,10,38.1181075408341,15.0759967424688,37.2528114016154,18.6381315799184,17.3360769531066,-19216.296018573,281.314666530952,0.0019902727200874,95.0378901246281,1985,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60.1654389745537,187.904335797102,1.96296375049521,0.144167656920279,29,1,52.1792760607309,-1.6016329083868,6,70.7345602082276,17.7443650265343,36.570633524712,18.6324370550749,21.1977778210242,5155180.65797791,289.36727196467,0.0048797128439703,90.9829881046122,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,265.261803287872,-77.4263132289741,1.46134390868651,0.138432927828578,1,5,52.4988243927444,-0.76191689898541,10,76.2595994149565,17.7286938199375,36.4498482867929,18.6417884289465,13.828995281345,-23637.5879244114,278.136251187971,0.0005715795529312,282.825751146431,1997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,16.281706566245,744.828774250429,0.870827977901709,0.170851174360465,17,11,53.4315574040028,-1.78448244365954,3,45.9372047185389,18.7429683269529,14.2546793576131,15.392922707707,10.2688204897576,4134472.13243228,278.752739630738,0.0006687289600586,370.034009003839,2000,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,28.6873046446106,683.604725887476,1.43900925439827,0.185496712558128,27,6,51.4431658460646,-1.34434391437315,10,76.3566375783165,17.7609987905481,36.5009956313824,18.6383846256332,13.8263696877861,-100546.765735142,285.172300804655,-0.0002887919831865,250.03224966841,1985,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,-181.341698458374,340.342394556606,1.00301156936239,0.106815057400538,26,9,52.1421122920809,-0.46632278079878,1,146.151008022179,60.3449079611247,44.8594315771873,18.8704814022879,14.4191836816883,2234747.54818354,279.473867193862,-0.0266398872420271,63.8410321799522,1998,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,121.3260186598,902.710409368315,0.928957062247171,0.141167727755447,17,22,53.0959715065557,-2.39063931439192,3,71.0968425977259,30.1357644510722,29.340059529693,18.6432554433115,6.52758783068682,1431738.49340509,279.735820980471,-8.55864700963162e-06,282.949257980145,1994,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,157.433202587133,64.1961649138128,1.44072572886494,0.147074140250975,13,4,52.918073213469,-1.661862410176,5,76.3982221581505,17.7646534388664,36.4696689770769,18.6324373010856,13.7931577439343,-7.4685146148861,284.687321358958,0.0004702078803467,32.2248345609063,1993,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4.18575404033373,83.6203281489462,1.44176796647402,0.218928502444061,9,10,50.565797787873,-3.90708338656983,10,76.246659749152,17.7462530095869,36.4630150097684,18.6400289695464,13.818919427541,1116230.85110664,277.437130230494,-0.0023544435072372,200.088483026323,1993,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-14.1509783321139,-252.799778902566,0.474096815655173,0.137917926372069,6,7,53.8187392009848,-3.98752471923621,3,41.8680305660247,-4.14975120058501,31.2118294776199,18.6408834532703,-18.7589940507494,222869.833454351,270.19687270744,-0.0010455343259069,24.618913608104,1996,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,225.421397664536,890.735455182782,0.782855766958676,0.167448966319711,5,20,53.2805999972488,-1.09289494524367,6,69.7078217261329,25.2638228435669,47.3539835450449,18.6052286833989,27.1313567629188,9895268.70628804,284.758061079949,0.0034408349747616,172.237601462428,1991,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45.8380035564359,1006.40179659156,1.44269117935292,0.222370933269241,9,21,52.5019323628069,0.356869049534549,12,57.0750595571299,63.2200373765081,36.4513150000079,18.6441462509457,1.05216349084367,4896602.35535091,276.187597811764,-0.0126339979462082,247.47417012071,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44.2746166570108,1164.91955720387,1.44233391753856,0.238592040868545,25,15,51.4932961266178,-1.59925206442611,7,76.3117847876348,17.7897466128688,36.4683011901745,18.6408068253773,13.8067965498747,7458739.31206801,295.422052860545,0.0002531185220381,99.7202577864611,1983,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,87.6251347296264,1222.89278299676,1.44142817232699,0.172346131569384,21,18,51.976753830023,0.390769725251533,6,76.3025064520857,17.7292825955185,36.4629080771135,18.6354447580786,13.7971574819598,6974178.39219918,287.541805992333,0.0001511280461208,35.2857992634128,1981,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,132.88021814801,327.496889385503,1.01991261020884,0.188569576448946,14,6,52.7177346826058,-1.83968463368451,5,87.2197739316568,5.05504745267534,29.0836051968816,18.6391214705704,25.7626287758835,122707.160021209,282.633404748879,-7.06868335190655e-05,163.858511550361,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,86.5797446947943,621.464672924621,1.43725835720993,0.162479920038123,10,16,53.1077711170857,-0.920344061482691,3,76.47079854972,17.7550038311029,36.4787801753694,18.6414375156237,13.7927876526419,2236884.90225249,280.574999118531,0.0005151447055747,216.654871093267,1992,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,122.402949495791,268.939141137162,1.44273593107903,0.15327901370486,8,22,52.4391025869716,0.54770333484028,3,76.3353227664817,17.7680335536802,36.4694167730849,18.6378806601956,13.7949613694577,1612887.25138018,278.337974425793,0.0019986554429678,287.013163137338,1999,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,135.759508712121,938.752152296447,1.44253378823198,0.209705736476431,23,16,53.2403800625398,0.00065393164884,1,76.3134285305646,17.7703673453078,36.4811983400321,18.6397753953741,13.8163255309752,-14987.9951642147,280.558620172593,0.0004334187953485,176.265993384325,1983,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,63.9935281376151,1166.35379389306,1.44233597535041,0.198668215715511,22,14,51.2987276252166,-0.42275327803371,9,76.3461385947876,17.7450974022353,36.4941832233261,18.6476323073882,13.797693258791,2908580.41955555,287.754699021765,-0.000809831294151,188.367187503023,1989,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,-55.1158002012425,1106.35422746905,1.53324658378256,0.155795647837745,18,12,52.0053491735398,0.555312605576935,11,75.6529279038396,19.578974875511,36.4821660813969,18.6445095217876,18.8370375496772,524674.946531272,282.265245965124,0.0013486925122027,284.606781439342,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81.3076764424176,-260.553931835861,1.4423273102053,0.156406675858061,22,7,51.4131666238116,-2.89043549372577,11,-20.8976164945839,26.1601739291926,36.47429297595,16.8659608633292,15.7343060273509,150244.127817329,270.204347149235,0.0005885324664665,299.754692500846,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-43.7321241156609,237.739623155688,1.37537712528125,0.169921549790282,29,4,53.4005508470321,0.555033550539269,6,76.2896973694244,17.7273532029622,36.5899065496365,18.6391218508735,13.8476894631596,2.1266011024358,282.723765255743,0.0010241260248346,164.503051958482,2000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,176.561698203176,1332.16889886446,1.44084672333452,0.18419563163804,6,11,52.4135231270964,-0.68744303127604,6,76.3455732111989,17.7935322115069,36.4544536075859,18.6415264032506,13.8402402955721,4334218.08069024,287.466955428193,0.0061878903275631,263.967225505109,1982,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,55.2665711280546,766.330379329455,1.82200970384816,0.285173205880047,18,11,53.6642010207594,-1.22797270076039,11,87.2548401152116,17.7397837202091,36.4757891469577,18.638258463223,13.8110893076524,1615844.42259165,282.162435305754,-0.000569220234904,121.916503831094,1989,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.53206880648071,992.499824805407,0.539986698868036,0.203451125658604,14,20,53.0098592913358,0.874855516482376,5,30.2369765885029,66.5628772737096,29.0667494028183,18.6359221639116,15.3179867393346,10591600.958216,289.352116746464,-0.0019088402846385,181.068550659581,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,181.138960300444,138.659961883279,1.4408353544464,0.194562903050933,15,2,52.4347505951943,-0.655818577196577,3,76.3598301925388,17.7440108623795,36.463923386932,18.651345261312,20.5630192402093,3806229.88428994,274.631298621647,-0.0011366875929514,206.014414478596,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.4409674879498,1919.57443640069,1.47553133563609,0.220047356055193,7,16,51.7126383576328,-1.26674462453688,6,76.3324219665035,17.7373641967494,36.4920831394234,18.6416184809009,13.8122204330222,8419755.51523384,292.414340164501,-0.0002473940433924,342.664768636769,1982,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,36.8534581015495,1746.04504154811,1.44242294316944,0.189573781576448,11,9,51.2793522287722,-1.81187184513552,5,76.3839277587472,35.4462260152078,36.4712432350139,18.6402048293831,13.8099758760962,1642788.65093618,282.090371746894,0.0003862228880509,200.612188032442,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,233.754227707973,2958.00856242101,1.44318645311868,0.262365619213662,23,12,51.2306414075184,-3.03018685874051,5,76.3750410885446,17.8118186552665,36.4701477888324,18.6273416816436,13.816576591966,14438880.7222935,291.781246851514,-0.0044004339198723,66.5398726317583,1992,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,158.59550853256,2135.63943931385,1.32735565347802,0.233740864017433,13,15,53.4579814872864,-2.57666168213439,5,263.212038089619,17.759076170999,36.4729407199062,18.6484156477086,13.8057246445715,6158170.49916482,283.648165439044,0.0012043421271214,88.2629588475154,1994,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,109.79626435012,54.0135700876554,1.44136619404458,0.204222155399943,31,6,51.0046530028105,-1.83425085450446,4,76.2790665353278,17.7663838256137,36.4940801307171,18.6461925208437,13.8195743079031,-71293.7177934305,275.819687034555,0.0015810957836427,184.985812717324,1989,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-48.2511924294843,787.936188138681,-0.14095570914878,0.199184954724316,6,11,52.249852282556,-0.663965738316892,10,15.692508972501,37.4822845021186,14.472519138054,18.6464755200293,16.3280641765631,1131774.06770065,283.862080339048,-0.0011029618853923,303.619248601928,2000,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-15.5091047613592,1492.72958313534,1.44196296161508,0.133168375732217,20,16,53.477204612151,-1.15590685195168,5,76.4246875036677,17.7931885141819,36.485727615799,18.6431005535539,13.7873867658867,3777237.97736681,286.517613657905,0.0005855850727586,272.150816690433,1988,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
