target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
3,71.9562119137918,1134.74864803694,1.46622485449645,0.15306053964422,22,13,52.1356092073907,-0.418900436952466,6,76.3246631486119,49.7559573635633,36.2311239961189,18.7148183253962,5829081.2784313,290.94459105703,0.0038413808279784,218.94421567985,11.8257869473509,2000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,36.767171866436,655.834386643664,1.44290292007734,0.267581008696468,1,20,52.6935898540416,0.125118533273094,12,76.3605614319685,17.7732621039713,36.4661247470711,18.641325653894,3128899.76676069,277.203248191551,-0.0023399316557941,189.501920731127,5.15854434105631,1981,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,94.6852536607545,1166.57344170046,1.44166113440236,0.179575326805218,30,13,53.8973523201261,0.271285019044935,7,92.4847030574225,17.7507576843698,36.477025803365,18.6419561856743,3709034.22329686,287.355039745044,0.0020437574223734,244.264926917952,8.58488238228314,1988,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,127.457665550731,1609.69454319118,1.63469139896628,0.153586288687588,26,18,54.1018540948503,-2.50382273680112,4,85.8961917446827,33.7489431946489,29.5242392519887,18.6430198868011,6082167.64534043,282.483259206091,-0.0014494426757801,29.9712413031497,7.73433140917833,1995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,54.988251277286,811.234127498641,1.44159265911369,0.171311677076937,16,20,54.6107747537993,-1.53066976750839,4,76.340428251438,17.7567896483045,36.4757798524798,18.642066153964,7288227.12187065,279.917873887706,0.001120929898061,183.390479537789,3.40110644163596,1986,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.09232723597724,584.632210112511,1.13154661441293,0.201946068051313,12,22,52.993291320178,0.233406051465751,1,71.4334263195806,14.9119190554324,34.5564895198302,18.6364118913021,1997455.31232035,275.643540579022,-0.0014465034093028,178.339986164262,4.96912741188622,1988,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,-56.3225456266928,972.063577826205,1.23583736963846,0.124979003132474,24,16,51.1310845887317,-2.93931628339158,10,59.3886504710271,22.3160318989166,45.1515571709828,18.6429258534896,4107971.11582561,285.161329125411,0.0001007797817519,33.7864062273348,9.49468326297914,1993,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,122.33920381617,907.038139076392,1.37036245365861,0.141380450986719,19,6,52.9331270779847,-2.13372322197052,10,94.1580766634819,22.9587653372407,36.4730501555748,18.636105614813,45426.0249813239,282.120961494897,0.0012209746725568,338.22869305084,9.23212373372464,1991,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.703037278901654,-21.8689079883415,1.70398200609923,0.125823244745285,9,22,54.126949896946,-2.76095647233946,12,79.5238152384532,17.7118473915213,36.5035148179499,18.6463356876116,1634383.612953,277.597097689746,-0.0010261097320442,265.78074697075,1.51038485341767,1992,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,-84.8858286053627,411.538609849388,1.44094805014278,0.172239795660757,1,22,51.1943579219759,-1.33737190557984,11,76.2840629500272,17.737157604002,36.4789261308204,18.6416238286691,1174485.35637488,279.909401320051,-0.0018920581993463,188.646356997284,4.44173329216996,1984,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,164.042559394338,219.768834924073,2.89346435314578,0.227329739209242,3,2,51.5121212248346,-1.53975888488277,5,80.5374478925795,17.7420515787049,36.476458184378,18.6447325085855,5146594.08245812,288.465145140755,0.0003498488045203,30.1771878610132,2.26939400446067,1989,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43.2704607877453,397.802058291143,1.44105025207879,0.158588466559734,2,19,53.2753773213977,0.0160608086572189,3,76.3500628356518,17.7406469570665,36.4718247229089,18.6420664564097,571924.558559276,271.669473770457,0.0008560729029712,39.900309642156,4.76114730559779,1986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,17.3261791512076,633.374790330087,1.28136745606729,0.143948728370192,13,21,52.9257393545435,-2.2407874480027,8,67.1008288893944,2.23764371998413,32.335499998737,18.6488294163429,4935097.76198337,287.313941292629,0.0006197310320348,212.835741299779,7.52812545446317,1989,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,24.3805556903981,1113.28092085839,1.44322431608712,0.0900828463930091,15,20,51.828983404321,-3.16767670590413,9,52.0460487859068,58.0161643623855,36.4661720374167,18.1612670499847,2788068.70156687,285.187295257649,0.002128681416527,313.682163954304,8.22588088080081,1994,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,112.916620191305,404.858738054671,1.44203758470615,0.222809880699675,29,13,54.023229293855,-0.406808153922774,10,76.3051473035926,17.7462762582359,36.4981423134193,18.6454690190698,953721.349872893,285.157162824516,0.0033906347650745,172.636082261504,3.82926206273601,1994,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-17.1486655751068,667.976147929077,1.41077618782086,0.197770781351334,24,17,53.0833537608978,-1.48000694920608,5,70.2786831948244,15.4225768503214,36.4821650781616,18.6409026166238,4052828.85708275,290.88867861723,1.21707209889571e-05,-116.327338332319,4.95784141557168,1990,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28.9134739684703,1195.72437765015,1.44096594805409,0.24263705282289,18,18,51.2505785118767,-1.29091793026258,9,76.3272244588419,17.754957940105,36.4939315632145,18.641659638454,4944340.16614488,289.782611211063,0.000872654267898,164.530228970806,4.76069109005585,1987,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,65.3700051617453,281.912145455841,1.44256274514057,0.186157673165421,11,8,50.457573434201,-2.36918616599332,11,76.46012219596,17.6922395152784,36.4585715299234,18.6417878731038,366171.140538436,280.639186568296,-0.0034300097036862,210.587664043832,2.92909179796461,1997,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,149.918953897887,1268.61622261417,1.44081877979328,0.231504636738402,16,12,51.9266288102246,0.0466504354416168,8,76.3009296606361,17.7479117825186,36.4832278931835,18.6384730655294,4911275.88716393,294.405709303993,0.0008646326082654,207.691519353962,2.72707472576038,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-17.2062000098708,634.447888924554,0.552311740906929,0.0814075457264192,3,21,51.2512234480763,-1.21651689940079,9,39.5175237518175,17.3037688248976,31.529671279629,18.6495487243451,4110523.752565,285.458077621685,0.001354442235456,259.490698163991,7.29279172102998,1992,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,35.1440017063268,888.633445338765,1.44074945014703,0.346730335538673,14,2,51.773833964014,-2.06267770629107,1,76.3393494672032,17.7231254519838,36.4897456550454,18.647991871403,-780678.154759295,275.441413019429,0.001454496493906,12.819846854647,6.39084341678388,2000,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-19.4315525619931,252.827488993291,0.832913451954991,0.186268854454389,10,7,53.5004847513929,-3.2068418214244,9,91.9425187007841,16.7608246301645,41.785064217018,18.6437134054559,446476.117119968,282.998920147464,-0.0298598042828904,179.345892763809,5.83504024438907,1992,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,23.0713795120871,876.293573511369,1.4423491895636,0.201534350556967,20,15,53.713336431523,-0.113629837389716,7,76.3723990006628,17.7565625150698,36.4959007210599,18.6415478976562,3254172.03478069,291.454154268901,0.0011831128204825,299.312733122825,3.71834528265541,1992,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101.723178463555,455.615328733206,1.44250332791519,0.150505606274485,21,3,52.1228220149126,-2.15796607115346,11,76.3865667883474,17.7325455197589,36.4546281726225,15.1857541866903,1157684.15561132,274.774644406176,0.001237316903354,55.2531907893525,6.18547405102503,1993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-14.8232531648205,1271.53135126897,1.44136492296768,0.155872709036655,20,15,54.3292339169842,-1.94875037847039,4,76.338798727592,17.760437398479,36.4773411240488,19.389949658711,5752675.61437045,285.499786667957,0.0002637525163344,327.200331561445,3.70041128426905,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,193.516082456993,261.863219695191,1.44058099066768,0.22838959332725,10,6,51.9917402676115,-1.02495717418854,8,76.3140181464136,17.7213299077329,36.4288573275764,18.6449325489173,322583.865351548,288.924200049615,-0.002205142284695,244.815551293925,2.47652401389081,1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.179471141342077,1128.99214324352,0.987622630489975,0.219872411236429,26,17,53.5570120136477,-2.57490190687481,7,98.0465628239051,30.3726860833437,38.0686775780149,18.7006462418644,6872126.06138906,291.780262959973,0.0002896992295159,262.070484138765,11.177674707063,1993,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5.48870075590659,324.702165397802,1.44200946321707,0.182872652115041,22,4,50.0521454094355,-1.49114225753399,11,76.2381350754319,17.7547386472336,36.4662286300095,13.3941452689127,12.3495574764141,280.088222955057,0.0004621821631603,136.717346418252,5.88061171925113,1985,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-5.8086691337429,982.522906851161,1.44202958420189,0.260281219761532,29,15,52.6658753850114,-1.2296614709901,2,54.6031591914999,17.7369932054404,36.4642925044807,18.6326547325894,1750135.17002977,281.606523127961,0.0004313310143765,305.836063177073,2.84615475527409,1991,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,137.921406949089,1311.13295562449,1.44177731557085,0.207704894614775,30,1,52.5106601504455,0.123389604475775,12,76.3664380453358,17.7650150334422,36.4633005579,18.6407681119518,-4708378.02511696,282.89673609027,0.0120244693068897,211.986769741805,13.1286428112915,1985,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-58.1728264031572,980.014428722574,1.44341710466049,0.247550375696631,5,21,51.9798546508522,-0.364520576701331,1,76.300044897862,17.7816807083673,36.4686181815342,18.6427385772195,1174809.05288261,280.19942785981,0.0014632387974551,213.69624954245,9.03810604015325,1994,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,157.142249513071,1173.54366513013,1.42034167396739,0.249976251334923,13,20,51.8218755831002,-0.974880516070579,1,75.689827837865,16.1944380962595,31.4271324637975,18.6320529204331,1148540.1738345,284.42930452708,0.0020617396171247,260.016528285624,10.5195681375192,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6.22140122820501,593.766415255296,1.44044962501666,0.127160087738802,25,5,52.8292316958416,1.82042961776895,3,76.3773138333073,17.7174006521453,36.5110261933228,18.6361057821049,-36298.6628305214,279.007068089768,0.002296652068282,44.9431121895969,6.85317988725439,1991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,98.3269997724076,10.4755071803748,1.44144708424927,0.150713175512779,21,19,52.6875105086862,-0.920886417196602,11,81.0106029428219,17.738868721238,36.4760207716289,18.6428844876563,-1186829.97017933,278.667092278841,0.001439697194268,239.664488105293,2.96428045315998,1997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,62.0056614527742,1750.12146079408,1.40723947434112,0.202792339936,29,15,54.1333157767669,0.916515347537517,3,76.3346428094806,17.7238516340223,36.4849544242606,18.6422464183853,3225919.09938015,279.751864485386,0.0001631654021428,296.440244318082,6.76848195046426,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,52.8212802335351,354.759901425361,1.44132356636581,0.190381158051372,24,23,54.1094220941536,-4.84773470786292,5,76.3070809039122,17.7504182834338,36.4590605554609,18.6405390602088,7776847.37115223,281.048522640581,-0.0011724839865267,204.084357900747,5.29759998143057,1981,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,217.616828833314,-309.922865035661,1.44166121110788,0.222888732990007,30,8,52.6663305663582,-0.728871533441117,2,81.7667721112243,17.750035191597,36.4770246083325,18.6465613885371,-265676.906916215,275.890294138155,0.0011250204550445,282.826146413036,0.212673493729895,1988,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.747010823824,1399.73713327114,1.44128287142928,0.186655998366596,4,10,50.9330569499673,-0.0085518551959338,4,76.325800991846,17.7170360051243,36.46309947459,18.6408983878514,1592888.34560595,278.44999355494,0.000420183646188,20.2852838336828,5.51835978961096,1981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,71.9339873876221,1687.0393743352,1.0024138721592,0.214470601255921,28,0,52.6161048138759,-2.4167916060058,10,40.2758351554564,45.4834523530221,20.4249519576811,18.6386985531003,-536344.281875068,279.99681215467,0.0061891467363063,262.33930919936,16.0664631872674,1996,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,153.89860105377,104.964027447684,1.47553140551164,0.165316576390591,9,9,51.85596797616,-2.23516797377596,11,76.3316160375851,17.737310116905,36.492082993011,18.6361089492386,-1070787.42188337,280.048244575525,0.0120942195933128,251.09119606409,1.59744746626206,1982,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-15.1849533687469,271.471941173506,1.44164156796087,0.166190830082892,29,5,51.2639702870303,-2.33350570029067,2,76.2800728638792,17.713082339425,36.493500416238,18.6419772040587,7469.36327576169,278.473094019195,-0.0001400558896551,156.223227035683,2.13688208474374,1987,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-16.5216217419177,1695.34369704342,1.80524594478192,0.275239907449093,25,0,53.6596821624704,-1.5265308760156,1,82.3434021599186,17.7436363454234,36.5706328795226,18.6325532666174,1987925.84589936,278.170424952581,-0.0002280287320426,291.922403985302,16.6079546859978,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21.4101834662765,191.440502309425,1.44082586057018,0.263240881707515,26,11,51.8877775549201,-2.35998339157713,11,76.3202698647897,17.7398198352592,36.4757873553462,18.6429555299684,-336365.065385048,276.007734619704,0.0022983184290395,151.301119458852,2.62563193737842,1993,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.46342548041866,-13.9419144971062,1.44188855172999,0.206859900392737,24,1,51.7204778018891,-0.112273986635498,6,76.3237170029927,17.7657151860009,36.4398823333658,18.6392906020217,5442917.45042176,281.885236524262,0.000982460852131,-156.794366739012,2.65911832116114,1988,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,97.9037603525258,1359.6742762059,1.27350696084517,0.173938387433819,29,20,49.8454783906548,-0.607645828632254,8,78.4435684849072,37.8256824051456,35.629332175678,18.637595700507,7978407.75422516,289.864904871207,0.0034568938769906,326.737602939889,8.34435261489789,1986,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,108.926914756353,383.774623446842,1.44289967195804,0.170907745783006,24,7,52.2892349911509,-0.808066441654455,2,76.3687234526579,17.7731277862463,36.4948337559428,18.6380204450632,67608.4928918491,274.323070576154,0.0009552010490317,137.652588186456,3.93740209257597,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,81.3270749336272,1419.62693860914,1.27198116676622,0.150431832208941,30,16,53.4847273009758,-3.52379389634491,9,89.5495060393826,17.7415755354908,36.5289308715718,18.6382625909218,4517162.67558728,290.438383071728,2.00696814171749e-05,263.640446973245,10.9108509773028,1996,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,219.222164754691,1667.85988430921,1.44059517854031,0.157180513745344,11,20,52.8982282012363,-2.63764730863095,8,76.3250984754782,17.7665996586186,36.4594419573265,18.6361335568258,7389722.12100368,285.658712121864,-0.0031670714913259,76.2984691065384,4.82442358561161,1986,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,116.049397385765,410.889093886212,1.44210688047773,0.184093045391938,3,0,51.8459148031756,-0.732310871096563,4,76.4475213477504,17.7761742731874,36.4670109479889,18.6398060009793,2150134.66712227,281.31985056434,0.0034502491843915,211.107709347571,5.95905987947862,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,70.9453843524546,320.909009346203,1.4416784016688,0.208849982921773,19,0,52.1765924918158,-0.0713309266066107,5,76.2810659546049,61.9387523502782,36.4902452629121,18.6467429878643,7174550.50191129,286.942984976583,-0.0007318886814603,40.3845227550374,2.29105889679138,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,94.7327211803856,1171.25690568278,1.44170756683507,0.198197866507049,5,14,51.6392269291693,1.28195305005023,7,76.3234736278873,17.7911621434231,36.472069564687,18.6412661201083,2309062.40156203,293.473364927397,0.0011762354863489,241.28380596765,3.79409458602755,1986,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,5.12246553134302,682.126181817403,1.44245902888499,0.203159384831606,25,19,54.7679903123281,-1.51590242087393,10,76.4014189586624,17.7687182870195,36.4925862465794,18.6269521643134,3271238.62431546,279.882256778448,-0.0003393293871383,211.440483775758,6.87536597550273,1992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,-14.5381968432256,829.974408246397,1.44136621309022,0.139435321661281,11,14,54.1581336546052,0.615022172881312,6,76.2958005801977,17.7658144112602,36.4940801666052,18.6429910292868,6523953.4819389,290.497521040491,0.0030188362426093,226.159226241668,3.83028453615753,1989,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,95.6836923672061,882.20931959261,1.44216069307276,0.169166258207504,13,19,51.8856969153787,0.414515127313676,7,76.2815788668981,17.7588588572298,36.4594405229398,18.6398056277706,7277779.75425189,292.904108003079,-0.0002279820014107,243.539055280405,6.94811203932364,1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,56.0614773760322,741.080579089151,1.43900926178088,0.190081733222851,19,0,53.0500911533415,-2.52703580276574,3,76.365378801703,17.7610014645167,36.5009952049879,18.6383844061741,2683015.01608657,276.087005404632,0.0018536969817249,96.9543848155506,7.06824117226419,1985,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,75.9321955465063,1572.73860245716,1.64289907449601,0.164079684935674,24,16,51.1345427490118,-1.14275614981737,4,54.5712421170745,22.7382392167538,36.4821661991316,18.6423421037708,4592596.90493298,288.300106972692,0.0008041849952224,84.4516993911174,4.30176964854536,1990,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,93.8730155013003,422.634580759718,1.44356091916371,0.122724151118188,2,17,51.8397914722889,-0.188820433191638,1,76.3404273458178,17.7354353686334,36.4760364018644,18.6412677741177,3284756.04921977,277.324903052187,-0.0003240283335008,313.2397427545,4.20408725856571,1986,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,-30.7598486997534,673.555470994068,1.44195603014876,0.185779123950816,19,2,53.0169560355302,-0.593933175639275,10,76.3118231938887,17.7447608292514,36.4805828689497,18.6390276525357,-1137313.17038811,279.348098139976,0.0030351838755884,222.134864043225,4.15253249209286,1984,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,166.606084375524,78.2341316149984,1.28136740318714,0.172693049820121,25,5,52.3487419318611,-2.1572743944453,8,69.1521474415709,10.6807147902867,33.582151623583,18.6374784868831,71280.8343836944,284.038087235265,-0.0009685621979277,309.666166465677,1.82564608933299,1981,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,68.7734148826011,946.250037444379,1.44354850912513,0.216001496720468,12,15,53.0675993886756,-1.20055936254231,1,76.3108041140556,17.7154874505496,36.4523024476055,18.643062733058,1386516.97489325,277.845488182945,0.0003992680029753,199.226745647108,7.57808291851575,1988,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
