target,Altitude,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
4,61.5348678451631,1.43152064360754,0.160814937499241,1,22,53.4067870204794,-1.59404198119774,2,372.216958892018,7.75421562510961,36.405146969524,18.7207970399377,22.434154196216,6962656.57892762,282.115495117471,-0.0033556968770166,244.644894942427,5.20431380679574,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,92.5477543544263,2.24683591180769,0.159398221914037,1,17,51.9432626391763,-0.333781674164875,11,82.5413590709529,17.7444339340981,36.5706341830821,18.6324370764881,33.4168150823018,551406.853369797,282.77913939615,0.0011384335055745,101.69823374029,5.033086111886,1993,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-62.5273539698301,1.44094923848362,0.190497442894603,31,8,53.5637458389948,-1.26375274625594,3,76.3585435693546,17.7487916360864,36.4719627137401,18.6402890200554,13.8144998944087,1110722.17774166,277.517070614693,-0.0008536400534714,64.634468932574,3.76107506252145,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,83.283803446829,1.44245891672081,0.143522235631157,6,3,53.5427057930079,-4.01251526197377,12,76.3559870641442,17.7707388580603,36.4925855954773,18.6495483233482,13.8209519647492,-2391905.91294104,267.838355000914,0.0004342035167278,245.734769613517,0.0025279459999101,1992,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,139.382199816793,1.44105024583554,0.215466440244864,17,16,52.6756279278376,-1.51100181768594,10,76.3434230429155,17.740790837821,36.4718251872745,18.6442485112626,13.8145925452701,2483326.71568693,286.56990822438,-5.30969332260563e-05,225.738517125354,2.93436710085078,1986,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,61.9722183272683,1.44133091578388,0.24178711227775,5,18,52.3701518562448,-0.767704737010067,7,76.362197228958,17.7624383931317,36.4827040708636,18.6388542033469,13.8076299065604,3199197.92954098,288.517575821343,9.11804909745539e-06,267.825998646891,3.35684601013766,1986,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-76.4219070979477,1.44015049829861,0.196827437973057,14,23,51.9392242731906,-3.13016305118368,2,76.2694154254535,17.7460638181375,36.4857968286186,18.6416119608036,13.8302909304182,6748919.71517158,278.919722919714,-0.0003507862338886,226.12683834017,2.0166095757075,1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,89.3389238101725,1.44170759401277,0.163370575349938,6,14,50.0427334349718,-3.41938366677734,10,76.3263797820285,17.7898374222301,36.4720701867686,18.6420665679272,13.8006913366098,6979452.55179426,286.23805118552,-0.0015323337883643,252.235769040694,1.54727795601822,1986,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,165.646776996705,0.729503499887883,0.221627791846456,7,17,52.9077126940285,-0.701330166884012,8,35.7103409872171,16.172001626051,38.7768990247148,18.6383174849319,13.1430001913631,7134066.41173979,297.623287855164,0.0004259817203074,25.2863588425544,6.15934189620182,1995,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,112.594364377025,0.836227731664624,0.145933551877502,3,18,53.981825251436,-1.87906911374538,1,26.9271040344304,51.9851102995648,22.4469148048659,18.6458164840982,2.65409616930312,4426866.8346731,280.132356037496,-0.0026583855139504,260.497899665065,9.75630941241462,1999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90.6814782394588,1.14889441535273,0.144306963434538,27,0,53.144809979756,-0.571747005854647,10,63.7913146661698,17.7482123268802,36.4895841079273,18.6452783092776,17.6914763753793,3822284.25662578,281.637550115338,-0.0024744294850512,217.459933518194,5.62341051555466,1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,125.041957537945,1.39674415985292,0.188153245722241,21,8,52.1274358851838,0.417472652474351,6,76.2979222056113,17.7365635278626,37.4422548629895,18.6364649595314,13.8236201384712,1308610.61309573,290.99547108151,0.0011659796318844,169.833774459038,7.66346184928962,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,-71.2313365494053,1.05663080843512,0.144867056336951,15,21,53.4606946196409,-0.362943302403594,3,110.151580398832,42.2494958334286,33.5367276960311,18.64177837155,15.7475597758405,3050571.43383849,281.236318477814,0.0013377678844661,295.522717271446,9.18820214556368,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,-30.9573177768116,1.28136743196723,0.229191793819906,28,4,51.0594585436695,-0.42463955569014,10,67.9083068504595,5.33179583240246,33.5821531770446,18.6444925021156,14.5716125954874,-9.42316272194195,279.61756546954,0.001365751308492,262.230371526776,3.60947838827243,1987,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,-14.7350684051083,1.44058652182485,0.151865573437481,1,18,52.9352509354874,-0.229030775634263,6,60.6907886999901,75.6186579047441,36.4573367338266,18.6403030927271,5.43945517798978,6994474.52146387,290.880590485523,0.0016110827856669,261.308095524075,4.75805877595979,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,98.4063386402501,1.44244309993088,0.191454313007347,16,4,53.487743445238,-0.984158197303121,1,76.3091652611088,17.7494775398651,36.4780115424297,18.6422492605113,13.8272416043215,3.74546075281593,268.449668749096,0.0001956995572266,177.147579323745,2.47117280772002,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,26.8394789408334,1.44262417286222,0.104778837411373,19,4,54.2078829023152,2.14198317299418,9,53.6736678243778,17.7404183940514,36.4863354231239,18.6419686502476,13.8138474586752,-5.19119136534656,282.726470476373,-0.000524558584801,272.32516039299,4.9560611143094,1988,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-10.6028262457634,1.56519786500148,0.136157853819159,23,20,49.3578148981444,0.114435816420069,6,71.1791066098166,17.7511198974484,36.4711273858298,18.636233223657,3.4470647520297,3182166.97351325,285.842605642435,0.0044820912635885,209.031213314614,8.98198997203608,1991,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-69.8695813862445,0.546974066581906,0.129520309154089,30,9,53.1339177838013,-1.64483114166937,3,31.5615937731797,43.4384137339689,16.2279099356183,15.3501854698163,26.817479502119,-957662.377208058,280.265013575975,0.0019513747839064,28.4637759362354,5.57887793478964,2000,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,164.82754326415,1.44229195328724,0.194077231441017,5,9,51.878982922046,0.542080155890726,3,76.2991403341424,31.3295320368309,36.4812453139943,18.6420784061518,13.8052754393551,592029.1897367,276.308832021856,0.0027947885136863,193.0658745291,3.36544400801415,1987,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,143.250402792832,1.43203652038604,0.188098660584815,18,20,55.5174963919402,-0.558142164806239,5,76.2797295023263,17.7592803262613,36.5425367822029,18.7390987312611,13.8517892765858,10173559.9183429,292.1328966419,0.0009807151468719,26.6757617045142,-0.721923233905607,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-44.2280957002597,1.44253384887628,0.177609779868463,29,20,51.4358760477268,-0.789078752967931,4,76.2569999823048,17.7704255359185,36.4811979351411,18.6397755335351,13.816324834879,4941128.29000352,281.480266814695,0.0012308990539547,261.678842069718,3.21092375925399,1983,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,103.484099087066,0.768668597329858,0.257396209050494,21,20,50.8537918380267,-0.994719108368221,1,43.2956248700084,72.3397232957115,66.6332038505648,18.6433463329682,26.153757135198,3341564.51814051,275.807403120032,-0.0001819339198663,85.3199365792166,6.94541973765083,1997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,59.1404943776212,1.44181382627503,0.179999113060071,28,16,52.1831264325412,0.49237163560655,11,76.3963981113562,17.7908062498277,36.4629722048671,18.6003058145223,13.8136902855341,3505156.26537823,285.4909573475,3.03786789446836e-05,299.101718778999,17.1943911115036,1981,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.5364445002189,1.44192126632626,0.129039490689621,25,4,52.6607382618665,-1.370725552572,9,52.6281180075056,17.7669588816137,36.4732125218289,18.640171119326,13.8138202079179,-30.1191875162867,278.970074763901,0.0004479975161833,287.64954836178,3.24122295233647,1987,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,9.34001158846946,1.90545899753783,0.110769677053356,2,15,51.7361160027463,-1.95159867398818,9,75.1223428326323,17.7396321158704,36.4757877475668,18.6490291101137,13.8110893386155,4131015.24968481,291.423832303926,-0.0006859835782631,102.119255741139,4.71092677013002,1989,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,87.1352344497251,1.44289969237803,0.122280889059623,10,20,51.8502941530419,0.163732035656656,9,76.3687467223551,17.7720851236377,36.4948326312719,18.6380203945357,13.8004574468165,5501316.16175063,287.041134802726,0.0010438439245194,221.454660299969,7.93517357235482,1983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-124.928552210728,1.44159260601715,0.190924346844098,20,9,52.8997195130277,-3.4982395824541,11,76.3282813556754,17.7565996826393,36.4757789036962,18.6412673941602,13.8013059600151,-45543.1033013205,277.244140958315,0.0027205556089828,260.19039415658,3.0822950051207,1986,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-159.025419399114,1.44249106549235,0.104627861594305,26,10,52.2304155220059,-2.00092787956639,5,76.238442279913,17.7550590776462,36.4828708548337,18.6354648883465,13.8086227978937,3328898.52822754,287.585437394398,0.0003086987696553,137.921754760273,2.90337178067142,1988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-72.0179017766987,1.28136743861438,0.166200191822424,29,10,51.3201618525476,-2.14054866573339,11,76.9107822666714,-1.68761891952709,33.5821522749545,18.6402382825418,-2.92362135426464,-1061638.34687099,281.775313415082,-0.0005629432603644,79.3820941236895,6.19720486821037,1985,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,108.00298820049,0.0393907301371996,0.166540961768683,4,21,52.759294710447,-1.37454047081712,5,18.6256869766445,49.9279247329239,42.8539016153351,18.6370423999338,8.67361459703292,8638641.86285842,285.340370397434,-0.0003063004874937,321.788193650502,4.5573894336593,1996,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,264.892801064886,1.2497772898531,0.168315159039518,8,1,52.1136405714431,-2.62989441668228,11,47.1160813763441,48.1903249879654,41.8543424322023,18.6063891574107,15.2038175555848,7080593.90082319,279.474211228604,-0.0049913970202352,154.155692317076,3.75208641752178,1994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44.5624105438905,1.40539335220125,0.0896592103702169,1,3,52.3239001053544,-1.8977987800441,8,76.2286245245088,17.6939528240899,36.9758536964509,18.6431962054184,13.8107540285538,1819525.91232916,285.153255782603,0.0004922164062903,260.321050603417,3.17276626762358,1996,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,58.5290455598544,1.44132351563939,0.251256796308936,22,14,50.8921357482352,-1.17766736122013,12,76.3073082348513,17.7504467994778,36.4590617868121,18.6374787104583,13.8104399485298,938592.386456553,272.888326024721,-0.0011183464977234,24.7839651706943,3.58743148397048,1981,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-83.0391000522091,1.44163527005888,0.224991773840517,8,20,51.6727650144253,-3.16926988153059,5,76.2964412013467,17.7479230982491,36.476881603946,18.6355435838682,13.809448300496,8408198.56286857,283.997198636568,0.0002461936726471,310.433539290364,4.15761437423612,1982,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-87.3847155485572,1.44254515104426,0.208073511560236,15,15,53.8770228813233,-3.57865437612179,9,76.2479362881896,17.7431828583755,36.4978134187808,18.6462549974166,13.8155025891577,731213.478376785,284.764097090745,0.0005547804669532,228.476869306776,6.22456045287708,1986,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,107.153937047245,1.4412410285333,0.122942161899665,23,9,49.6537253701164,-1.38590281836818,8,21.3017326765031,49.0212850961418,35.557242389564,18.6480326672003,26.9960020537527,1737774.43547949,291.687060941761,0.0001722161136049,104.498979246097,6.02653074175519,2000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,58.2944402612657,1.44202959071644,0.225837362977089,10,17,50.4095578617471,-3.13758997715341,2,56.5587099205002,17.7370437874761,36.4642926495996,18.6421615637788,13.8041669809357,1217403.21520388,282.408135480812,0.0001275440213727,342.268214360825,10.1071455944527,1991,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,13.5301838077315,1.42537757687448,0.205625155467613,11,3,52.1587188594822,-1.04642902323008,11,76.3368183662487,17.7352526097786,37.1368304907752,18.6404311854292,13.7982920736375,1763486.9230421,280.381604425885,0.0003124829839366,107.503859314337,2.69739628040265,1995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,113.206534036078,1.44100869403367,0.145813163311513,12,3,52.9524307144624,0.164448126366999,5,50.1473062418001,26.7860526083528,36.4850188729219,18.6410243420652,3.39221647585799,1866834.13074401,283.043939051469,0.0018016931318312,209.508010967796,7.09270838409516,1997,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,9.45943489876142,2.37379493794755,0.141809461434475,14,12,51.0547251861244,-0.884630175277248,10,83.8227092675053,17.7352345796583,36.5791566964398,18.6415024851555,25.7206611491275,1680671.73926399,285.428472869738,0.0004591754618513,271.424215698262,10.1452887746184,1992,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,80.7407072513029,1.44115879930075,0.181118346674004,17,14,50.827838809561,-2.2824152574653,5,76.2981653292884,17.7349151687149,36.4777009533939,18.646888106174,13.8029746618909,7729549.23356969,290.057868348598,-4.7123894504052e-05,160.999263541171,2.48724978805292,1989,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,146.38274000177,1.441153987136,0.243331297957061,20,3,49.8554550154722,-1.27844820684018,1,76.3844171270118,17.7609396105592,36.4821217070878,18.6416766741406,13.8160780172349,2981834.2575283,279.251249248028,0.0001356391049751,225.588191467,7.70635391843007,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,60.8518461489636,1.4418811090105,0.222948500099112,4,15,50.4215328226006,-2.36921965654156,12,76.3410399427715,17.7110643217808,36.4812357279503,18.644508827191,13.8193166772988,3971846.643787,283.289289932711,-0.0002411356708596,263.291716997381,9.5939879001584,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-27.053391466182,1.44177726127901,0.181937298966929,11,22,51.2621912373402,-2.09367091678528,1,76.4634550345971,17.7637658929512,36.463301331735,18.63981781405,13.8115875404579,1421363.44925553,270.344300565219,-0.0004841515835932,181.278181786436,2.79030383271645,1985,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,8.66839646012409,0.913091181260421,0.170133518612732,14,18,52.1568084106068,0.105256324010654,6,42.3645720932775,16.9548959884795,35.9923917023636,18.6342550666568,6.85242316935873,6074101.04610269,286.72655489312,-0.0002610588365889,71.5266162043999,3.36048887886978,1998,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22.0017691741204,1.31119867117102,0.141692748754968,6,2,53.2348084728733,-0.94445147777717,6,68.1739905968516,22.4325187084679,36.482166813975,18.6445092837673,3.36550002815599,2213987.17235852,286.895190425943,0.0018324250808037,236.866204072431,10.4549252777513,1990,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-77.3985605029631,1.28136746928747,0.179651973873357,20,13,51.3332130512225,-1.82303688742685,8,62.1360045112772,-19.4909632671534,33.5821524937519,18.6452925585171,14.5716123886002,10737459.8938192,293.84218770347,-0.0013453935079072,315.781225217726,1.04498005088142,2000,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,118.696178328856,1.44157106896567,0.187204492795618,19,17,51.6019988747884,-3.21460015252067,5,76.343597191543,17.7370607278883,36.4568467688437,18.6459016917245,13.7911518938457,4260195.78266297,289.851336535852,-0.0001041447262624,51.1661499974184,4.79543825712028,1994,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65.1548932347917,0.389360788330407,0.188794725547973,9,19,52.1279557025545,-1.24104646777047,7,6.21608046912889,74.1281657650722,24.7283036405785,18.6480275784776,6.25889849877339,8527305.54719978,291.775645469863,0.0001004258502448,306.983053953499,5.31501397161748,2000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,43.975855814902,0.707624836448826,0.144437631899688,10,12,52.9759929669208,0.646615073294893,8,59.958826208475,17.7299834760136,35.3086853583348,18.6421714182956,11.0293049997473,9996268.96419377,291.086270292121,6.39467831735547e-05,215.682148582412,2.23609793593437,1998,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-14.9757488095019,1.37917147028456,0.176980476608165,14,0,52.437696259292,-0.22481358483661,3,76.2956896630915,17.759133076929,39.9031725612651,20.7607595195396,13.7946295493142,5459847.58975105,281.140925334303,-0.0008158031373573,323.223619019243,4.25674659043164,1998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,193.784172014587,1.44110773316656,0.160961059344775,7,16,53.4876778009905,-0.21295279930543,2,76.2837889823165,17.7893098287433,36.4731758326229,18.6447551480079,13.8088140474324,3021424.58149807,284.86501909485,7.04767268468172e-05,195.235695875167,18.5469061997806,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,99.7319635600419,0.798275408145406,0.255941109103958,27,21,52.6818483121654,-2.17055511041296,5,50.459366778948,25.3296594359369,35.4596117082542,18.6431433121224,17.1305041092665,6813419.55360869,284.043058349514,0.0008457952300981,112.919688607834,3.2490660787111,1998,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,-33.7202777706534,1.44235739414007,0.167508994819315,29,14,51.3459166302018,-2.61340269984524,3,76.3084659707029,17.8003333032321,36.5128241402114,18.6357343667561,13.826119345754,5829952.71893324,281.246049012869,0.0003498965760072,351.001733189189,7.24239329657309,1982,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,66.7111463942514,1.44233451160411,0.107244770705896,15,7,52.9421033457758,0.823686379722516,7,76.2645361853209,17.7450146962886,36.4900769014046,18.6354650537182,13.7965695927615,375838.108648385,283.273451760043,-0.0008193512293695,319.868524109228,9.4117132350297,1988,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,80.4108839072973,1.44015050920367,0.125107229433163,4,20,50.7260556788848,-1.40871949676531,2,76.3525893013231,17.7466359860961,36.4857979872843,23.952799289351,13.8302902087402,2595467.20434808,281.390151854258,0.0002728941052223,249.30446759552,6.15728820530546,1998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11.7035810278689,1.44157108039405,0.19902909309336,15,12,53.4242974106314,-1.46456712684132,5,76.3435764332925,17.7364777409395,36.4568469263019,18.650792137959,13.7911523837808,2735876.72160755,286.072028120063,0.0041267630745023,36.0465234788486,5.35506772041532,1994,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81.9672986909533,0.929182075647123,0.18561183390298,16,15,51.6743663810821,-0.1743072772999,4,102.446295055347,17.2107406584242,31.8055246213919,18.6457839074797,9.1047429917093,622824.069581622,284.948118890181,0.0011470075361346,252.546150711452,3.0485104326222,1985,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,121.539496146093,0.608427073534166,0.336701112763075,4,6,51.2965152043095,-1.59276736878531,6,131.260567641623,18.3294882332954,39.2719425103706,18.6405699939426,10.0914894459022,-20800.4573963159,284.28790688969,0.0018288244584899,76.2575706854254,2.67469362750062,1997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
