target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
5,40.2359254674781,1495.61068537224,2.3044803576562,0.138254794474621,7,16,51.5667838022712,-1.55999253216595,3,71.3992457625414,17.7356147478923,36.4835569059167,18.6457829967511,28.5070925694703,3606794.86309402,0.0005092370124982,250.916639246063,7.55778261552025,1990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-56.4974069884452,270.742841264947,1.44074091625509,0.218008114121158,15,9,52.1636254463888,-1.6316227500225,7,76.3531844150683,17.7507635827352,36.4676883505149,18.649028820878,13.7998786309688,955762.028365764,0.0032730489013961,110.217863710378,2.79333916506236,1989,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,65.6344812137627,-33.3939031151216,1.4426658762091,0.197651308504595,14,20,52.3098765041516,0.510481935540183,7,76.3296783584064,17.7364022981251,36.5152112605102,18.6464750210201,13.7871441855092,2063533.68550898,0.0021677679523364,318.305182549185,7.65052356202623,2000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,128.130000841246,948.436629214539,1.44248182906564,0.262181102996818,2,14,50.1735394298786,-2.49841243609098,1,76.3487223383476,17.7833968965479,36.4502291417321,18.6484177459286,13.7960392117411,702312.662516293,0.0001126657385506,120.810714162027,9.9656687615039,1997,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5.40995429289602,797.532699126284,1.44202477286224,0.163145989632684,20,23,52.0235606679194,-1.22676810708495,11,76.3345179250904,17.7387787710777,36.4759432739947,18.6407677731776,13.8033996926218,4743814.76538059,-0.0014595968556161,20.8044467682069,8.84688224330169,1985,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-30.1818623397847,1055.50541941389,1.44166118592996,0.212041199048922,4,2,53.6852668742902,-0.131790964234504,11,72.9269697082438,17.7507033447318,36.477024768046,18.6419563500131,13.8056053292903,1164737.93827148,-0.0004885649372842,127.042664820207,9.7030613732787,1988,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-5.88307118054415,842.230232364986,1.44172465068259,0.155981603342778,26,10,51.9792194308056,-0.618347108575634,5,76.2878544834333,17.7773931228321,36.4957435003356,18.6416240888347,13.8187062341825,1243930.11096587,0.0045873000596665,32.9888962603167,7.63920900392672,1984,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,152.328602467882,545.88314092028,1.45972289560762,0.234990854132655,14,2,51.4429638750054,-3.36537127284219,5,76.2968419202604,17.7769802874661,36.4717338931044,18.6456270414836,13.7875639766595,-1149782.521831,0.0004208228547557,220.3934942058,2.92325296408104,1989,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,152.558147106037,379.341819467354,2.53768261106018,0.130990837269862,2,18,52.9733730917162,-2.11865967646496,12,78.7426811323542,17.7448548308903,37.5718476374906,18.6385693044862,22.6541593526951,5054798.09810214,-0.0028638270881523,268.308560169328,5.62025656084307,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,32.4036549842239,736.821635719149,1.44048685167915,0.166016181885408,26,3,51.6187563639612,-1.20244986306981,4,76.3180690614662,17.7343682007254,36.4997183696987,18.644523615207,13.8279765419518,298242.741162694,0.0008904582686283,18.374889296642,7.0282917157378,1995,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-109.989869759811,1079.07993089442,1.52113578449882,0.191591088054252,23,20,53.3433318286033,-3.26189907910568,8,83.2738856388124,33.0881354873434,36.3671272120771,18.5491824657517,18.368710421929,8926825.61203993,0.0011468966851705,120.202876531772,4.15136901787506,1984,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,74.8635170964255,1148.05695222206,1.44109230345895,0.214828045837523,23,17,53.1677918523788,-2.86015090667198,12,76.3347016690088,17.7499148180398,36.4819988204707,18.6422535595167,13.8117059095896,589583.610120475,-0.0005026311296092,61.1196974215432,9.30244924156723,1996,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,15.6432117161473,1064.67216423265,1.44341678801787,0.156437216578512,25,13,52.3761359106794,-1.38202246898593,9,76.3085179282929,17.746788230425,36.4853215784436,18.6452723785385,13.8114647121356,8740370.99569871,-0.0005616711245828,115.760525029405,3.00324688333974,1986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,-21.2453515955581,859.188428608363,1.44356090781978,0.208563971591568,22,20,52.6858982577377,-2.48244829205248,7,76.3881064336156,17.7358659601358,36.4760358481629,18.6378876109203,13.7950617859981,4459611.62210261,0.000521942282893,333.120028766302,3.52242997010639,1986,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,192.063825528092,349.707871312613,1.44404626623772,0.212657156303437,23,16,53.310226449243,1.14621528696115,12,76.3185391685758,17.7520910062906,36.4343881944569,18.6365999287508,13.8417248485038,-1070085.05303223,0.0036676745580868,186.669558609092,4.19469102825216,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-34.6545324856086,1654.22204652227,1.46756636853925,0.15811139377681,6,18,54.5962098391072,-2.85505318243345,3,83.0067204023673,43.403751030199,35.6293320962349,18.6389197914427,23.3860060496566,9172386.9061926,-0.0018673608315007,260.002284776397,10.4185973048352,1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,163.590570362829,352.108239866607,1.44256540469771,0.180610122111112,7,4,50.5598062304722,0.475901890369084,9,76.2917875151688,17.72646518889,36.4542073496504,18.6365034633283,13.7789399699735,3.0782098944604,0.0001539981486828,250.631771718919,3.23254214941959,1982,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,11.9939157907592,1333.79536564902,1.44115391095243,0.151384703334208,26,12,51.1876254740525,-3.31336968476423,10,76.3905433192156,17.760769499023,36.4821213951587,18.642312855257,13.8160775030667,3940562.13315488,-0.0006478032853256,182.10592010267,5.59110637548852,1988,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-15.0525114010609,370.978855598579,1.13825767903102,0.164589761298376,2,23,55.1831361659593,-2.32870400086401,12,76.9956034670303,13.7731193501072,32.6413550530766,18.6071878434468,13.2660260482879,10549682.3389751,-0.0049645965792158,132.488318096926,3.59650859492725,1982,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,82.7091812179947,510.524949289661,1.44290086733449,0.201284596709193,7,1,54.5387034001544,-0.433651981823543,12,76.3592124524467,17.7664501403948,36.4879272062901,18.6406686334805,13.8153320003891,335001.383774806,0.0002843325352707,265.271655020616,4.35653534124762,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,35.7225509860755,303.868886501987,1.44254622242496,0.103100480731947,2,4,53.5616052490556,-3.96002454616756,8,76.352171995498,17.7740561343309,36.4804580829893,18.6449216839282,13.8059280630452,7.74031144049525,0.0005322992725686,166.250220630246,2.90356590426031,1990,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27.0294288319766,1917.08478037127,1.78992861260538,0.169118684644939,19,16,52.9503255826395,-2.02988622640195,11,107.97420238778,24.7737397726151,34.7456029619118,18.6451501581465,10.2264882671072,4253323.14338047,-0.0023261366698707,280.366705240256,15.3704152705218,1999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,145.035054503817,719.051343200799,1.4428546938481,0.21586308997228,3,4,54.5065785987772,-0.37804323821061,9,76.2951608191685,17.7155350425218,36.4758046489004,18.6423130307657,13.8070204970504,15.9095180433673,0.0003054288079002,238.318607672711,7.59291108270164,1988,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,76.7839402058198,134.592649330233,1.44202480493229,0.183536865663688,14,7,54.2097879750328,-0.291358555551561,2,76.345112631026,17.7386664416646,36.4759424854908,18.6427554499894,13.8033995032273,-131838.880105569,0.0010853805250547,49.1634509465798,3.68107866948262,1985,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,97.7917851082181,676.270283426143,1.44202518359076,0.204210839651924,12,6,51.5247425881681,-0.5625833655978,12,76.3128108153163,17.7568111165342,36.5081783518893,18.6397967151998,13.8046248461442,-89183.8125559653,0.0003452108605233,198.547021983156,6.26688627511762,1985,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,40.8656646071263,672.639075758715,1.44171051636177,0.169642373116549,6,7,52.6493307966894,-1.86297018149444,5,76.3237019531025,17.7338868561562,36.4991019513461,18.6437387205241,13.8210984105649,-66548.8103174073,0.0020561199518107,144.335322555329,6.95572661393844,1983,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-21.1878720611162,289.99678625111,1.44186137687084,0.13374599561301,31,12,53.3775037486092,-1.03350922523591,5,76.2873103957542,17.7721916491053,36.4596410294514,18.6444579580896,13.8163067276663,6452816.34634312,0.0029600453162218,103.06637874543,2.18510471164826,1982,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,-2.25307857094499,1.01247895537004,1.44087352238698,0.25736762518983,1,0,53.0605401408627,0.0625843685581897,9,76.3828300875219,17.7608677140226,36.4858451645958,18.6417029549564,13.8018436827863,6189915.31428351,-0.0012642103070183,265.69501439662,2.14554438822174,1987,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.5512946827632,97.7604107043184,1.44094812477486,0.115858940899818,10,22,51.6656684528234,-0.749290002900741,4,76.2851711196258,17.7373399258421,36.4789261331551,18.6416237506555,13.8345862047801,3043669.20510975,0.0008530923011832,-18.3160198663681,2.69522870851726,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14.4064220045221,184.622125975638,1.44126559911521,0.207282602587684,11,5,53.1400692884024,-0.983518791725903,8,76.283487511999,17.7586684004959,36.4591807462856,18.6120090851605,13.7959350303606,99977.0930527471,-0.0001924376821712,233.072688608655,4.440027449578,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-52.0504660718496,101.821599924096,1.44029410045974,0.191194379524424,18,7,55.1568970310644,0.349774322121395,12,76.3549984409654,17.6793752662652,35.1400402474158,18.636465381153,13.8034551237452,191531.055186295,-0.0060119327517653,113.702618949037,2.4328043500064,1997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,207.278546290719,1508.79068219466,1.44239358330528,0.156603087094727,20,13,51.3740365462735,-1.75531285612619,10,76.3127478058856,17.7659724889565,36.4574396946874,18.6448932584053,13.8118137238062,5442449.87804494,-0.0012956970767205,258.989939266534,10.2594982555248,1989,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,64.4462906651921,647.191956898144,1.44151216980914,0.141692777312154,1,11,50.8608790221641,-2.59243082141715,2,76.3112700246675,17.7423390882338,36.4617777595295,18.6374783960419,13.8111513673184,289756.324766453,0.0055488874015831,258.867794984166,2.58455024523942,1981,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51.8346081404619,-69.8113590045918,0.611267551467682,0.129356241211857,17,16,52.2539700335082,-0.935424929177482,1,129.124652394849,15.1039265225546,20.9211680704701,15.5496319594418,9.84815900688159,1530665.02378619,4.95352860922703e-05,340.610027968448,1.05403502962936,2000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,116.593716926747,1230.71769312364,1.44166112199213,0.263566769232381,7,9,52.2981118477599,0.572515968988415,10,77.3221827569336,17.7507885759133,36.4770252096429,18.6393390714703,13.8056054296116,-387970.484624318,0.0087824100293635,270.236644794853,18.2656065211775,1988,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,58.5531587922686,1038.45264799406,1.10907332432821,0.241366775723821,2,14,52.3581150329617,-0.985259929653554,3,19.090315265078,75.9221265736222,62.3425901451077,18.6102298625455,22.7676919480105,3290407.09971084,0.0008250588900851,265.065507330124,7.21759352135705,1992,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,101.623303943987,421.853399993219,1.48402951971473,0.165432179603831,28,2,52.1326748243796,-3.25143972166391,4,76.3103863260087,17.7508578717957,36.4768379706242,18.6370416228974,13.8129566026148,4644204.4589328,0.0012769471891445,321.026371443969,4.47538944426847,1996,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,90.1200390051518,99.2572776881553,1.44248692794271,0.169894840369306,14,6,52.1852994943026,-0.0894953562012701,5,76.3468091120653,17.7414955568912,36.4202386698144,18.6414442778451,13.8086041303167,137360.026007758,0.0012983147487189,133.375800528366,4.23533912506865,1994,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,109.504883664557,751.531746397269,1.44145614058942,0.217468868249068,22,22,50.5696791521615,-2.30289935624688,3,76.2994767728302,33.6534991289598,36.4933618783267,18.6441081231503,13.8242087512459,4564656.9616837,0.0004001938755553,222.708179418943,7.23869520366673,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,64.1233933226021,514.42379315723,1.44202952768168,0.273469040766311,23,12,51.2252870984915,0.093906279307516,12,54.158835068575,17.7370796655933,36.4642922404592,18.6459569251399,13.8041667506133,359429.593642499,0.0014980650381927,272.06604267408,7.15405749313954,1991,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,80.1591625798074,33.8510047857832,1.44215258973831,0.199633958018285,16,3,51.7207969565409,-2.00648457903976,3,76.3373181272901,17.7280666643496,36.4689684161992,18.6421561827399,13.7975943051431,3133526.76379914,-0.0002245879012884,164.94144434949,2.36405667325018,1991,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,101.568679133516,616.339747146018,2.24744628859464,0.153485362666475,7,23,53.0823541029055,-2.36572550875535,5,80.838663672271,17.7441583817258,36.5706339521427,18.6400009158452,29.7996800940242,3287117.94544815,0.0031410191103882,47.5445844273542,4.62794793133498,1993,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,59.784074068504,998.864479724682,1.44186973272403,0.102004015569714,31,17,50.7778732881854,-1.20880610425539,9,80.5003304186485,17.7408858260636,36.4752343882346,18.6433833112909,13.8135546935654,6842735.09916527,-0.000393994341006,72.1294537923594,5.86444387995568,1987,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,66.5265890734587,1974.89629699903,0.704975811263104,0.194026846090161,22,16,53.2391146110429,0.986558393340923,4,45.9837279781757,1.94771310655616,32.5328358104455,18.6408880875758,11.4316621817335,5558598.68269276,0.0004057435866348,177.06282352343,2.51943621967592,1992,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-26.5517987480448,596.207912684447,1.44383676817585,0.164861508433775,17,8,53.0363144988971,-2.13413971251138,6,76.3282083421192,17.7387516409861,36.4805305342355,18.6436223848171,13.8049124213812,1093941.32556341,0.0004277488177586,88.3998776883001,4.38691730712774,1982,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9.35089823737571,828.214210527516,1.44217700762334,0.248602083786171,18,18,50.4693578891157,-1.25381309032092,9,98.0087110649533,17.7356354402496,36.4761726917101,18.6446929509675,13.8081815848199,3864204.21577644,0.000620054774353,204.994966355457,3.22942942215196,1985,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,92.2741643606265,428.004529483575,1.19550638176913,0.262308989142151,10,8,52.2447165738985,-1.65033137959571,12,76.7259429872379,52.4282099936333,31.8835883364086,18.5902711117895,17.4229902167233,893780.474982165,-0.0312159740055899,223.165662675036,5.87521773336631,1994,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,71.4967779829733,710.090873644375,1.12553538137098,0.21324229902926,19,9,52.3920050482642,-0.586096759989998,4,82.3222328072379,28.7574864751125,54.0391956463981,18.6405696677216,10.46916474091,429252.773057776,-0.0003862516866309,43.9727446616655,7.84698547216352,1997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-63.6954045586285,338.408952462085,0.961479994970685,0.148431126006516,5,20,51.171646046155,-2.33666650249991,2,51.6011515469085,34.308374923137,33.3394886653021,18.6466885386935,8.2803121608359,1713939.41998733,-0.0010869571089369,185.681150498249,4.50540169819999,1994,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,44.7806957645138,1106.2552186807,1.2735069687904,0.206340597642976,23,12,52.1543901872901,1.13260184817712,10,82.8131341072839,33.026498806063,35.6293325781001,19.3630089441323,22.4271186940182,1181420.33666984,0.0011190527591786,273.910546694134,8.14885484009443,1984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,135.656593313237,1907.27029007552,0.352374582301489,0.296179049851496,20,16,53.8042620369355,-2.83580248521019,5,-11.3050233786586,68.9126202619479,19.9934999794828,17.731419193424,11.0860680027357,5000341.72700102,-0.0003598515514685,188.117596046309,4.93571610238879,2000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-32.5704977751736,422.673581459569,1.43984553854249,0.154736966296151,12,4,52.2887527322067,-2.44594160096447,6,76.349409517738,17.7704645865099,36.4774443469755,18.6351602865685,13.8125308997688,-24.047960710086,0.0005432056009042,50.7657533935864,5.33200996311681,1988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,141.102690114476,1124.81760767486,1.44022644144791,0.204055964862607,23,7,52.7556131344705,-3.91771480161561,10,82.8989360022986,17.7928811044755,36.4821715222041,18.6279707858546,12.026588393564,193511.77274886,0.0026271671162777,265.821727073804,7.68143282312268,1986,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,135.970632721056,472.298931920191,1.44134533427855,0.14115209098564,28,21,50.4032197746052,0.160689067586008,5,76.3175808095928,17.7630821313053,36.4723350068178,18.6362334618957,13.7960968297294,7606244.21532421,0.0001742464482949,45.0033445198395,6.71605352022586,1991,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,203.446121581759,729.743299276298,1.80445245007183,0.141149032332439,5,22,53.0560919723512,-2.86425029359905,7,712.866359028059,21.4927451210539,36.4948373137694,17.4281178186087,13.4811299003719,19172353.17862,-0.0010971395163921,222.320053780439,6.64896281519122,1986,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,127.144463401909,1245.204605,0.609960574641384,0.186771759808834,2,14,53.2707077357437,-1.29260345732506,3,24.8294421272245,57.2328864032968,21.0662555809079,18.6408831922665,12.993058740786,4162486.76192535,0.0004018185535094,441.830009813187,4.65837853975182,1996,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90.856907335015,572.615646199769,1.44232727180349,0.22754042539872,25,21,53.5252399549555,-3.62305226257577,12,-31.2126092631705,45.0160784259759,36.474292570275,18.6392977003444,10.8225185348398,3710549.26479848,-0.0017658288018375,198.406462989554,4.86825776098278,1988,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,160.425966818621,824.273458636885,1.44059520547523,0.139111412766152,22,8,52.9858755403368,1.34874989088798,4,76.3353872491815,17.7668963126841,36.459442444895,18.6420669187335,13.8209387648724,488376.209611001,0.0003464482484297,208.329318435404,7.17994354668914,1986,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-2.50923218454827,342.231211798211,1.44154191361644,0.196271361175139,23,9,54.1692261359987,-1.7921740296176,12,76.3378620247912,17.7560471335842,36.4783193686948,18.6351602122142,13.8140162384952,349141.064324381,-0.0005865176423972,230.446912929237,7.50806173425041,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,107.383265184605,824.893431847409,1.45363068567024,0.111633636955026,26,8,49.6409443322787,-0.837039844219245,8,76.3288906372188,17.7610076417461,36.5694415951781,18.6484535502476,13.8434496729836,862149.09306419,0.0002933758421387,221.715725235798,7.06604268700135,1992,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
