target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
7,43.4834719644279,474.910095971417,1.44335172447858,0.248049699600798,15,10,51.801164352982,-0.542629621760786,3,17.7405472514145,36.4638130773013,18.6347685368044,13.807812470891,925776.066606345,282.476884392831,6.13900386053738e-05,265.058100511494,3.50714948182996,1981,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,134.354523526776,1099.38313022754,1.09547028153397,0.17940026007231,29,8,50.3169352698947,-1.38944725076216,2,18.8640877495382,36.4821667646695,18.6456796971405,13.7740969009703,185395.363790195,280.44106611487,0.0008766354749517,261.75775747342,13.4950436587137,1990,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,160.895753728661,69.4328257160344,1.44094812256502,0.163422706518521,20,1,52.6262162647668,-0.246276862537717,8,17.7373562368757,36.4789263510685,18.6416243968279,13.8345860214223,5446398.75833863,286.176512944578,0.0009706623625151,85.1112586564519,1.19045548591048,1984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-120.320061306291,780.318348425898,1.44216856876715,0.198819523439109,27,13,52.7579252830452,0.924056699056413,2,17.7319627817308,36.4955851594333,18.6466891308814,13.8254370380959,1259716.18119907,280.199868354348,-0.0004985457332121,234.66492242451,2.85758299965967,1994,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,55.6210926582724,1399.25734833713,1.44210689104869,0.174292705974593,5,17,53.3190198045144,-0.855736433440198,5,17.7756002113252,36.4670106444706,18.6400280444906,13.8147437565117,6991170.21563799,287.577479572783,0.0009239442204633,55.9166074259554,6.05273542143819,1993,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,106.138879596227,1066.91358705024,1.44176477641002,0.0840964775813643,11,11,51.8502940583577,0.821618893965695,2,17.7718743338061,36.4587285721175,18.6436218782072,13.818812399523,3120638.65765914,279.5353246202,-0.0006434069745427,233.0475840131,5.33605972669037,1982,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,172.661534079745,584.500860939137,1.49679468934901,0.295998988947998,18,16,54.6902421366131,0.229694999881183,11,-7.4856817727387,39.6412819090289,18.638877898042,9.93523611794643,1590245.70989333,280.292594216357,0.0009526248450199,179.564834337553,7.15994389580221,1997,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,-108.961115542659,717.083698416779,1.99099548290406,0.157154766368162,10,8,50.8551026381887,-1.91165456298611,5,64.6711477111778,27.1727608305349,18.6406648796955,11.51172388458,912695.929849718,283.6662805389,0.0016831217397187,205.531502834124,8.63580835832772,1997,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-176.10970821202,328.709268902071,1.00003649070479,0.154719182609608,15,20,52.9628275808129,0.116215791091989,5,31.2285930962739,27.5413123550621,18.6362849427289,19.2654045130907,6003021.52868441,283.025904764569,0.0027156618036868,402.114498652967,4.59928450812499,1995,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-1.5503113189565,49.921916616013,1.44245899716969,0.237390385781969,14,23,52.2355005214174,-1.00192321427658,1,17.7701639373702,36.4925857487582,18.6440133756943,13.8209526045346,5272906.09091531,278.335171978058,-0.0047294899205881,161.383940789578,3.87582576828821,1992,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-40.7169309911917,756.096494974484,1.28136745407505,0.179512148428854,7,10,51.8857901731958,-0.73071645850584,8,0.371182839812528,33.5821518135188,22.0591469094308,14.5716126059084,848392.968219316,292.262594182899,0.0011761352094717,328.445943898229,3.03720464126691,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,34.7204483408367,622.804617478611,1.44256269673023,0.218852778724359,15,0,52.3087247995256,-1.29769706049731,11,17.6920668505166,36.4585733996727,18.6357128255122,13.8037086486347,3168332.09762894,283.217602552305,0.0006185065631827,208.801834358797,4.07989124337549,1997,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,99.5793052775538,289.949944004648,1.44297016495259,0.145629618108664,4,0,52.7639325678892,-3.0417949987531,7,17.7625139500649,36.4649323636487,18.6374780623255,13.8153956167339,10471648.7156168,286.83782614468,-0.0008259205925084,226.012112782828,3.93178947096679,1981,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.22275083032515,1725.97267789164,1.44312807327248,0.185827792029043,31,12,51.8165013005864,-0.886767540300906,8,110.576440633246,36.4897551985855,18.6424518901462,3.30227854519262,7682857.42057248,289.896382232755,0.0008981395034545,113.091600664026,4.76179209028604,1994,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,115.24393043548,-152.333239410116,1.44142815150508,0.199777862781652,9,9,50.6830216577129,-1.69877512749673,12,17.7289267830683,36.462908273111,18.6402026652226,13.7971577503913,-178524.602454899,270.394727021306,0.0044943327575605,257.495101234961,1.15699910270388,1981,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,93.2947706741094,1155.10488234733,1.44266683586036,0.141247865567834,7,2,52.9672531539178,-0.329368231444397,12,17.7467194165067,36.4706362005273,18.6378568328758,13.8083886551919,1631970.3093092,287.792901789149,-0.003388227404913,212.715634066341,10.52246218943,1983,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,73.7637976844711,867.994637326253,1.44217701371552,0.182136477091624,23,15,54.037139197272,-1.84935385958062,6,17.7356405220076,36.4761731696266,18.6406690166007,13.8081813182579,3449045.9093317,285.939128218347,0.0021597105614902,240.963149988268,2.72692168411861,1985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18.3269010071614,855.105990923508,1.44186982983523,0.153294535800565,28,17,50.8791092369325,-3.2779448566913,1,17.7422465854705,36.4723347899589,18.637874158018,13.7905156113086,58299.3245278603,277.875075399147,0.0021583073036421,270.1572586715,7.62886410294018,1986,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-45.4312384575678,696.003317543202,1.4418537206165,0.179675672524615,22,2,52.2724440043179,-0.468514466630976,9,17.7556436452091,36.4493820739272,18.642445604074,13.819863920958,3964369.59801731,285.856305377736,0.0001615599379158,220.853723252041,6.162735945558,1989,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,205.128570728483,527.230031962735,1.4420040837915,0.130181655640511,13,22,54.0453327158967,-1.80821491386438,1,17.7581633124605,36.4752651968908,18.6414318209625,13.8215530768852,5553406.71962599,275.663124975828,-0.0061384854849106,261.822224634377,5.72553172546218,1986,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,135.53618581098,322.563677706021,0.50315988086071,0.15136477840089,18,4,54.4936938733905,-1.11363571114541,7,17.7275063372425,36.4650738355521,18.6414442111533,13.8191031131668,3.86862258671757,286.064297599329,0.0002953335874364,51.4482047685547,2.46508794933839,1994,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,53.0203623146465,713.172695314207,1.44174462253613,0.180952546098134,15,22,54.5497062057578,-1.1154893368777,8,17.7914675022729,36.4891164149068,18.6457232626568,13.8342443740138,7748022.42111419,284.498627998878,0.0026916923186852,242.073229292307,6.69899464391563,1986,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15.045973734808,321.596052998683,1.45997240733141,0.196001298223365,3,6,51.0981226826903,-4.57437484608572,2,17.7296544261878,36.4897665324398,18.6409931025141,13.8219119361663,159859.733246696,275.553486650444,0.0008740598991102,44.0941248859177,5.03535516111254,1996,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,-36.0248207924213,905.541714274059,1.44212270996334,0.181169020717234,14,14,53.8938828467909,-1.42817702671765,3,17.7417128403858,36.4674509759149,18.639527673837,13.7863062627566,3419425.85614646,277.760744142536,0.0016326195398701,62.0018179168252,5.88066653900515,1984,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-62.076313239011,201.192036181159,1.44319259906579,0.181115122730112,5,3,53.4666324602964,-2.09222738636119,5,17.7252665186846,36.4594875523623,18.6439169311724,13.8077579679608,389220.060017164,278.516721724834,0.0008149368956113,369.73475487829,2.7517612106843,1992,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,25.0118540174691,366.22456583212,1.44163527352373,0.188400358129489,19,6,52.2106704563938,-2.10231160208501,5,17.7481602592121,36.4768822241159,18.6450328042226,13.8094484866369,-70262.6202168959,282.337863173341,0.00142514333758,242.99632130137,3.14770929996467,1982,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,64.9446726960814,703.589996779342,0.490509461734536,0.173299657755779,6,10,50.8814193316763,0.145966697159603,9,17.766431673158,34.3859325557292,18.6466453658043,6.24127379356895,3540233.49684125,287.791840561351,-0.0056749428783028,228.455897021099,0.376045537166601,1999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,106.667301060314,372.583584137329,1.44231628896254,0.22936979604313,9,1,51.7127118360839,-2.50689929129671,1,17.7569327559991,36.4684644390801,18.6385007149626,13.8248731789484,2518675.18116312,274.319719167554,-0.0042694286088797,260.657060843532,4.17633796722377,1984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-3.53503672798314,1157.53754468944,1.44247436717695,0.16958592995967,13,0,51.3530634033518,-3.40860529648821,3,50.5284484439122,36.4647381381219,19.390205142009,13.8060410207452,794483.957273184,276.584446838397,0.0063117075338955,264.375223697586,7.95439560442553,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-30.5148849856211,705.453771466211,1.44170878005887,0.169468987958443,17,14,53.7673348563171,-0.939591871642209,12,31.5177137987649,36.4635273681571,18.6444718413792,13.8196495275617,-751975.928343758,275.331916928542,0.0055779274113073,236.323141909725,4.56125441592089,1989,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,142.974667732588,230.668928085163,1.42318685721161,0.144068286531586,29,3,51.0279141763439,-0.810682846144449,7,17.7260935027984,36.4736505505495,18.6398057225584,13.8350837953913,2085823.50900852,287.404913494652,0.0006166803138292,227.707095604772,2.41553525344552,1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,27.8783089530061,878.2782752539,1.44048687975777,0.193607384098118,8,19,52.3186596314041,-0.632485218034534,1,17.734316738411,36.499718851562,18.6399153963861,13.8279759479613,4676162.29560077,281.410325652417,-0.0050210228126129,280.658044108369,6.94801141025207,1995,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,86.4598545008796,1079.06099340489,0.980563317687798,0.240090480100899,2,8,50.515431164464,-2.73816567536826,6,27.985331906208,36.473048820833,18.6499647861028,21.5296323532896,1151618.72497264,284.858394319874,-0.0011018571081085,112.199984039607,4.9178321568975,1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,94.5476570165574,1269.86465937742,1.44184525636868,0.168338942412961,4,10,50.9884330458765,-1.96349500222045,8,17.7383437676169,36.4851554217328,18.6376201290568,13.8040850706098,2692489.73340112,289.80478150297,-0.0006236487253291,218.831916102051,10.9794152589242,1985,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-8.29589295008235,526.893513492545,0.818799153357957,0.207039975674462,27,23,50.5946629087,-1.778050951905,5,17.727200416564,36.7749947338013,18.6413408960879,13.3552586930091,2897618.98522038,283.140349695677,0.0018487793661491,162.820336948222,4.64170406857118,1995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,122.058927147137,989.592874181109,0.101004055403011,0.16632145401892,29,15,51.737556250899,1.96147915505375,9,34.019330899101,30.155140330549,18.6415763971514,14.1903690568857,5520613.66566587,290.666199040053,-0.0010289512887809,245.162373920757,1.72207405942569,1994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,-2.95754126510509,167.559993093335,1.44246744052869,0.156446203260873,17,1,49.2359587671551,-2.59897144700797,9,17.7607230370551,36.4480824652738,18.6406569669666,13.8023629877929,7777854.22839719,282.34646056667,-0.0075525188005467,258.60125427084,1.72410475771588,1993,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5.68776349782818,1692.58046793152,2.70387559394376,0.100061205019479,16,13,51.7868843871426,-1.85701696755647,4,17.7514989773979,36.4711272132371,18.6514969206837,22.5870317039964,4551232.21844233,287.133631533208,0.0014768818190976,195.396106823059,10.5812693360342,1991,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17.1517015647697,567.755308528453,1.44186973662644,0.146721942923929,3,16,53.8247373892033,-1.47939070416008,2,17.7406616680211,36.4752331941033,18.6531825634002,13.8135547456095,2122544.0979317,279.166056191908,-0.0003887478340158,318.114447287507,2.76441749677376,1987,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43.3519308208115,1314.85919720993,0.945906478432388,0.154891186863329,22,9,51.704895801138,-1.51634501686474,5,29.1607325514748,32.5328335029808,18.641230292295,11.0459177475028,746932.097416462,283.530378762294,0.0012574283493391,83.8759209141785,6.15542729629748,1989,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,85.440857215232,983.928196939626,0.536609842526249,0.213228195627078,11,21,53.5881578175699,-0.0945350331860375,4,23.4724661423084,16.6416923708023,18.6446958538431,13.8215923202834,3751782.66934604,279.146585927316,0.0014709190640408,200.537402155756,8.12537439838306,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,173.797863495833,1771.85673187068,1.44164134466914,0.167936945744823,29,14,52.3027909010594,-1.68481035560205,5,17.755730299491,36.4748298462829,18.6401261034128,13.8085611266419,4214882.07191232,286.525333342762,0.0041643325985428,312.452214771464,6.54686567192352,1986,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,92.5868753516405,659.368510680196,1.44131449364044,0.161993894339242,2,9,52.2988744680093,-0.741946368116652,5,17.7546688891135,36.4672467696814,18.6362336578217,13.7818050907133,38229.4332176885,283.703533889443,0.0011243979813631,225.051980242471,7.37171163929605,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,40.0829930713256,665.374530352648,1.33017902754202,0.199613956375785,14,1,51.6840302128134,-1.73026959922457,7,14.0495023589043,35.4925268794307,18.5217582579858,-281.8720261774,653662809.923668,290.794903373827,-0.100440891441712,93.9199298934991,6.19116202952008,1990,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-35.0285611031162,248.965992327985,1.44107140265813,0.190363654003611,1,0,51.6644426754176,0.064242788699808,8,32.5054644266173,36.4534102180922,18.6408871107741,8.35105274695752,9935533.44510109,284.734486361001,0.0004585604051788,256.114852576987,1.77751774095128,1992,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,41.0926807432454,1006.32184687319,0.425379538779577,0.181540637319989,22,15,54.2719285402311,-1.4436741067841,8,43.7166333837118,31.937110234402,18.6477879553249,12.2235967663779,6426017.30776637,291.268091714559,-0.0004714924647097,89.6007973483616,4.39921982050753,1999,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,6.89034340818528,665.100144391155,0.685448126071426,0.182052851942046,15,3,52.7379589210492,-2.68109134385997,10,44.4621524668669,13.9545858160795,18.6434387620662,15.933645349726,2563225.23992444,282.574296156175,-2.61823513338719e-05,236.165530043958,4.95263777626928,1998,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76.9969705799583,404.571036735814,0.945906424173925,0.230826776834803,19,8,52.9677484063795,-0.931025012189556,10,11.8081476912705,32.532834008368,18.6458336039762,11.7816713737281,-785.680827773227,278.649285516425,0.0034207822729326,294.78982486605,5.57341862503227,1998,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,51.4731260291281,67.2159739109082,0.506426242653766,0.162399105593639,23,0,51.0990005665996,1.33148333605632,7,35.4891336238406,9.99006633383186,18.6286024258908,4.52978560808895,8421299.50803911,290.566232813433,0.0003565853287685,272.715815702916,4.04057896774199,1999,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,245.283741272552,95.8480975026778,0.744651719873122,0.147229049692864,26,22,51.3569263607675,0.341355597820897,6,2.70793075098437,26.8592036169536,18.6473843448057,8.36848574402444,8054627.81468047,287.988720570947,-2.22046430169753e-05,186.727940322904,1.7344827975741,1996,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,28.4529725845347,786.117505750126,1.44172324310855,0.192583705024738,29,11,51.1410168694784,-2.21115969068219,1,17.7585074162652,36.4577745589728,18.6269522834446,13.8111315469218,528700.589094117,277.492177112877,-0.0004836148280261,84.1747074383897,6.29153436692954,1992,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,-4.40545112381609,1223.10248228125,1.44160618683655,0.278660247320416,18,10,52.8110618377566,-0.393041033127236,2,17.7605226400885,36.4630626020652,18.6371400380465,13.8095304338887,2239402.70658131,280.182692810285,-0.0007304155710218,144.000094372674,7.18117178518581,1985,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,107.598634236919,630.217713711626,1.4408932551368,0.169730617458368,21,18,51.6842506726668,-0.358213809638855,2,17.740782067767,36.4765874477177,18.6456881463561,13.8135673683778,3713847.02241203,282.15814851925,0.0001692572651356,135.451538097051,6.97428026344055,1982,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,71.1114308449591,1224.61329513153,1.44159264572769,0.224514983773739,27,12,54.5160879726494,0.297822726986174,12,17.7569012247111,36.4757776697623,18.6462577433737,13.80130649082,3189102.93158544,279.465355980771,-0.0146805063111733,276.383642343864,10.1853916594561,1986,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,109.852505889832,1109.0187805566,0.76062979114186,0.124529631011719,5,18,52.5969700817128,-0.860594931479914,9,45.7064181184348,28.8947114209908,18.6386986363155,11.1836575113754,6702193.72370472,288.772108233095,-0.0004291876782724,57.053412033792,4.40534931441954,1996,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,163.070935345324,350.548761186877,0.524975360268753,0.234989034056332,27,23,51.4539900533718,-0.991641819227242,5,16.8280078472017,36.7096146518565,18.6362845162028,24.0900989057527,6996341.68925255,281.131561956582,0.001615132544802,176.418868762348,4.39290691853472,1995,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,86.7286816052793,656.488203940591,1.41971135197808,0.184577352232724,11,21,53.0066945816326,-1.3269960816715,10,17.7495849289891,36.4689462744245,18.6463357313879,13.8168978494673,4246868.27590108,285.139745214767,-0.0013430944444043,56.2639622907266,7.04985693450123,1992,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,106.103645542492,447.7727602752,1.44097805166727,0.202977745714243,6,5,52.0641425108863,-1.18017767595433,4,17.737160096754,36.4778744117822,18.6449220400692,13.815517200819,-26703.8196540773,272.178305745013,0.0001526337600493,123.801764114998,3.8175590602048,1990,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,49.9670017402521,302.376927134828,2.16916445815389,0.175059807478517,7,5,52.8300686936063,-0.102376922247978,10,24.1487129274232,35.0406235046874,18.6467313016057,9.47687660429866,50645.7066475735,282.697280393941,1.43175007523955e-05,236.013011920229,4.95735611660537,1999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,67.9825006108939,517.32541392654,1.42537759149586,0.253388219069262,31,2,52.6269944290967,0.162831750185869,3,17.7346546615678,37.1368328767421,18.6268828911083,13.7982917591269,-689603.87393627,274.119484113829,0.00116338391185,282.478049555583,9.33499883948429,1995,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,32.9346302664116,726.310481462443,1.47553125404548,0.288539726708896,23,8,53.5878738475222,0.724331465403882,1,17.737328105529,36.4920822924194,18.6436221978615,13.8122203617908,-115090.975447113,285.977675428717,0.004929723157036,320.867347809041,6.95343609579725,1982,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
