target,Acid,Anthoc,Brix,BunchN,GrapeW,NDVI06,NDVI08,Polyph,Potass,SPAD06,SPAD08,SproutN,WoodW,Treatment_T1b,Treatment_T2a,Treatment_T2b,Treatment_T3a,Treatment_T3b,Treatment_T4a,Treatment_T4b,Treatment_T5a,Treatment_T5b,Treatment_T6a,Treatment_T6b,Treatment_T7a,Treatment_T7b,Treatment_T8a,Treatment_T8b
9,-0.519137164546455,-0.157561939086291,0.0734000388885364,-0.201906140775922,0.842065092953147,0.234733487668235,0.227556465300834,-0.22106642041719,0.0041219173895473,0.36079249735394,0.157094936971273,0.228605735003481,0.633432912984083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.327265636688207,0.846523291087012,-0.001427504770786,-0.700826009685828,-1.22811328435246,-0.204715377013606,-0.379617894238417,0.442989588567686,0.206101349848438,-0.358988645300283,-0.414770824925874,-0.136873976988555,-1.61827195644805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.085712154616737,-0.162609166058434,-0.0204153551681566,0.257469250131086,-0.0474727400353557,0.0543782128208651,0.0068135776043834,-0.0787883546808237,-0.11255863768482,-0.115464267131873,-0.0534237065736052,-0.167072032613203,-0.490506126200951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,-0.10858322050385,-0.105915599081533,-0.0262356142065398,0.281737045739766,1.18630322709645,0.0153433122293642,0.0372089877542268,0.142684535038252,0.240445340775039,0.120989063305787,0.233937448289411,0.282972319064527,0.726974124181933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.44938672092955,0.316081949469812,-0.0941290702469713,-0.0416255446582852,-0.25329834767773,-0.131006575791218,-0.359334123466349,-0.0359664078684481,-0.0905525943437865,-0.313087585800882,-0.224022434824463,-0.288511686926241,-0.258105854196029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.302900486404257,0.302029827393863,-0.0105722611038831,-0.239854217601438,-1.22871541073202,-0.185782396716834,-0.24159268945954,0.243378472070298,0.0291235989216829,-0.141624457441111,-0.250388158503277,-0.372411456455331,-1.03792335680424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.012315756596546,-0.528669237434457,-0.215209698599889,-0.130230728091974,0.603037050899395,-0.0113492170550359,-0.157249837673239,-0.108279186210127,0.067912791701198,0.0375026220343824,0.0091401955512895,-0.0291444376334825,0.0361456704649003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.116600318480657,0.261598381741205,-0.0255838399411431,-0.0467292766758968,-0.853538244735883,0.0150310808863142,-0.256145319492311,0.0099819241727389,-0.0118832162787046,0.0184756434708259,-0.0109681795663629,-0.245205552298949,-0.440967836932984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,-0.0031412243303449,-0.10582664540162,-0.0930747251561543,0.163411885230757,0.524749000091348,0.0335139127661998,0.0392599290383498,-0.0643711546726367,0.160269308686888,0.147268809818467,0.0335923534472846,0.0342089039489143,-0.240392977952706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.13875678020994,0.155778619639179,0.0827792605625669,-0.0233446449010995,-0.862240367803153,-0.122267279888363,-0.251396669542124,0.47949207441046,0.123450814823999,-0.245881632331083,-0.40203223304097,-0.200734204014025,-1.15918644461406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,-0.163623902475365,-0.0941787180513152,0.153989643031425,0.182866676468182,0.136278557275497,0.0032856408397842,0.047988822153634,0.0557245861367422,-0.080419941603101,0.110134452850814,-0.09254891011248,0.586605577070868,0.295598560522219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0.0179578159445226,0.847563391649701,-0.028977804088913,0.245313748712681,-0.27480923283886,-0.0442309128826716,-0.0022670300344341,0.588278461503519,0.210837106462693,-0.0179843115573542,-0.016161588220005,0.254467277396987,-0.993117863940475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0.165555070607969,0.297743210413629,0.0814327367215864,0.0561736086117614,-0.232889325498391,-0.0340576114017813,0.0052528495821551,0.0291434235307396,0.040507515408987,0.0014459014999562,-0.0412023954745808,-0.137343547562281,-0.369482064198961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.13824724306722,0.0058269562260942,-0.0011555220371815,0.313464823142902,0.385921618151206,-0.0041652364676385,-0.0113402573611595,-0.161155949988942,-0.0784934446693069,-0.0649844615453483,0.0236294710324859,0.0428715800157187,0.0506847207148115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,-0.0864599923394444,0.310815789195308,-0.0090217626854965,0.21407686531078,0.0481343381306403,-0.104444634665164,-0.034356789479667,0.162802878688563,0.156473018065509,-0.0719494438488405,0.0289899799338644,0.547486714383574,0.309510166104407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0.0412698228572323,0.858234327679067,0.041821051935139,-0.226629557372346,-0.221753275850203,0.0594934529071482,-0.0318186458318033,0.485880707529697,-0.101663387585791,0.0551932624154872,0.2363666323929,-0.157758082173249,0.0028170890456449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0331645957741213,-0.0060168994134114,-0.0298812049261102,-0.475952336061852,-0.378160118941955,-0.080820344654494,0.292405097270707,0.102945520467383,-0.0451784565308299,0.0077046060760441,-0.0476797055141323,0.284219812825524,-0.0604699380872176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.0109951946309148,-0.0561024015810423,-0.0880473625935152,-0.578772499435454,-0.388640008030028,-0.0595707791828396,0.0332730029734753,-0.0095705619161945,0.106905036059537,0.0107553507193774,-0.0399827964882597,-0.239386661952189,0.0449785168745382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.139759340942903,0.377132894473996,0.0726000208873505,0.424810250853081,0.171997469338464,0.112457785629794,0.303846824315873,0.381155729701248,0.0367635314523242,0.0318094088181339,0.0524923759765359,0.202571871715197,0.520836526883901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,-0.10837954329862,0.256545640403884,0.121329615409906,-0.100661952448087,-0.31467756129296,0.0127420600385816,-0.227687601922918,0.066040400560803,-0.0881942388858907,-0.0400676189277979,-0.27147495952215,-0.274982762187486,-0.354640592241433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.0924786655208498,-0.355074857675932,-0.104032254200718,0.261389566140927,0.716362891127622,-0.0548199450664589,-0.0535105104748688,-0.286645294658296,-0.213989189135998,0.0143192266229499,0.145551585668009,-0.0164565059265888,0.299368126273691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.193598624017853,-0.422518597674776,-0.079018185798587,0.0955083109639097,0.261083934142673,0.0138545776558301,-0.0895294382941676,0.0718513467651529,-0.0545499710968259,-0.0013241759142967,-0.0774548967322748,-0.117040060156556,0.130909121230817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.152946009525665,0.140219508922106,-0.028684039846215,-0.0904853469278506,0.693117082880198,0.158519726595018,0.0261400273433837,0.0412829972433681,0.032224362952632,0.0759932102413438,0.249268058685172,0.0261397836295755,0.372981528677359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0062414551550842,-0.294676650064617,2.58836850944438e-05,0.323800766212903,0.119860540572862,0.0441299416401621,-0.116659069972715,-0.129188573530426,-0.0278905135752433,-0.0140434144675209,-0.0876419359887209,0.244782508786277,0.142164909568138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,-0.106301413310433,-0.317826659497884,-0.142634323251947,-0.237570385383962,-0.0780860388225547,0.116657297271116,0.263684583084086,-0.245476215890405,-0.0510102584817788,0.18908167687568,0.1434164279214,0.153846396426617,0.191319446880919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.24940919063909,0.369728052137851,0.0426877302809822,-0.406096932617218,-0.543279352897962,-0.0903778524306046,-0.0854983578513548,0.222322708959242,-0.0951009045987157,-0.139764428753349,-0.0361017067895705,-0.182831408523337,-0.977258585297465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0.0867833294308344,0.391659426805983,0.15808998306784,0.118385937479059,-0.0574514199866306,0.0404531051576611,-0.0450174889824094,0.105095174695274,-0.0978794361076463,-0.160903882337052,-0.0977185835188929,-0.185335553168488,-0.540175870971208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,-0.0941524804281758,-0.503475255902884,-0.0062242101236166,-0.0237308088933004,0.0357943408883555,-0.0329909113160147,-0.0483856496984643,-0.547988410873234,-0.170066657529285,0.0738246093055853,-0.0598585561877868,0.387670769183746,0.258828545427393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.197550010952784,-0.297178301009663,-0.115275456670082,0.205712113185993,-0.457024546871187,-0.0954790336766251,-0.0689538449325195,-0.149255474143742,-0.0310540020156232,-0.13207443984827,-0.184453768862526,-0.511334535315948,-0.8447245768388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,-0.139454982002492,-0.452285260043597,0.0270657702629212,0.145144062770642,0.949173223027691,0.163890570138586,0.319719815191366,-0.0150584678340538,-0.0075030995670111,0.242029023405376,0.0808798370327514,0.141174827570806,0.839004017695706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0.0135324868569897,0.78890435709784,-0.0045373102382842,0.284249996164255,0.936528968265845,-0.0176094937889728,0.0454015622505221,0.461107953696623,0.0789313678234811,-0.158977521455171,-0.0417237663799301,0.273566721105872,0.0292658673231033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.120733549122003,0.269463124483285,-0.0416079377298639,0.0530317279810052,-0.184392076085769,-0.164304837031784,-0.169416977773538,0.15978634092693,-0.131726820421716,-0.192918161838842,-0.156149307873886,-0.121776216037418,-1.11597056150692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.117942208420078,-0.109742310435581,-0.0327289103907317,-0.167292672934216,0.469628033614961,0.0734802871135396,0.0556346354213842,-0.0501189396312394,0.0971086379834708,0.141979570146951,0.11460368499475,-0.133715625650645,0.199586979363083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.0107188755390846,-0.426412818795658,-0.047587903404343,0.230162636898129,-0.187803025653211,-0.367272717293978,-0.103530476546512,-0.0009415002086398,-0.189777296294618,-0.0580504691219637,-0.0793505479432544,-0.111146750738041,-0.474218261131943,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.109129935532105,-0.0803707820916445,-0.0783425272954606,-0.282702689559028,-0.500771195809394,-0.0843930721534795,-0.0974375527125067,-0.113277827360034,-0.0114735402197805,-0.07904477206997,-0.0047099650677297,-0.20254431269822,-0.210496901814883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.325794113692463,0.0001211969268754,0.0159747967236206,0.258084574668483,-0.01978168501288,-0.0452147358201656,-0.0783054658907761,0.286535936394898,-0.124821953259625,-0.116771994362052,-0.0129553325591445,-0.180736105998567,-0.649208556008851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.0644375878730545,0.0672357336277699,-0.0504430863848491,-0.410055874034589,-1.23044093862626,-0.293405419920412,-0.0556856361085143,0.0345889616972298,-0.114321223733472,-0.232464218840046,-0.145408032429623,-0.198231378542248,-0.530352857981499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.201860303790211,0.963869873604069,0.0696311901884051,-0.414527699337708,-0.967621369141289,-0.108116015817015,-0.175882281626126,0.342727258090123,-0.204092673768918,-0.235156971397463,-0.164568162757735,-0.198208742761879,-1.01702854011803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0800354194026418,0.0384552606621814,-0.087682319681287,-0.342761612406902,0.219759349202058,-0.0256945339209894,0.143936187086982,0.154290501369898,0.243386938158274,0.1321809403879,0.0846575500859805,-0.13378106158886,0.192289402824174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.222719187795969,-0.041213758132049,-0.0579722685644961,0.175444559079196,-0.339562906088833,0.0271004079631349,-0.177479067301067,0.0176314824151683,-0.121990350219203,-0.128359012779238,-0.0696036768535616,0.0501152201435613,-0.356805524277033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.0195240207439327,-0.589973599384181,-0.2209139330042,1.08184541945473,1.62232852304377,0.0963482233646278,0.133224554574577,-0.322474729944923,-0.282673183252536,0.15664238009264,0.20064597829323,0.410652589179655,0.798065460274498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,-0.218882433734942,-0.238151074596483,-0.107272043985582,0.336806425156789,0.96899800715215,0.2321247380902,-0.0363586790891594,-0.365935353642544,0.03017259433359,0.0218905813606523,0.23429679476762,0.121958351424117,0.196137331824584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0.0068116202919031,-0.217624136946681,0.0217884852957675,-0.653857515319074,-0.532009804097113,-0.0569860365547883,0.0849945226047103,0.0638544003366252,-0.0369175798659378,0.149320535473414,0.102666799213139,-0.134726550227373,0.391642079947771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.204814964736304,-0.279393710179365,-0.0091854915040099,0.0480399165070009,0.587470041834628,0.128666867860534,0.185643633576043,-0.0344602104704308,0.122812921387417,0.324595935049278,0.302133249602875,0.178588552366363,1.00657904909396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.122423822707661,0.0664283945812032,0.0685231469623817,0.474041376928335,-0.360217386564343,-0.114935069744171,0.0231752613807369,0.454527402304954,-0.226485708014693,-0.107847194390331,0.0062807353926834,-0.0454998793243807,-0.0087251373602627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0.0159580746646955,0.412362239338934,0.0752905099653352,-1.00799672955423,-0.913944497481826,0.0158237936426591,0.0586581851771494,0.38164357239506,0.265260809507428,-0.0675621200024679,-0.0028169176218768,-0.0488888022893181,-0.462506730245124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0658219034091752,0.432274892522492,0.0296303416940232,0.235757121368959,-0.169431636402476,-0.070305797256122,0.0037826575734462,0.523046898196848,0.0115571175095086,0.0516646095819461,-0.074842751742598,-0.0558893586919153,-0.0971044924970593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.19264779705119,0.13316512462621,-0.0175861991973751,-0.183936418373389,-0.530802318554267,-0.0249346513449105,-0.156009354658748,0.0967854547738424,-0.090029169724988,-0.115413687109536,-0.0737435952813549,-0.121130854051076,-0.743478511838007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,-0.0218241231377455,-0.533205451435516,-0.127510987704084,0.135894146222326,0.998447092031494,0.137722499509061,0.317005293372102,-0.284933859818159,-0.0880455379894276,0.0144554520803121,0.0824967535385047,0.183549350260862,0.742418195453062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0.0145912791261627,-0.0527608763586503,0.014995793621233,0.594471315121709,0.279881070369116,0.111097651229209,0.182409516410154,0.244520757206935,-0.0292072030417014,0.107858584547432,0.0704867563403042,0.233917094119297,0.295053892885326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.198069382939461,0.568713706487055,0.11574179848674,0.443492353689206,0.576451655971039,0.0939879176217448,0.12210367595525,0.418971705710123,-0.149770525782053,-0.0212365386870218,0.037016116464921,0.0565954980268132,-0.187941957150849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,-0.241414866265003,0.297657685516874,0.0408794766182467,0.112636174844042,-0.310578085666365,0.0809744563568761,0.0313435420090446,0.148374566653807,0.37449586159728,0.245277038627659,0.153900000673415,0.082599805660425,0.610043728890883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0075170366824154,-0.360150159111117,0.0445750780157941,-0.117747220907634,-0.506744382925408,-0.0242059317834187,0.0175493846088446,-0.116026926713762,-0.167589378806258,-0.11317450795024,0.119206342490126,-0.188763091956571,-0.0184905203861782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.0535488606896634,0.459038235248229,-0.0512084065540932,-0.201222532214692,0.620673316879207,-0.0525163115320085,-0.175481121493351,0.147891296942772,0.189059209711303,-0.0368142699425681,-0.148105615898388,-0.129546559374326,0.202911868991087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.0645546834350399,0.443433692632676,0.0615454271541192,-0.431141952194989,-0.48532856884699,-0.0099427796450185,-0.276487468398029,0.156461627596711,-0.422037868551085,-0.131019710586549,-0.117145792367846,-0.404228842758999,-0.66477059960592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.179944965836273,-0.394592484008666,-0.0306024669172738,-0.355675425794193,0.554978018674071,0.130926597971714,-0.0045444512387512,-0.352769423029634,0.0912516193044559,0.258832747478093,0.324647416919293,-0.200334336331209,0.731668647148796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.116031689694685,0.250343101502426,0.0398362983718338,-0.0724377686700172,-0.189967086175927,-0.0074315412272488,0.168232650891412,0.0176128733838992,0.16954950772888,0.0942597351035617,0.0368955868055298,-0.0120903099061613,0.277811129647734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.253973065669275,-0.161109634109688,-0.0911113710558698,-0.350262505572829,-0.911318874401682,-0.0497779797475813,0.0120745322502594,-0.121900010551474,-0.0297816548461591,-0.134298816291897,-0.166065423686827,-0.0220838720582208,-0.607593836724998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,-0.0200034091123546,-0.672598725405921,-0.0451554712619103,0.346230043553499,0.736113964077709,0.0550820471415123,0.0322554466199687,-0.399475139026992,-0.0632803691382139,0.14018994402103,0.106332277884307,0.25805336638322,0.60238351912871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-0.0016921099652512,-0.0450553914278654,-0.0644389128985076,0.892594525589156,0.857657327074928,0.19630315212487,0.038899048711594,-0.0212407776652785,0.128350951483243,0.126996232112817,0.16227448409971,0.30260631324459,0.91819960192621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,-0.255331562331259,-0.257732963925757,-0.0007170773609779,0.669993362849347,1.48103189033904,0.2432808644944,0.0384740461461421,-0.261656527114753,-0.0882106773078736,0.237094106672032,0.179368496731011,0.447317677751416,0.961287872641556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.0474066147283546,-0.0601325317986814,-0.0523648664030482,0.917877448815314,0.761458922834721,0.0128760890170802,0.0986719524795276,0.0242009043187243,-0.162929405005722,0.0194635577970846,0.100466747071122,0.227794578233004,0.25167825250154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0.132692945549939,-0.0262568792532802,0.0122495581661236,0.276457503411936,-0.153026797764661,0.010615526830676,0.0264460980672514,-0.0010311140470935,0.154000869991842,-0.0112628643051556,-0.0740481456555436,-0.0182458685170939,-0.927419382153292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,0.045469096159774,-0.617407934185539,0.0468865247784299,0.302589450297907,0.388050447775914,0.0781880999688567,0.0460263387836798,-0.561090497799823,0.103873150766228,0.170692517397698,0.08463444361408,0.391601904525142,0.801534769012321,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0.0187435646419078,-0.208177775610178,0.151193624747563,-0.312516516168476,-0.704777805716466,-0.194026254841271,-0.117249480198783,0.0412866566166429,0.227465592258032,-0.11504977922488,-0.0816033573794872,-0.329905072379642,0.0882841013892687,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,-0.205201347138847,-0.363196575775076,0.002741011684881,-0.0619214048404923,0.954410717533524,0.0804237507253157,0.112418147997883,-0.173814781619641,0.0107648757193001,0.0356057205007832,0.158734992209532,0.226238481490021,0.314870139465003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,-0.162200744933652,0.54806506167448,0.199564334711213,-0.450967085957009,-0.840425361338381,0.0104330172693672,0.0733191533280822,0.28770307368777,-0.154961431070055,-0.0489764826607802,-0.146161436759326,-0.106582747767625,-0.278119387087903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.152569503535506,-0.202710104235241,-0.125750050429704,0.207080606208708,0.227686801464485,-0.160252217409655,-0.0697039712320531,-0.0823228149985696,-0.126401763865767,-0.208433276703518,-0.0921761385483726,-0.343804742015637,-0.37734548176898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.014447383135107,-0.287232063982254,-0.0342784854514633,0.479639287639635,0.335885963758626,-0.0369654102620464,-0.0281440917385218,-0.159386499280669,-0.176996156193925,-0.0120788719424337,0.107185293631224,0.22848753642301,0.115369299776069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.0442608196405945,0.0579734544877618,0.0184312125339382,0.171317942057774,-0.518497053051933,-0.146641799470897,-0.081415894829873,0.060099650060276,-0.0466727677535596,0.0261277267769818,0.0539803958622152,-0.0653073247148878,0.40402464646484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,-0.0300246088721897,-0.575843431968132,-0.0318174105303224,-0.0849161648323346,0.300201750781088,-0.0270954634678273,0.100697851595217,-0.270881059396144,-0.0106535873393787,0.0043702704461585,0.108752582626503,0.117860959136293,0.369925988045259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0.150649304942345,0.323423988016977,0.0370224110046858,-0.224630621539434,0.0794198155252355,0.0028193710474465,0.0414234534817499,0.50514665003071,0.119619794075564,0.066450292742551,0.147645394259023,0.0460259295182585,0.461800184944861,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,-0.141139164415349,-0.443362043467927,-0.0965394849582555,0.129118936163549,1.56290628426719,0.082153093028854,0.0197679141624991,-0.185518615386366,0.0281909072007072,0.115514209594835,0.14995191526755,0.0550893657726601,0.374741536582389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,-0.0347173505833726,-0.241561247060895,0.105520129072315,0.369414061531531,-0.0506341374365644,0.0693479934535637,-0.176028235460982,-0.195355887283238,-0.0243588201055207,0.21324539284591,0.0247713278743019,-0.0352009044010564,0.165297973826701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0627705397307162,0.480296836099719,0.0615968294578654,0.159514983185873,-0.517172812212148,-0.033595486734021,-0.146373353020311,0.291099995793231,0.0070552380608934,-0.0999260114739998,-0.0387849967270373,-0.388434289499543,-0.543892698294352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,-0.0632135746118984,-0.195284134000143,-0.0957417340953974,0.399295523406607,0.510626096067486,0.0828692977378069,-0.16213580469357,0.0265438204053581,0.0108611339390902,0.179120125968879,0.139913778972907,0.434577360205131,0.745461316928203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.0573861383123952,-0.388377220657026,-0.207268826553353,-0.0235886491044579,0.619131683025083,0.0091961620314663,0.111858125994575,-0.366554276007604,0.126368711066318,-0.0484418775846648,0.0168003056982024,-0.22239831188782,-0.0150802382985173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,-0.14586921341682,0.374025040035142,0.162503415399594,-0.0134323028902227,-0.285592619824682,0.0067017279187628,-0.0863682581199193,0.389741718974388,0.0941274819266072,0.148152753315472,0.193611420173302,0.119688523180461,0.0102196743328066,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.148923990086809,0.348475604390323,-0.0294841878921205,-0.66849417187767,0.125264331286195,0.0463924318688085,0.0706580279326298,0.225892680176526,-0.108883701482355,-0.0670074858632476,0.0003064980214264,-0.096633276870005,-0.0933046607085958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,-0.0358264956188681,0.117392083249307,0.117561598262624,-0.550858424433776,-0.205234067331532,-0.106327185401352,-0.108663846970962,0.0521603625853599,-0.006929686138558,-0.186906092842827,-0.118286619465446,-0.256725032237336,-0.215683731365687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,-0.257814850109142,0.0053214001463573,0.0211625618239706,0.169295965593603,1.05649980716158,0.141379192972491,0.189964789643363,0.126487981548327,0.393491763758569,0.0229783339684655,0.14121669497697,-0.0388140404942503,0.449605146453499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0.0757480643123046,-0.28116421801473,-0.0192594494572052,0.610202286636794,0.848439249188463,0.0733218532938841,0.134888332655764,-0.132949370576631,0.112396454330635,-0.0403726312954577,0.185370194069177,0.206631249776887,0.851668653941809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.0502315977814054,0.84720386810519,0.0781462452545183,-0.563441573003133,-0.308512509840467,-5.97102475006078e-05,-0.129829525657557,0.323586639818677,-0.0672953107766788,-0.193827042089698,-0.0890016140705838,0.0443979058355266,-0.418422656701099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,-0.059762093847244,0.386116174056335,0.154621399311139,-0.111603212644913,-0.458394684096961,-0.20950031155101,-0.202707280221466,0.166668151318833,0.143343138137606,-0.185646880124947,-0.16878071597599,-0.0311247541511708,-0.210211622408057,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.316332015629908,-0.149077265778109,-0.0459546413253936,0.217659001285751,-0.244014870889578,-0.190407780909035,0.0773636348615147,0.102089710409563,0.0027301878728526,0.101424095835294,0.0134581584939185,0.329228028577302,0.378900209481759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.202488754962915,-0.168894162207739,0.00367576425411,-0.212373482285317,-0.495034504291463,0.0008716011078388,0.003044846303297,0.112652412264531,-0.0384736406786588,-0.0665090767727666,0.0090618841949423,-0.0798123612696415,-0.144931552754349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.102703800668597,0.0139585188648594,-0.0715165827161941,-0.518938343484152,-0.113622193164111,0.0273844739928787,0.135393959295776,0.252045937773086,0.008329932782795,-0.069353715950264,0.115719862759987,-0.251295622578162,-0.307730615958806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,-0.0383714282584377,-0.365641933658871,-0.191319614543323,0.500085368964663,0.85429590077657,0.215939832585431,0.0302260306373342,-0.317503334986072,0.0068139212435661,-0.0424389682302392,-0.007409101050669,0.122260217371901,0.167660612992066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,-0.165617197749126,0.608744847177427,0.0041290575690733,-0.207049083246135,-0.291911516277073,0.036842980925243,-0.19786179574294,0.386946138846084,0.231068142094152,0.012384309506967,-0.0338423635212837,0.0324883437395941,-0.241858916453044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.223831479640341,-0.25476337087759,-0.185868007646813,0.454932719339428,0.699398052861603,-0.129064606831359,0.0917077046792335,0.0389734960142004,-0.100105904172007,-0.0847323267409865,0.0067254026098931,-0.0042039231694737,-0.0447550764584378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.317507406642104,0.484729995622169,0.0989601458804043,-0.202147427091445,-0.556266472502539,-0.0862769073211076,-0.093776575253598,0.593823684057649,-0.0105156087423785,-0.0373418631956075,-0.0439170754896926,-0.391224604736829,-0.0615139686620605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.176408708858407,-0.324407587495978,-0.0188744090837803,-0.247381111820771,-0.975021921745993,-0.0066844599211868,-0.0554463007124793,-0.335634027527185,-0.024642116417369,-0.0535249553887023,-0.171743194678406,-0.131745684361439,-0.937204653160114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0.0482959271186503,0.192576846216502,0.0987252655453693,0.260740244328278,-0.354490536825297,-0.0035173977209895,-0.118952596970434,0.175162046745808,0.0699317706397158,0.0527198310309611,-0.0216802807514264,0.0890911861687768,-0.0870587100052249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
