target,Acid,Anthoc,Brix,BunchN,GrapeW,NDVI06,NDVI08,pH,Polyph,Potass,SPAD08,SproutN,WoodW,Treatment_T1b,Treatment_T2a,Treatment_T2b,Treatment_T3a,Treatment_T3b,Treatment_T4a,Treatment_T4b,Treatment_T5a,Treatment_T5b,Treatment_T6a,Treatment_T6b,Treatment_T7a,Treatment_T7b,Treatment_T8a,Treatment_T8b
7,0.0464678458141391,-0.756165599154892,-0.102731315330275,0.476580383062607,0.289398021665216,0.0339699803457617,-0.0305375544353922,0.0092398960022048,-0.324041044246928,-0.0943491968253438,0.175603604336847,0.149646813270062,0.631853546570181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.166020223661498,-0.238452899375546,-0.0625577658287228,-0.0685774874567328,-0.0893858307377584,-0.033170954278419,-0.0886095840338448,-0.0175224904609038,0.0091167806411089,0.108679665797877,-0.0773019955647044,-0.0912109582567836,-0.300683179678588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,-0.259277375773567,-0.203373976809892,0.0226632563328016,0.320096502526727,0.697614379961957,0.0267487598131015,0.170413529562448,0.0760453881257665,-0.0851884190714212,-0.087144542202243,0.105237593112265,0.388278543671743,0.265677348651947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.182632173269917,0.642874162186281,0.0742506270604364,-0.485801138956,-0.917046582018096,-0.0610446024842796,-0.0968198723763399,-0.0602656152650982,0.401521946977917,-0.0197351050241396,-0.155029596482465,-0.318245521818679,-0.455887679185865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-0.139648476287532,-0.371418426697527,-0.0080181821719998,0.503436441909143,0.626487755897758,-0.146699437862553,-0.128831885277458,0.0212886267523379,-0.19306336794802,-0.183045705443842,-0.0672434397543115,-0.0890377695367354,0.200226715805389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.140284671144035,-0.560753088281379,-0.116205128599107,0.507877110798971,1.05817154590908,-0.0427361239060496,0.182701261372064,-0.0277049669197857,-0.301095519844972,0.0700257673915829,0.0278290889754692,0.165457910844338,0.602811412213799,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0.18702447864382,0.210359306688796,0.016805495633666,-0.303704665494777,-0.0294268558446995,-0.137104545859287,-0.194792385556832,-0.081636631862877,0.192834438614194,0.0402680622180287,-0.230662661965231,-0.133978540533397,-0.277900530724179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,-0.0621047038158341,-0.0489538932346395,0.0024376306748361,-0.0100115192390891,-0.266202313369585,0.0194021406004051,-0.176961450578931,-0.011537164654333,-0.0706880802929269,-0.110088562238136,0.0381107478860027,-0.189674904366122,-0.188765350001016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.112353086065118,0.784445555470484,0.0786935151250334,-0.289243174632049,-0.433518819003195,0.108010836049171,0.0724266869328711,0.0021348619586542,0.348203407088028,-0.131260230685744,-0.0503799235338536,0.105934994555146,-0.580007840305214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,-0.190172399226925,0.138141038136267,0.158296971943758,-0.156311394365439,-0.414739833271162,-0.0021476315238955,-0.102399917021619,0.064547022553779,0.175141071633259,-0.132859899204491,0.0709485076335615,-0.411887586223398,-0.0903338282085583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.0853245117563098,0.022326891109374,-0.0383737333358595,-0.0694162534244437,0.387270053314666,0.0723284535793661,0.175507533301492,0.0079855590227647,0.324293749624751,0.175928963289613,0.1539038370026,0.180727414878285,0.623928845848256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,-0.0540223917472229,-0.0378536345264425,-0.0106122096437819,0.0122518576178001,0.173728823104482,0.0388172765653999,0.0032806234353221,0.0002928493175991,-0.202771974040441,0.0130865415992346,0.0311106211122003,0.240298915377202,0.471132623449239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,-0.0605590133800037,0.49379257972193,0.166064624169027,-0.671765692171302,-0.517253606778496,0.0212450485765886,-0.159112867478314,0.0112036406581393,0.0695703831817265,0.0540840596846,-0.0698702901402791,-0.223836569479537,-0.676904908482137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.069970289984136,0.820636132262363,0.119935684940875,-0.297518035212772,-0.802473649461844,-0.0254664049109068,-0.0919147984629786,0.0057961511945698,0.586613041348118,-0.0943704864227232,-0.121920507209717,-0.054958279493999,-0.646530272365554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,-0.156425852260908,-0.056307036887965,-0.0924567627627603,-0.579805278428761,-0.0293735131334593,0.0295628704832136,-0.0478546406991813,0.0205989618209346,-0.161776436343164,0.265445228644837,0.10935828386863,-0.0955146986465205,0.367860748169086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,-0.323326212466591,0.12554923659272,0.151274843548285,-0.105808293556886,0.262859946576172,0.106845055450703,0.0366052409995898,0.0986466761300087,-0.267565538689158,-0.115466057002245,0.149186658506639,0.138743453327572,0.580667061222166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.0174313311754871,0.005089541485386,0.0002253631949645,-0.447156747286411,-0.485320395993816,0.0962588731590281,-0.0150514141816934,0.0019854076971258,0.0857911017092711,-0.330509791411226,0.0213933446640506,-0.122731980034383,0.0171234959704333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.0460472681372048,-0.735899161515064,-0.0413587939877945,1.26665569329281,1.79785046094195,0.099104322901138,0.132881810656366,-0.0027040297404043,-0.124768043154355,-0.124447025740393,0.0498092382772424,0.255598918419015,0.860666297860172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.0853786383156657,0.132685918130593,-0.0138592445292859,-0.273129376063327,-0.21723041363923,0.0612959400457116,0.131243921460049,0.0154896340657098,0.100589434536962,-0.058279563366015,-0.0066250158228418,0.0404654348090773,0.0478434229655653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.212239973384699,0.561118271449966,0.0672604112054043,-0.0485747014204273,-0.329261457921314,-0.0611700853704519,0.0203245700130024,0.0281877924328738,0.0218923674909619,-0.180938020844802,0.0660470359581644,-0.0893494047620172,-0.13076219697586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.202415711158307,-0.169297589988338,-0.11496756288232,-1.05256066956324,-1.08234138596782,-0.155003816468325,-0.0850381244767935,-0.071979013398501,-0.160146335603985,0.108539239031693,-0.16962119807089,-0.290657798637809,-0.781392993990835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,-0.156414281805884,-0.002401619634752,-0.0021470089295936,-0.167368389927755,-0.129814280994231,0.0552183135813183,-0.0094947561860429,0.0116816323386796,-0.0368916419934988,0.0656701159849793,0.0682813906397511,0.118126138546791,0.163353612999577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0.0092564310332697,0.0585063151103021,-0.0358110590158885,0.333736052200623,0.458139955697097,0.0493998765490502,0.0743652999731516,-0.0220474477291636,0.040424059849843,-0.365094569170321,0.0173117926570282,0.181693644261505,0.143453066104438,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0.0287911418145731,-0.561246564593506,0.0808619096786423,0.102998768931761,-0.242845037955574,-0.0271492564150214,0.0360182962847084,0.0425626574646232,-0.39960596970867,0.0994336944771853,0.0793696323681694,0.0775677321338617,-0.0226179315709157,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0.0912620140179889,-0.29439343827448,-0.0409796185906048,0.140616572262412,0.195746929099856,0.107316572178738,-0.0220651143904805,-0.0321788123487597,-0.157152852138674,0.0555272490551534,0.0457115351916185,-0.063881778649709,-0.209567712396677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0188526432791752,0.678148167213375,0.0238755887452322,-1.05318644328072,-1.03679331712257,0.112589230602148,-0.0242376228527041,0.0082931526201417,0.39783867558311,0.333828899126787,-0.0999169186005363,-0.148595122187001,-0.320154916274351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,0.0116250975339424,-0.717772432630506,-0.101690451599713,-0.0628209748045393,0.52534566493985,0.181990655738504,0.0582179741434743,0.0216487295997224,-0.780276739983428,-0.172379043617383,0.270805937235391,-0.205367745181203,0.725903083002999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.158850911246785,-0.168902852500461,0.0502548225979169,-1.14834958136778,-0.834985193775547,0.049585335420717,0.0518366833793991,0.0840065271748318,0.0370819965633673,0.345063544117764,0.132551996325907,-0.2073892821126,-0.0002752072168549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.23963457609136,0.187574799181919,0.0498726490347198,-0.208234773250849,-0.108378562446503,-0.0200089291295737,0.0805962370677226,-0.0608838523120767,0.198410609285218,-0.0475834940839459,0.0088332663000904,-0.286758115726176,-0.31754942967887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.227171391595411,-0.267541184637586,-0.0250771504905096,0.915490807342906,1.08922803212337,0.0533080595788214,-0.0041400713371108,-0.0423556357882078,-0.0470492849990448,-0.321559433725525,0.135306374511606,-0.11434932122239,0.254719135577271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.361341294603037,0.392192715424567,0.0509413195633138,-0.580299995077069,-1.48443070343322,-0.198299181314446,-0.169280334256068,-0.0702754952170456,0.315449826512128,0.0332458306240027,-0.147622299109717,-0.408673529422045,-0.499691513787897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0.107430675652027,0.399898250283281,-0.0379838393533745,-0.173736820543505,-0.514791064714925,-0.161965888339111,-0.330919203481904,-0.0478987801151508,0.307208490268546,0.0020997698664139,-0.0858925824602136,-0.239628813657059,-0.742409115335808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0.0508352652928558,-0.111508869420767,0.108321335276981,0.0604833391504411,-0.293200730624355,-0.0864078197509456,-0.0689359237110943,0.0003068439323953,0.165679722179777,-0.0999417398462725,0.162236757437438,0.0844264255935859,0.103459677091434,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,-0.10367235388183,0.0785397360648244,0.0701882600729553,-0.286604515457292,-0.133315589399649,0.0132645791249088,0.240424203251881,0.0096505685407798,0.0930270518609948,-0.261028479742322,0.0214163153063611,-0.0442147495334682,0.251975533564645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,-0.0198074984102074,0.291520931619168,-0.0953014935173677,-0.251558503551905,0.012780019714526,0.127770940555196,0.167232616523625,-0.009504956888741,0.304921418012293,0.166606528141806,0.114693979267731,-0.173432713613874,0.0914839517272655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0540255782823332,-0.304945010572248,-0.106734443297829,0.324397402177702,0.781749663557076,0.028712071941919,0.103518244380253,-0.0142528148113973,-0.205295242320475,-0.0800103334626035,0.187626695836332,0.121990032446057,0.681004827582769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.122286832098438,0.718887344976775,0.102436680256168,0.0018292402409138,-0.407875810950529,-0.117109340738417,-0.208687249328536,-0.0053663206630216,0.295635938472121,-0.333875284798344,-0.149574427015254,-0.1762649719834,-0.845222349792193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0045353948611893,0.546042442413799,0.147916992610745,-0.102644104077372,-0.471222180057129,-0.0378918646607227,0.0438097143994604,0.0420508035054691,0.462109187577016,-0.115985946538492,-0.0789576760936995,-0.103351038652707,-0.151135291283992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-0.0979192928339033,-0.101390307619699,0.126662431528754,-0.927496856453277,-1.0798948262994,-0.119909466120375,-0.146648678368584,0.0147696558005303,-0.030706574569094,-0.0332081573053956,-0.0612282236855202,-0.0576110007530026,-0.614326917709158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.0609518345148716,0.695182228186571,0.0640541923082127,0.127987252473274,-0.285182327787032,-0.0681835585482781,-0.0768124382817988,0.0041466121719518,0.405192206647315,0.0850206048729253,-0.13958277177488,-0.0287095280114085,-0.324413269739204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.314092422144493,0.104350031087672,0.150833424964977,-0.420018607052243,-0.241212962990144,0.0266667910286411,0.0742162953753108,0.101336398153203,0.217411266660359,0.240104608707421,0.0147006911404799,-0.177442015385497,0.187812358193165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0.108194078365657,0.274433801358716,0.0503290246152111,0.707923103378409,0.305941257593198,0.0179882564625986,-0.178232025349563,-0.036450205313268,0.131922842800793,-0.036477390284196,-0.0905305180865127,0.0250081324836181,0.144686626072888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.0306486183022939,0.04878133840616,0.0241587846188407,-0.108474574177387,0.214533750631896,0.0729294829846738,0.0456600754446538,-0.0011627445790879,0.124352729988226,0.160078726199287,0.112914788842308,0.0940887528683583,-0.135318418715405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,-0.0424339477973631,-0.546772555314265,-0.0752050063382973,0.934512429360905,1.02721176751945,0.100608313037942,0.095215106228794,-0.0010911960510857,-0.216474763669382,-0.0205249018290938,0.300313611542724,0.230575866061528,0.791089256229992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,-0.416437677127399,0.223467627173219,0.20054470232162,-0.35858421286684,-0.463160059740364,-0.0439963002784298,0.0967832859787395,0.121443496072534,-0.248176707698289,0.264070006813729,0.0345070000197292,-0.0415326951787018,-0.0689192439351469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,-0.042671518004939,-0.363813871289873,-0.0837708146475425,0.306504896146729,0.745098402160631,0.0262609925541353,0.0905975708682273,0.0118502144785964,-0.213745810759965,-0.0499933173525035,0.146434066498998,-0.044445197782163,0.130820661546751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.356163973227039,0.348109575054632,-0.062171922300388,0.0648217797160419,-0.627367393399117,-0.233498899044008,-0.0406446891842272,-0.0842176643414856,0.55705749357088,-0.0718024344115442,-0.171344817461639,-0.261305387277084,-1.04643605681399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.0086435829401767,0.554981323319473,0.0167530888740249,-0.389140924383797,-0.839533840800825,-0.18342530055104,-0.127109099669676,-0.0410224058158042,0.442002663739968,-0.410936369194609,-0.19473571099624,0.042469673313856,-0.878590977834806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,-0.0709047581137336,0.201273537112802,0.0876708663935573,-0.447829572835175,-0.446851250482299,-0.0436816069906732,-0.275427756605965,0.0353757367901324,-0.131593509398902,0.0730913524574796,-0.0306016200618829,-0.259009292823661,-0.465598633276938,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.120774318804504,0.258089337626475,0.132081774093806,0.273332608636559,-0.331999750304112,0.0203144538859936,-0.0837064790596651,0.0028777286892804,0.118265330480674,-0.17475931173377,-0.018946174524402,-0.0949644384329313,-0.103241682202895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,-0.636122561553268,-0.897528085283598,-0.0412498919051959,0.0415655496221123,0.606300663983681,0.13645863146468,0.285885965649235,0.129126563708491,-0.520621890013624,0.119517822943209,0.300169700280078,0.385357662190119,0.819943053419418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0.13307213798681,-0.217149915193095,-0.116560388476378,0.654145260342464,0.430628176638049,-6.55261328003087e-07,-0.0702029302262348,-0.0593554763403944,-0.0897398644692141,-0.292204993139458,-0.172520881243007,0.119158763649788,-0.303660105232069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,-0.0373053364980703,-0.28990709015064,0.0487168769733484,0.90306463950897,1.21698071572817,0.0686071193756298,0.187226944491367,0.0208636695130767,0.0145354943124879,-0.0276946394013797,-0.0044919485156746,0.319962215746667,0.283088639144263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0.0114974851220303,0.0912978000725859,-0.0154780227439839,0.272814781315195,0.768089101657841,0.0214830651252564,-0.0694315099250269,0.025838253996353,0.182492745641163,0.0917346532998686,0.11945021161468,-0.203404226463437,0.208472215260997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,-0.0971953533135385,0.58895325099287,-0.0325342360395405,-0.035189460102242,0.112073653715776,0.0364802698097881,-0.02642219419934,0.0006973914119232,0.347556082639165,0.0879563964709821,-0.0513165836234655,-0.143095957688087,-0.145752811222047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.191236317198895,0.0159997668296258,-0.0292581121203433,0.417483213696726,0.501147576476329,0.0253657955001168,0.0285951150350361,-0.0365157262705467,0.0990212339998756,-0.101096816386131,-0.040325936495894,-0.0272367372754919,0.0940863317249451,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0.157402483296383,0.163613053978601,-0.0645414509056563,-0.010234321735035,-0.343727023785581,-0.0568932584016837,0.0209007942122028,-0.0262405286537199,-0.0883475721558433,0.20411001103545,-0.207097475632815,0.037775382139811,-0.599967683820251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,-0.0664513557602485,0.143430771126811,-0.123151568482668,-0.16000818446673,0.780931247085183,0.107803265780331,0.184080915608029,-0.0163327893937379,-0.264475843079081,0.0445810307324149,0.341680283735835,-0.146766175967121,0.874407068491084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.249981977316859,0.120222616884748,0.0758795688250924,0.211180004496584,0.131023072824504,-0.0243375576149363,-0.0293788629109458,-0.0281002035069639,0.0480040045107477,-0.0702485621683969,0.0112182847809721,-0.209863183275937,0.209713213059425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,-0.145722480217655,-1.32594572786891,-0.341756722273732,0.583070976766856,1.75009928334259,0.23576413717368,0.332446018495226,0.0143824520452505,-0.68745101778602,0.21290236063962,0.313170914204507,0.550238926328638,1.76074938232014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.0160504015374142,-0.12403373871655,-0.0792199333539371,0.208032654181374,0.077568341914734,-0.0202676558160673,-0.130024054816921,-0.0059766732042891,-0.143970437283754,-0.258540468731132,-0.0778713293039498,-0.287643781486266,-0.381869686829391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.126078081430289,0.330474732137572,0.179333669148758,-0.173271813140029,-0.700178112177826,0.0190972252226767,-0.0549931636051844,-0.0112640686080901,0.317089654550103,0.0353492455803697,-0.0446509172995612,-0.0332051033361422,-0.384965581633213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0335691987372837,0.119064825200303,0.021889820799707,-0.144755966238159,-0.83004123268057,-0.169183176624434,-0.270479106643797,0.0375373719536043,0.022112846882493,0.089550207960151,-0.213466406995023,0.220387960602733,-0.291395019470912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0.0838950637957968,0.299453792353879,-0.0736796085181745,-0.767659428980039,-1.11981470471182,-0.0664041591546514,-0.073089616379234,0.0041467838577025,0.277311842533177,0.168965734547883,-0.0046599159258849,-0.0315959419368687,0.0130631142821597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,-0.0745641093861298,-0.32077987237462,0.147309384912086,0.265106550398202,-0.616756866434224,-0.104536245409458,0.0034914739676529,0.0123516972966242,-0.181123777841964,-0.329027035130258,-0.0477781680456714,0.034212863543923,-0.2967589114853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0.107401294577936,0.302601357941679,0.029252793726289,-0.324931410288418,-0.280530170034664,-0.0711947115498978,-0.0624745455901572,-0.0040963443579954,0.28365757603204,-0.178072894362491,0.12229618462661,-0.222733826627013,0.621678876515112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.0843373481893702,-1.08498306143907,-0.0545648379799187,0.522815312354541,1.31717898055958,0.0449986765025833,0.173768996077022,0.0429124678136605,-0.400456940406885,-0.0258862606098248,0.227754021096029,0.281880617696208,0.989240261480601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0.0451442246520905,0.565991892813982,-0.0191745277600853,-0.0129686931505817,0.115358518849849,0.0103579000902541,0.234660738284259,-0.0383442285828936,0.234214813662623,0.197718174948145,0.106086784584995,-0.0813142858455101,-0.213018830991946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.215573553784847,0.177546525330867,-0.0298790041613472,0.0386114166654547,0.13516843667321,0.0885901488204608,0.053013632124059,0.0766723710030253,0.133109154385199,0.062071739604469,0.0261915163790075,0.0660179414257056,0.388424406505285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.184876323325657,0.509104044415274,-0.123882196610178,-0.0127403263517897,-0.376501468142262,-0.0896583942943627,0.0079275483761641,-0.0625285533029773,0.405726887943493,-0.0092819384094248,-0.152284375915649,-0.136083917043458,-0.561299041023212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.165657256465689,-0.162900949166681,-0.0561945448704107,0.524785905893394,0.835133711526427,-0.0236320365771958,0.106711917507196,0.0262975669148799,-0.195684177141307,-0.09465964203645,0.0582384234663776,0.209252341208954,-0.113980250158035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,0.155757594553435,-0.0901647148479962,0.0424190916851838,-0.677012673738137,-0.641090585154353,-0.187117927560133,-0.0116434952402331,-0.0294649446096888,-0.270013978614911,-0.250460188104941,-0.0510133122496962,0.0977300132462627,0.0919923035153891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,-0.0403883154218414,-0.241072031459083,0.032617220007888,0.299751073973525,0.147213096762632,-0.0472525342226162,0.111668787160046,0.063115124362775,-0.112312296170849,-0.0222615006298657,0.286481256426413,-0.144956108879767,0.610958751476335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,-0.323798016954538,0.0440357518169695,0.0430347115217804,-0.0854605938501322,0.0844370138301461,0.111053246997508,0.141799395080781,0.0496876840082189,-0.0776388982409769,-0.0991170295729366,0.0786231907647821,0.247116360412767,0.0105378957142906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.039647467615041,0.137227124816801,-0.0176222006506836,0.0239253789654705,0.565893901919495,-0.0067015205872418,0.0124782712473193,-0.0207942160819391,0.295366078012306,-0.0037427923214271,0.167732174702893,-0.177697194808512,0.116459138022902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0281541980694518,0.588044266466382,0.003017730143042,-0.78557816289396,-0.704502077987556,-0.215428953733505,-0.174726805605317,-0.0220230840573855,0.241603007271044,0.253993305156237,-0.0008153107720414,-0.311250203264956,-0.570435398710633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,-0.101467365500206,-0.487594234959701,-0.0302700970337973,0.660795853525918,0.688518431242928,-0.0077486582773069,-0.0062684887787455,0.0345977527869528,-0.17700856579943,0.107922198701682,-0.0124407443398065,0.358691011315979,0.162108332036531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,-0.234416402155961,0.0531298121791974,0.0321676814594762,0.115607079711734,-0.119444288070262,0.0465767319534283,0.125924554811154,0.0652411941727257,0.0584144147423509,0.0596161166077307,0.138518156989801,0.366671216411872,0.441114959094268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.0660924686008648,-0.457929547957618,-0.158049923242194,0.187939259910536,0.984016526818152,0.159993905672621,0.356815171285747,-0.0067298575315956,-0.221492000692214,0.0224284009605318,0.278661744140871,0.137194067496334,0.549935813615049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0.0195615601817071,1.09042827016829,0.0724158543375919,0.078179071509614,-0.570768260574034,-0.0915335670520166,-0.05932496915363,-0.0154357813671555,0.726424028189102,0.137271989256572,-0.122915130204844,0.0298560635818759,-0.495154536559416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.0044667323351764,0.648296368131158,0.0569837197247531,0.133158681349095,-0.538722211748782,-0.0516480399423992,-0.152994297838493,0.0117714872181787,0.540589337156813,-0.104216843404547,-0.134912268712595,0.0148612409146376,-0.473494281746351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0143084014945131,-0.0225293080089068,-0.0522830327185499,-0.588247811348235,-0.29429294122463,-0.183278216662582,0.0396194062045037,-0.0082452661666357,-0.169958234190787,0.134169115953909,-0.0096794128203376,-0.197310558015913,0.0389551720085368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0819840123297718,0.476307370959742,0.0523249012737779,-0.30377935429471,-0.59320663353003,0.0828361386830315,-0.140110995952416,-0.0055230873135186,0.362211034649763,0.301140262980805,-0.081494758897133,-0.221970982273168,-0.44487452420494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.11529518559427,-0.63696336528088,-0.160570235330172,0.195282722697333,0.398383745179822,0.154759607213722,0.199412476201641,0.0487494900573844,-0.52125061025081,0.219897326167689,0.27096218609125,0.227339144477729,0.780312130861774,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,-0.124938770927449,-0.0185041972518796,0.121347806672778,0.0727330687641443,-0.0467276592205945,-0.069970308897538,0.0702394928202016,0.0432281122219605,0.0985658937680113,-0.0290516539963404,0.0884566436747039,0.183551339027117,0.505377678108116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.018452139323951,-0.245452580678854,-0.0242575977282531,0.174127712990407,0.249671400638557,-0.113443313078537,-0.0894160639813106,-0.0025133840029497,-0.0839706550475743,-0.158857073353072,-0.06360273196937,0.0483917109850087,-0.0976192169153879,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0.135651702062561,0.653603108303982,-0.0691549297925523,-0.244950447858487,-0.805746443321457,-0.134802267295384,-0.228220091606248,-0.0659241152945507,0.416436791295652,0.0557290085991266,-0.19709124140568,-0.0875067254431239,-0.273465115084056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0.159727273253402,-0.0647086532736432,-0.0652823345361103,0.170801016793342,0.164673927437423,0.0925404916632785,0.0093606305752697,-0.0372379154705514,0.0192903463551407,0.166620543664421,-0.0232788615423319,-0.113400731498045,-0.302677875572194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.264108791804246,0.334333995284966,0.155917283203884,-0.585080148747153,-0.94821738455481,0.125002923990853,0.0372448562365587,0.0576934801333254,0.252195209761431,-0.0693955643332816,0.272244303170976,0.0453430422501579,0.157341254592452,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0.117677459319806,0.418423171700852,0.038629637097423,0.936144987987827,0.801815296569823,-0.0106966048391997,0.076391039307511,-0.0214964795506236,0.320479934354046,-0.0382857786142946,0.140763160477731,0.186457305179909,0.272969698382355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0.0416930505552787,-0.468811342457118,-0.0606436109107058,-0.0278891666829661,0.142836014122515,0.0540614116999166,0.0528788384034857,-0.0209864592067585,-0.277950967199508,-0.131040304130159,-0.0182766473261381,-0.156269856359583,0.0518275899645825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0753023166300361,-0.193393154150128,-0.025238618975822,-0.447240542485244,-0.690173791148109,-0.0966246030897365,-0.369417761053937,-0.0053306600038906,-0.213914491790206,-0.0405955602492932,-0.0553592980687212,0.0744494371250817,-0.160758105570403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0.208946259445301,0.153184834434113,-0.0380180121558852,-0.582307805450926,-0.625138818953369,0.0041461941728321,-0.0289257908487223,-0.043366826301879,0.0671011329637338,0.187385789472879,-0.0554936029714481,-0.155483274731312,-0.171403414572003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
