target,Acid,Anthoc,Brix,BunchN,GrapeW,NDVI06,NDVI08,pH,Potass,SPAD06,SPAD08,SproutN,WoodW,Treatment_T1b,Treatment_T2a,Treatment_T2b,Treatment_T3a,Treatment_T3b,Treatment_T4a,Treatment_T4b,Treatment_T5a,Treatment_T5b,Treatment_T6a,Treatment_T6b,Treatment_T7a,Treatment_T7b,Treatment_T8a,Treatment_T8b
4,0.585884804449157,0.172912494679282,-0.043465899180884,0.486883073596258,-0.463914856981805,-0.224022644826482,-0.311894862785708,-0.14724776364216,-0.169029347056885,-0.260902900805989,-0.143334658654831,-0.137771444266923,-0.604296298625689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.37051695283987,0.442180290357024,0.0742729387702645,-0.249836943839672,-0.74616003402922,-0.178497901605963,0.0137594779731049,-0.118264073566144,0.0162866329588843,-0.327005131744227,-0.364284429315136,-0.78122563597751,-0.718312784895742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.0399424077490856,0.861534258982672,0.209877722978154,-0.23246081919794,-0.445496177827067,-0.0678689155474935,0.0069138632624275,0.0458837121454659,0.226445869792065,-0.0301842797043287,0.0232068018945699,0.0813114567768532,-0.149967667258296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0.112768697893783,0.768154770736203,-0.0424727534293739,-0.16182149946858,-0.152387403038947,-0.152664851950222,-0.0407827763673844,-0.0446879794665949,0.0476587106714082,-0.143569380975983,-0.126724118799223,-0.0136747067540027,-0.614342485527357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.0866358717860346,0.344015796613926,0.051861148134464,-0.140224690627302,-0.596548876084161,-0.0106209460375609,-0.0848843754639329,0.024882007621116,0.170866439231991,0.0947745193669492,0.144432376857112,-0.0196704070910307,0.200130878577141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,-0.132667619448425,0.655634342343604,0.0967715071266524,-0.27306084999108,0.0951092870404764,0.119261983027637,0.128357925203321,0.0092454277812722,-0.106112034817723,-0.155077265491843,-0.0649796892169882,-0.0183151326676418,-0.244382742149763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,-0.0648744388700511,0.531294551640953,0.0491229567803562,-0.208523439395279,-0.234099810452392,-0.0514015078406346,-0.203360779914973,0.0216741655789915,0.288042281087142,0.105072277118307,-0.0110400538163926,0.0248761352647245,-0.171733203432224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.0148449523952225,-0.161267595318163,-0.0210329122041444,0.304414598677711,0.878367976801198,0.121968276035536,0.0273792829252204,0.0159772953405741,-0.0858883703491232,0.215449843415928,0.164975920466373,0.550347542473618,0.677978222019013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0.0954921817649564,0.0979785880443127,0.0081580689335621,0.0539301149665308,0.447032281700764,0.0536735509994361,0.0529486386568623,0.0188208146866514,0.195976969176922,0.0164441066885044,0.0981915510825286,-0.249534878514146,0.127008457077514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.237622613748487,-0.355884478005799,0.0973411415724617,0.121634969278238,0.230104861865452,0.0361567851806902,0.0830145364914046,0.0854496625876665,-0.0364695500948681,0.0974403208164446,0.0776256179390153,0.408978611071857,0.399609205184978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0.154672250842825,0.281222644616304,0.052944186247119,-0.479250018997217,-0.842926674175476,-0.205520688077388,-0.324952699525532,-0.0459176160311865,-0.101884527959098,-0.273897792852003,-0.306865777121362,-0.470960439328043,-0.603444014338304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.216385194050578,0.0177624436420743,0.0092156935086865,-0.0866008039014063,-0.248449523875828,-0.0212811177371402,0.0034036463622696,-0.0476851206236219,-0.250516035235432,0.0507475593888455,0.110064981329219,0.0289882721192197,0.269236195890407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.0493501060157712,-0.820758584493726,-0.208434975227812,0.611639558199043,1.66792009772801,0.11116717224727,0.0773160920289802,-0.0054403433152337,-0.165739027296211,0.147652107364176,0.247918687225749,0.0748802301367723,1.02343114008756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.0757973539938121,-0.186093549222822,-0.071769314220048,0.625687133613497,0.562232018897466,0.123125536850398,0.165502441905925,0.0230237201602876,0.170890463399477,0.164960430335642,0.207906766425769,0.354344458332291,0.462245016443448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0.208115032316736,0.24282136819234,-0.118995934337495,0.0019419747648246,0.87813838777247,0.0525030676718146,0.133851518589104,-0.0378726669172853,0.121828886463265,0.0706441633904042,0.129974891595544,0.244247502122479,0.578827158609816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0.089558506874359,0.0618830917954127,0.0601930783002267,-0.158536521829095,-0.523974354485683,-0.035106020366023,-0.0956171330782501,-0.0249544413397677,-0.108744910839899,-0.0971521538627104,-0.0096216127419034,-0.17921062437287,-0.330377949203965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.185900251562998,-0.129607250141765,-0.0455416448228021,-0.240091998115393,-0.449046043119771,0.0506108979223499,0.0263208195289943,0.0101245839113484,-0.0150248502785526,0.0615239013795004,-0.0225044771555489,-0.119021181950057,-0.189964070499842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.160443694919799,-0.297426040434667,-0.0751234926309282,0.244161858603636,0.261133954411,-0.0355066864717705,-0.182926630664844,0.0232052169852388,-0.0096647525920506,-0.0931441017942922,-0.162360768473775,0.148266718240373,-0.235291965135863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0.189328157447592,0.0347013960367544,-0.0592757895738497,0.333065712873592,0.75260751857991,0.0333924981143957,0.110724928526677,-0.0601277063998019,-0.0725837593954372,0.0147644682633806,0.104157047861442,-0.19155568139308,0.0675558540756941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.192476982886641,0.127331594753019,-0.0095285291243952,-0.567367547552717,-0.901890666438875,-0.0908765921445855,0.0325484499276343,-0.0112830733089004,0.211567613616944,-0.0219307976198576,0.0165293338070085,-0.177006321830744,-0.130743621068254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,0.0659567649369981,-0.371178785027507,-0.0115312193696437,0.187481640823889,0.361358124612932,-0.175589167478424,0.107311802489153,-0.0265576088547406,-0.248211790703587,0.0472263536263367,0.108044312300462,-0.0629696149265077,0.165143749314497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0.0527143691554467,0.629961063275231,0.0380575130821768,0.276704987311406,-0.31336878233688,-0.0248655731626775,-0.152166149791927,-0.0102140310246828,0.0040744030255683,-0.0534905990314331,-0.096794132608777,0.0261780457535249,-0.247898836949879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.220428513150151,-0.13798130682204,-0.0835764575330707,-0.0613926800948563,-0.513588368063857,-0.0380019879998819,-0.218908308932331,-0.0628880537487427,0.116730440251316,-0.173044913752937,-0.0914167792236628,-0.350509963750987,-0.684609133299694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.453554175855148,0.281663655301201,-0.119118184422905,0.37180519985897,-0.480854518801296,-0.0650614595984642,-0.342100982521245,-0.141613895506523,0.096843049223193,-0.252743298727177,-0.171203622604352,-0.544153586862138,-1.31405429781841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0.152643529026036,-0.380396041410762,0.0624813074044793,0.101869957812639,-0.10550513052309,-0.141502074562759,0.0527326894619379,-0.0673579839219892,-0.18710825220491,-0.112215823804095,-0.128792777696362,0.110450364650713,-0.32126169184369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,-0.331279714570164,0.483773122382925,0.0576823744146079,0.195179861598443,-0.000625159266441,0.093737573105492,0.0654745339905325,0.122926542421181,0.102268598281959,0.160242657368317,0.143726145731718,0.190111360211515,-0.0595429045400129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0.135763187343611,-0.0907153354677638,0.004529460517307,0.197315872213752,-0.454199143462734,-0.139005220880833,0.15431058823824,-0.025973264821681,-0.274945080594201,-0.15080101534454,-0.17221672039416,-0.0022400572687495,-0.599100577286711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.113784190101193,-0.0066774436312018,-0.0334568921495372,0.392599343791953,0.166751393140283,-0.0813142569188835,0.0962732176184367,-0.0426381120939653,-0.0157494301721104,-0.0830700585439673,-0.0093931630391183,0.0894596927016223,-0.253628788277393,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.129832917773626,-0.774668327840825,-0.225321743696387,0.312061597913696,0.606676098053506,0.226564962691106,0.110335931171644,0.0219476420644794,0.0143239051890084,0.292078262930079,0.314436656264966,0.363394725499418,0.97076266636039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.0209752596566483,0.368152470732493,0.0557768454601154,0.0039301879586966,0.0447026071710972,0.148484712152567,-0.11013503339832,-0.0405121071299204,-0.388746861442605,-0.0438947387106264,-0.0403841324669612,0.227011161503595,-0.338134489799088,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-0.114619145528339,0.426601559937079,0.125716279841405,0.372789833004823,0.515025867041827,0.11976420929932,0.0316557362746,0.0158399103173,0.234437791776115,0.0142251478914528,0.0040462540177169,0.115857175571895,0.0873271885190806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,0.0652024151538417,0.0828824270917251,0.0148182832506308,-0.419271108174977,-0.280669688214206,-0.161008943472359,-0.185272945840307,-0.0042216595855104,0.0872392577911886,-0.133343272593149,-0.173382180148859,-0.0492008265692893,-0.736281110281392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,-0.0159690666888761,0.0054783043739322,0.0966991245721099,-0.363155394173484,-1.13428841979963,-0.153713446285691,-0.0775939576961037,0.0376117200928471,0.0426325949502266,-0.021431226139886,-0.14414124162239,-0.180973259428608,-0.39150248989353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.104230261229775,-0.0376876053019636,-0.0107849689583477,-0.386336102712134,-0.10016478224201,0.0649380317949331,0.0258667102526484,0.0131832622988417,0.0301343537692282,0.0059612743311047,-0.0535915979237303,-0.0264226058044563,-0.15751277144135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,0.0772230547178774,0.165542022252838,-0.0551013760769008,0.359184702978389,0.805388484509199,0.116780627424157,-0.0168262733200519,-0.0339716614541853,-0.215213032433559,0.10455675832929,0.0640338706866777,0.0445166697360959,0.254074193181885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.221742843915908,-0.0540476455036355,0.0568203114913257,-0.0910226561196738,1.28533218620651,0.126667461653633,0.228398826280486,0.0697768439907383,0.111990259507647,0.222344608148483,0.150372626254374,-0.0594230091188988,0.496208748767701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.27372357128793,0.103801924906999,-0.038006066524618,0.24491298246889,-0.227433071715801,-0.199789220902875,-0.0757872738646702,-0.0613962417007421,-0.0444120671448436,-0.0775264475263909,-0.195622745749872,-0.376846692660683,-0.0624228026644545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,0.0431860921886539,0.427076958555003,0.0305877221490832,-1.07279927476505,-0.786701717228992,-0.0722614401127361,-0.0853684558625788,-0.0398824638914345,0.104938235200648,-0.124801192153234,-0.243201590970799,-0.277352662255611,-0.845004670400448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.167716317475533,0.321902213400022,0.0403087413148523,-0.392446474670142,-0.046123398160598,0.0164006480821355,0.311145293900236,0.0437412587572181,0.0396560620461019,-0.0087689397117213,-0.0656626014218871,0.0912767712922614,-8.64197540971501e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.038861319169783,0.0369920983612188,-0.0897140853399719,-0.0361792200665999,-0.0028510211894885,0.0035236565995576,0.0482474631173666,-0.0281031919830358,0.125593908533971,0.0861419419140449,0.11650151092514,-0.0253371095965372,0.25816050893565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.135878057455043,-0.132332471967442,0.105484428094517,-0.454608478667956,-0.187096069178398,-0.101028036046954,0.0717583958013877,0.0188830008231975,-0.0615417756812913,-0.164184895425667,-0.202162534215073,-0.335265083334864,-0.44803777608066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.296112892622956,0.28678369968264,0.0356263214040413,0.138638016444788,-0.411211101370293,0.0243846063705251,0.120077824835065,0.117547339040058,0.432527307041025,0.153999268997105,0.0720140203307317,0.0380063083418558,0.0901364930931115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.0063390076015599,0.145914709908637,-0.0729214378168001,-0.0247982940601259,0.510624533217941,-0.0403760450333835,-0.0023868007964063,-0.0256921106324623,0.131011431295348,0.049417166344742,0.084763795839146,-0.286394302274332,0.212619212694619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0761042715383452,-0.0377219678437576,-0.0011034436825957,0.0639638613485045,0.338063027199132,0.0798425443449892,-0.0394615778247866,-0.044149554395315,0.133341386499828,0.0252085227329517,0.0285888303452403,-0.530854895194901,0.0406114078991265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.0634886289869456,0.0376051143671119,0.0690053591715008,0.0216912091244599,0.0918908399542086,-0.0867078478512489,0.0773584715319587,0.0031216090050997,-0.108834999727819,0.0121613021260047,-0.0675773616422359,-0.255740925962178,0.397562523863734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.248516252484701,-0.524359243847411,-0.0271271713496818,1.33645901924676,0.802857251409913,0.0610689998298162,0.0280017785478641,-0.0500203572960295,-0.144525478952397,0.113058782333442,0.313662994190581,0.108042549824038,0.513134131330924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,-0.0933349701532408,-0.280636860694982,-0.0343505498441274,0.219641384331258,0.843760820433318,0.0892250045181208,0.246344636614029,0.0116710104506494,0.0702179978746004,0.175886917761651,0.210508390731158,0.0392559324895087,1.22536501761879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.314681753132376,0.306701795466867,-0.0007185327449706,-0.674299516596399,-0.906701670747612,-0.236869646248511,-0.119314018406448,-0.0827644088210095,-0.0201820790708115,-0.173116560571502,-0.187652119571637,-0.268882020788574,-0.51349194095046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,-0.110720408933215,-0.0469216229865711,-0.0212975903421344,0.566626295142487,0.342050326788977,0.0506922483147302,-0.0437570027150359,0.017028614505232,-0.11352491666659,0.0148444554764083,0.108164408971181,0.220009599489427,0.0859064062652746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0.0778319697250891,0.566110592586464,0.125211278163514,-0.0988357820064266,-0.176160854689056,-0.153911976508054,-0.304854354633154,-0.0198078649791203,-0.107391645471292,-0.266569862694987,-0.219061201207129,-0.466669484452626,-0.98045595197635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,-0.0238918038730575,0.268891810606091,-0.0721787334443592,0.197312853417501,-0.29451443301136,-0.0565663937920756,0.0126307176251429,-0.0470136801890492,-0.172664472879775,-0.0918330506735768,-0.0625070442509927,0.0753994478851044,-0.4061098252911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0.0885243743998562,0.0035678116941398,-0.0384286381281627,-0.126152985409061,-0.436612638655944,-0.0511553253166022,0.019925802658079,-0.0380279553497933,0.205014015357254,-0.0100366442581498,0.0299365298728563,-0.170134942970552,-0.56668590099866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0126701898053074,-0.436049607470171,-0.0536331044324379,0.0978659358426694,0.455746847371413,0.0314319500858356,0.113760571554362,0.0524084683512323,0.0727032091297009,0.170232941992748,0.14011774321693,-0.107167093778084,0.75428886238006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0.134384816989749,0.619604971108013,-0.038132821418934,-0.352461523895179,-0.417390883800129,0.0626355941110413,-0.0115668215668805,-0.0362959349238291,-0.0846389427442443,-0.0558305160318644,0.037335756588954,-0.0009356946259361,0.0120488541302628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.141075284568996,-0.118371598216569,-0.112172289871681,-0.295901016372921,-0.31414597881732,0.0317677504063968,-0.0392866171812921,-0.0432406792254675,0.083420477817854,-0.0423251802111902,-0.0051350434829253,0.106440891053617,-0.0377767783449518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.0046735299743324,0.358042211578933,0.0023926965625716,-0.148646941844986,-0.0322935372972229,-0.0656171404075391,0.0132882452129745,-0.0236804109778075,0.092046601003318,0.0259904277615211,0.0350757488985967,-0.187627233400154,0.001328570066982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.183857903884114,0.512450359066852,-0.0262972154559723,-0.72295244603832,-0.334633351107018,-0.0393898205823337,0.126523270398548,0.0239658960438336,0.0203086746694752,-0.124896731700444,0.0623475289693796,-0.120257047053021,-0.0580797247690715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0095483658494802,-0.699923217874855,-0.0751105401922656,0.0010283995659351,0.362732737921356,-0.025367238734326,0.125659142440194,-0.0034081863996999,0.0292843062366409,0.0788747625056475,0.100404870018536,0.163122694867775,0.553865602995247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.101702956793637,0.243478737134167,0.0503183911866793,0.0308154757182098,0.0078496625178564,-0.0854083987183092,0.0307556225275579,-0.0215437363750854,-0.0555324322555779,-0.0398062174908053,0.0896442145706904,-0.141669937438968,0.366204295805973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.135407711830786,-0.268337677034722,-0.106798461277279,-0.41193988273945,-0.673100461075525,-0.183262751186709,-0.0904364671444034,-0.0522390932470981,-0.288064484779615,-0.121516394916942,-0.100901711350137,-0.381915971702481,-0.0218415022124169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0.150842528965649,0.0231605899591126,0.0253586113417495,0.200038914822265,-0.023372433586362,-0.0599209559080297,-0.225729093869374,-0.0434280649004502,-0.138490415499248,-0.0011689044955151,0.0618756577716544,-0.197154986676251,-0.315694124064605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0.245773268708392,-0.0638262674742558,-0.11522334772406,-0.296240106868157,-0.514082105798617,-0.06256660099197,-0.0505829193207375,-0.0424939644591061,-0.254695950727876,-0.0269404258249575,-0.14808645201667,-0.139507700495361,-0.361817296161465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,0.219606190348111,1.10563425784668,0.10131176014222,-0.273770046211489,-0.928717207647933,-0.112978330523325,0.0885540648915996,-0.054425589607491,-0.0169160864317918,-0.160322667916233,-0.113501549053942,-0.390935656742738,-0.821126398081135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0.183782121539835,-0.556259766665692,-0.145938306730213,-0.295251094192666,0.110628124452592,-0.0864482969048503,0.286658586335624,-0.0640012199996121,-0.0777223096819887,0.0352891379216932,0.194846130042174,0.101085088092106,0.429356939153162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0.177111561164962,0.225210605110773,-0.0057588560570049,-0.427702335096072,-0.545026735164769,0.038982430973736,0.0731227425200889,-0.0379382049282446,-0.0109964296358167,-0.0446598980507054,-0.0048571927392098,-0.109974466643883,-0.152541950821543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,0.040392882192547,0.634200638794326,0.06670317556054,-0.164068415275893,-0.659532574874234,-0.171123500160215,-0.29046391399862,-0.0342601326482892,0.0277720848137577,-0.187549923094008,-0.18484486419505,-0.235590527030332,-0.963979199568173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,-0.0360378728975911,0.621738237496103,0.142922493646958,-0.179245906837955,-1.53102734178427,-0.130190279229867,-0.150140020777751,0.0119442157989572,-0.151961716318798,-0.167080971521666,-0.0527809860115835,0.397842500401079,-0.754974255156198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,-0.177946381563206,0.805210074440506,0.168940569157501,-0.813197438285199,-1.17200411785057,-0.0970007203945964,-0.0654133378536107,0.0218662143309842,0.12479784272221,-0.126094993517795,-0.0513732584585595,-0.378508616229286,-0.512487003101104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0.0897699758571606,-0.0114389594754882,-0.0528281463173076,-0.474781572473336,-0.244181738352666,0.0433121589936163,0.0935839909984322,-0.0101812481507102,0.149904357208804,0.0353791623862255,0.0688016747972877,-0.211711661427015,-0.0359962278365938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0.0097264442646509,0.108675632295801,0.039587078938469,-0.407826637565733,-0.761751428521498,-0.0213898570859142,-0.299946092276558,-0.0184374223664771,-0.0231845721494936,-0.0496339712223497,-0.150302757475669,-0.2240583588418,-0.27328201872282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0.182915741396668,-0.186307574857922,-0.0587590359921231,0.647173084905508,0.0678787115494089,-0.114259283715265,-0.0947118682028505,-0.0275633695140863,-0.209086437182196,-0.203235281923818,-0.104328085739914,-0.0648587466655412,-0.265467246568073,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0.463030453257464,0.115742082723176,-0.0439988550412703,-0.0183221164541167,-0.653469177298803,-0.0276440550266822,-0.395112195305219,-0.134551162167054,-0.296803055201026,-0.319361533194286,-0.210326518596346,-0.265424513053743,-0.765307234785663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.102998307568702,-0.605277850499975,-0.0563605552819251,1.34150361630306,1.04305453351388,0.0668422639063542,0.0374308473138703,0.0553348449541576,-0.130037174164248,0.22617767066063,0.16261396486205,0.703592138187464,0.896040030890436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0.104325449840389,0.325028378160827,0.0973385428018282,-0.138202215263953,-1.01311492986799,-0.0269921465183099,-0.197576275084616,-0.0089704400167594,0.0831526971927478,-0.176797930364867,-0.224915183589994,-0.26643556816194,-0.766380742966207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,-0.152302838584507,0.116014466295359,0.0660750903979357,0.160015815340195,-0.304206439851958,0.116570416663493,-0.134359148396975,0.0437265338843801,0.165298905258469,0.0682503972158873,-0.0485787299109942,0.140010425498206,-0.0349268439824678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0.0344419391151073,0.158906313884677,-0.0214671545871355,-0.963534759057544,-0.408303755200663,0.0016180214472917,0.103195535100336,-8.22285618283501e-05,0.0826683006098331,-0.113915583286564,0.0843268832751087,0.119934967223016,0.0118183623624867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0.100588793559608,0.221399651579861,0.0710154072407531,0.35026761785463,-0.157107043441917,-0.165024124931272,-0.251340981481767,-0.0140957585219053,0.113496516373206,-0.004806686403649,-0.180263252551132,-0.278210097738312,-0.552319783302496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.347636096214837,0.562879042792552,0.0563955136832446,0.323704429047707,-0.442665743891384,0.0116448779202509,-0.184102190791879,-0.0948269943415924,-0.198142498295406,-0.123870725381444,-0.14032363562814,-0.021554391695066,-0.722648237994807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0.232466043526627,0.434130305109495,0.0272059710026972,-0.751856809309009,-0.93945967833047,-0.0821649515814462,-0.135717477641079,-0.0770567509568704,-0.0178244234528528,-0.0981947657827322,-0.205305488780587,-0.20437361584668,-0.315043364858853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0.109278583630849,0.178039261919218,-0.0330166876956251,0.0352379456149333,0.114565238217148,0.0778351091416773,-0.0116442510593077,0.0083470176222486,0.287769885111787,0.0334329960205511,0.0876591773782136,-0.0569305320495183,0.160204820033383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.0913572393969466,-0.134266602749587,-0.101927571936795,0.524721983751526,0.754943031753143,0.177052973910626,0.17189394613973,-0.0154870336632913,-0.118327223214206,-0.0297570779645656,-0.0622681001873412,0.206011172478456,-0.450950233091785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.2341044874543,-0.453588659806946,-0.0188790150145167,0.139592890567608,-0.0073435898267252,-0.12407318335294,0.10249293011648,-0.0378931740647709,-0.274319623517943,-0.0678427887263471,-0.0679266935833088,-0.11962320650019,-0.0855140961091367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,-0.02448287248006,0.134975981728082,0.111143667371551,0.121358405787667,-0.131719116393961,0.0186847694864087,-0.0217567791108126,0.0328276246309354,-0.109522037219167,-0.0272198745164858,-0.0256989793400563,0.0649463264463411,0.117055241830776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,-0.211883476089992,0.560552162661847,0.0909019417273072,-0.0930758728020173,-0.36741097766031,-0.121097176429999,0.122424895887866,0.0481363906870615,0.012635052586041,0.194319335360422,-0.008058679889401,0.428370060733717,0.0018624266346304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,0.0859402915594686,0.511485000318858,0.0179646623201863,-0.145038595249835,0.478314062168785,-0.0356375963832792,0.0869578736506313,-0.0452769128972523,-0.0243999016078972,0.0437067185826946,-0.0031745820463415,-0.258241529290833,-0.0545979022993976,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,-0.0066701603241412,0.527912167821736,0.0032740418037229,-0.276539647205225,-0.252967168517435,-0.112142939784623,-0.0427190859840245,-0.0278023970635956,-0.0276907653174878,-0.0650008769928178,-0.102014516679623,-0.347177321716086,-0.564557434395159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.123127301254018,-0.768331880134892,0.0617551978444175,0.380237328471455,1.10589864260218,0.0589027994722853,0.252556128181843,0.038806029130117,-0.208648399116425,0.0693519086982591,0.184230314780295,-0.0405739446002943,0.936614028611889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.0216339447621146,-0.390610569768244,0.0026458098548079,0.584140340911273,0.337430593670564,-0.0462549033028867,0.0790364046566324,0.0299409357988353,0.151266634184441,0.0721288415004243,-0.0964026786453284,0.389747781470157,0.640470648563401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,-0.0216351089485361,0.615257129858909,0.0222423532350039,-0.789283290875898,-0.451054930459917,0.0820444620296963,0.0311057974575285,-0.0267479410729,-0.140230956073826,-0.0898639359642363,-0.143305801487545,-0.0379621402189312,-0.216840675924526,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,-0.257217395587369,0.0566671464109612,0.0664101106086152,-0.022560621775589,0.121134163761037,0.104171610713758,0.144377657296379,0.0988957872607384,0.236411404818555,0.0177839266665189,0.0673358556287883,0.476407567551523,0.219218105491744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.0048670202665117,0.0620756822111035,0.0298335053112606,0.405571748338986,0.561019730848079,0.123250782253641,0.0225062403581014,0.0238092052479914,0.157702107497718,0.0953833805385555,0.221959022880928,0.233980969523862,0.356036874186501,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.231163064503447,0.135185299888402,0.0809159873933449,0.54734725337259,0.656172324082045,0.0241148947263117,0.16707151579969,0.0871461560950269,0.268806128093738,0.300348146687325,0.14812042301037,0.517065163180325,0.807682514338331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.0385661378111712,-0.119709008075379,0.0645299882323186,0.351844898649706,0.316700904699961,-0.0847856105095015,0.0445825919233524,0.0067649243126554,-0.152579483452669,0.0642731829668565,0.0179645577030302,0.0663567323374547,0.107215863628414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
