target,Acid,Anthoc,Brix,GrapeW,NDVI06,NDVI08,pH,Polyph,Potass,SPAD06,SPAD08,SproutN,WoodW,Treatment_T1b,Treatment_T2a,Treatment_T2b,Treatment_T3a,Treatment_T3b,Treatment_T4a,Treatment_T4b,Treatment_T5a,Treatment_T5b,Treatment_T6a,Treatment_T6b,Treatment_T7a,Treatment_T7b,Treatment_T8a,Treatment_T8b
5,-0.0791753466247216,-0.238494975598672,-0.105362436038854,0.607588027326914,0.137356325539263,0.0980660491831718,0.0309415101285912,-0.267800202287729,0.239363863162468,0.0837368231125113,0.0587809304644136,-0.188847721850311,0.249642716216759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,-0.0260478799677671,0.35427589421852,0.0083135388146206,-0.241140800754064,-0.0670089262406123,-0.128647655163462,0.0180635345561857,0.102330360795852,-0.0371911321848589,-0.0925073817768786,-0.141717786125151,-0.115765395552273,-0.637694569127115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.245868138867883,0.050950074984984,-0.0107417950110936,0.075347389718663,0.181485531070233,0.15674437535037,0.0785781993271152,0.0796703278326674,-0.0334612515282804,0.0923450793056022,0.263518896886388,0.139429703423935,0.0716872197916523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0.145232480688319,-0.150014212679559,-0.053286300129657,0.31943912577617,0.0683309540714785,-0.0655120805370156,-0.0382606299613063,0.10700143997534,-0.069397818716433,-0.0191522872793299,-0.0087860177287777,-0.173220247654385,-0.174255989136413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0.347532034596007,0.348632693066767,0.0030393107998921,0.639866402855806,-0.0133699040696246,-0.0753695397660583,-0.122492789390488,0.456007252017352,-0.186155184398197,0.0037673521538943,-0.0072241506582901,-0.218214639402026,0.0068994789169951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.129105307677201,-0.0073390216115726,-0.0877567518403198,-0.0526385648186418,-0.185283725356072,-0.112976809250301,-0.0321367198126863,0.312930476264663,0.0037886401642759,-0.105824977513918,-0.148223395951759,-0.181525580808462,-0.261374065028469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0.0740461955398043,0.126511954220768,-0.0699667625677645,0.684789041679839,0.0234318471464397,-0.0539357825577428,0.0024467294330558,0.33463276145301,0.193659289754898,0.0357808010055239,0.0677644941510992,0.438623410856143,0.364898628920023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-0.110217432746635,-0.413059126127583,-0.0511898525422656,0.317939563345158,0.0885305968185918,0.101124440345599,0.008544807308097,-0.283751342924174,-0.158549603300762,-0.0734941682781509,0.0385012588687238,0.0668112117307313,0.257220904957541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0.011843296236829,0.538407458349334,0.0419947294390539,0.128965809573315,0.0627432633039729,0.22389371567707,0.036378570843263,0.510853797324666,0.408300473756735,0.038973666919251,0.0273356878282196,-0.0181860464178407,-0.0145415979853205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0.182163265451354,0.405786733176287,0.0082812746485957,-0.680108438065715,-0.274986432985462,-0.137181632111045,-0.0601214152859415,0.238100512619495,-0.162979606510625,-0.172895685707637,-0.270808719271843,-0.120587944425666,-0.376034045134871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0.129360418065724,-0.593168974516122,-0.102984861932902,0.983474808402969,0.13095250151116,0.1238171022374,-0.0317882550564019,0.0100220672704181,-0.0872717621812985,0.0400557751612301,0.0397118037145094,0.234402396950902,0.0119078992922516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0.0178311839379542,0.0255098042927544,-0.0162191697662633,-0.280367373330879,-0.111381439913733,0.0439327426574477,0.0009695874886044,0.0237128804642576,0.0874557791531768,-0.154189395744928,0.0461019547771594,0.0715761272322489,0.133552395274691,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0.215452547080385,0.0725926480707671,0.088523740475499,-0.326403007182211,-0.214579631291665,-0.138564734692452,-0.0834325180713649,0.269650803287877,-0.0395931129988108,-0.28721487766412,-0.344196971087211,-0.106061524119874,-0.910230348992869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,-0.225625292129897,0.0237271979739588,-0.0819598845165704,0.951983419922501,0.0682931222753043,0.028160970059859,-0.0087980776514803,-0.0972375374058138,-0.111212347595901,-0.00238021196783,-0.012307821124659,-0.293017606712051,0.226795698928417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.236672225687389,-0.085766390426229,0.0261031968876283,0.394558135914571,0.233118854106175,0.0367767772984229,0.0328876894120035,0.0480855105170001,0.0214804349769424,0.101100373702029,0.187905383069478,0.25348682326357,0.553539168517374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.28129128152738,0.243203861123204,-0.0197698736685093,-1.41383297934087,-0.0776573853424442,-0.316447743787307,-0.0512499346231626,-0.0173448525930019,0.42945250513469,-0.0563811279266895,-0.150260426313769,-0.415854155434553,-0.840503460283529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0093765327427408,0.328819835146883,-0.0032629171452984,-0.366030426960628,0.015773209806098,-0.169558859693274,-0.0214899345781613,0.128309369523889,0.0100704942961694,0.0043192570697189,0.0893059792906868,-0.258848646720023,-0.396937716548244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.515556855167853,0.561461232534695,-0.0201521873730511,-0.556030014889511,-0.201708161351857,-0.218359673428572,-0.136428885887032,0.6489086427649,-0.117608032952584,-0.172140750017869,-0.282754870929099,0.0471782858087109,-1.18344071997187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,0.102342192688357,-0.206645017131475,-0.104969569077198,0.578669067387049,0.0917518963597858,0.149400546252375,-0.0339797467061134,-0.0772694558596854,-0.0886720827794117,-0.0454314231918305,0.103717782705201,0.194149444718007,0.070391223692722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0.161611432804336,0.407218962448114,-0.0639013762902,-0.230537501945671,0.052079522522256,-0.238448877778446,-0.0590460973547225,0.10456296165193,-0.0786553201798612,-0.114859831390173,-0.0304636500439571,-0.245809140178127,-0.568823782336968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.180478053361972,-0.483581825081966,-0.236725938700947,0.828955878994686,-0.161100303117961,0.0015270255597663,-0.0881289715061856,-0.354045909319078,-0.410996811358485,-0.0137967026571023,0.0174876466794638,-0.0873969092191476,0.163202136905569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0.127470568909372,-0.289594786807988,-0.0640191135485613,-0.603577009057646,-0.160934967265724,-0.111145045669743,-0.0325096681842578,-0.237374420913488,-0.0639647272892764,0.0173030614155183,0.0741604516373782,-0.104786072472396,0.0073938748925601,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0.0014061096832197,0.0358438195334768,0.0321495117253884,-0.279663726311826,-0.0667064682602582,0.0752074083367621,0.0097159811982464,0.225571855862637,-0.123526745907378,0.0110604310156838,0.124019436440243,-0.118130828800368,0.404184935151255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.11201385153152,-0.1062760440001,-0.0244322356263797,1.0239566777791,0.163381006481255,0.100090201385768,-0.028713543357574,0.140748667206786,0.365173954775513,-0.0135869583504273,0.0306538957156447,0.0006405253035663,-0.103864088850868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,-0.117985471421342,-0.665406976849895,0.0193732130103559,-0.160501698336163,0.0852104495635633,0.0691070225399972,0.0720851281138798,-0.478243803987284,-0.0243402273997051,0.138411522260906,0.105301440900164,-0.0805242144086079,0.49218455351894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.240585158654358,0.0047455864845533,-0.034629724971762,-1.1426006294171,-0.22134588406485,-0.151913167253491,-0.0657181418453042,-0.0654844374910153,-0.0949476377572487,-0.151276576446043,-0.295187591980695,-0.343885998947731,-1.37982452156791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,-0.173189482538305,0.414612253725054,-0.00682508442274,-0.0612803886841898,-0.0212475031851691,0.200803929920822,0.0732663964248223,0.413954453073087,0.11250199976657,0.210328199870545,0.0257354408320749,0.188189721745841,0.547843417794234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,0.11009214212844,-0.5550860260646,-0.0459834633998622,0.996818485663897,0.202651672732603,0.0927242210918225,-0.0004693020316702,-0.282881583254716,-0.0365571823725253,0.13246202731507,0.0835752089228461,0.0837499772649588,0.663928197339551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0.138354488044549,0.103548049509601,0.0796377450330361,-0.692638830257722,0.0500410943483844,-0.0377159306706228,-0.0181443188967999,0.247936278353815,0.105684447330346,0.019003892176647,-0.0030239290771692,0.0184763861707695,-0.233183715591426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0.109868750869645,-0.517900224695178,-0.111272871201577,1.22067707003625,-0.0445348172564502,-0.0388074498759325,-0.0138051388771663,-0.358694065927118,-0.0858128756985558,-0.0133843401331179,0.049817099432408,-0.0330873791804969,0.0262044238378863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.102467346082801,0.851573770810378,-0.0220914957479486,-1.11128985715468,-0.0091444432030257,-0.12670806253235,-0.0718041809322391,0.270037832010807,-0.163815504820747,-0.18361690401287,-0.12828295496558,-0.397777581714902,-0.832742839204309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,-0.0239348928275831,-0.20289284960907,0.0203930427963961,0.728248733205957,0.0985976923528413,-0.0510352770292386,0.0023669876400734,-0.253169393489305,-0.0891588839469588,-0.139223182970531,-0.0773066200912556,0.006320606692991,-0.221643297106227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,-0.0364693709065173,-0.392679683238179,0.0628567286397521,-0.0474584525310421,0.0851250834017741,0.0981877280575288,0.003048815977303,-0.285764868658287,-0.28962361540088,-0.0066483957062208,0.0786345139198959,0.0364353415582883,-0.345837647628645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,-0.383301539574802,-0.385657434735407,-0.0018708779260401,1.3378444496674,0.245530500024474,0.3134915731169,0.0862580759717998,-0.485006512322739,-0.0442787890630576,0.263827232521767,0.400992173718768,0.36928022176407,1.47165738287121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,-0.156397593426641,0.0032324266810683,-0.0078620459334574,-0.197855999541678,0.0456064785630365,0.0024051128541321,0.0675218109905213,0.0572836959510317,0.331127868421452,0.197968834162421,0.290457578560853,0.1132776085444,0.187729088584212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,-0.19137349189263,-0.469456436989325,0.048236100483655,0.241236283819479,0.125052063934255,0.117830065435726,0.0365282907639196,-0.0139398499332601,-0.119443484727356,-0.0610518062786085,0.152221327803484,0.0789026251018719,-0.530439371697595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0.0305723291768383,0.660119776533406,0.0379766558704728,-0.677543986049428,-0.0629739501101759,-0.0007998377218836,0.0173245249202742,0.507601721924654,-0.0065045583151631,0.0183032827585944,0.0430328093937863,0.303236158092453,0.0347866391414984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,-0.0289473279464401,0.0326568209642398,-0.0061103616982788,-0.0006387726561659,-0.0635883153688986,-0.0153727761215916,-0.0136827745616284,-0.0036950067470421,0.0687734499461832,0.0226504125291402,0.0248487501343255,0.225556497125489,-0.327487695466683,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0.0792814165357689,-0.0275997228220317,-0.106326138709491,0.705125020221135,0.0125259881038282,-0.0945488119282339,-0.0683705360390044,0.148742751697412,-0.188190080744747,-0.11372125588651,0.0624999304758685,-0.0457314246995966,0.154059426590337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.0690951715550158,-0.210415029646392,-0.0189171600912635,-0.191397617159609,-0.127392645710165,0.125738189373805,0.0319316038791755,-0.0960369087904227,0.311412793382659,0.0252242996482068,-0.0220243737435909,-0.0320952966433145,0.391936254786778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0.0745231891738084,-0.359843217483927,-0.13028534737832,-0.0468339780017224,-0.276291792454033,0.125978588048501,0.0049472450413443,-0.158437013123086,0.0335033272120602,-0.008899952785075,0.0137974234689756,0.187261271822267,0.280513034988485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,-0.130308932946673,-0.2395859138786,-0.132049221104192,0.647444156255146,-0.076130489734923,0.201986870063915,0.0194461158300014,-0.031389520089382,0.0861945001972177,0.0685422165432311,0.0392819172359486,0.212124963996932,0.429596230916529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.0933664679229465,-0.0565707366496997,-0.0225056538103509,0.028219735878085,-0.0469289000333055,-0.164808568233347,0.0249901869887473,-0.264047017004927,0.226891710933965,-0.0564469881687134,-0.132591858477309,-0.172726679817157,-0.751619857322969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.0900606847791151,0.338899957752011,0.050736142929761,-0.661047316212276,0.104919341413544,-0.0095590100855956,0.0006396483292075,0.206036750479309,-0.0967508959695929,0.0517871431840044,0.13270838356172,-0.0187159991016759,-0.0829910490631408,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.0818532751593136,0.273437460028953,0.0404222899638365,-0.635929145199675,-0.0755995583236001,0.128425415584094,0.0272649771244274,-0.118685045064901,0.173936505348543,-0.006947938975037,-0.0468510242744992,-0.0025916234915479,-0.121507657320563,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,0.20979110735782,-0.0412214317392782,-0.100336521488651,-0.93917895329422,-0.108785966534502,-0.0947130808038354,-0.0621524723664326,0.0430957143554339,0.0710375447522432,-0.174963772696934,-0.134373286269514,-0.282839959474247,-0.707188896950355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.218040495886622,-0.295767529866138,-0.109271011125311,0.286420909877157,0.0513933439599415,-0.0574010373211188,-0.0158394787266224,-0.471628072890132,0.0083779357394779,-0.018577039902849,0.10248959748422,0.155425690146389,0.198012208990114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,-0.107347798359212,-0.31839360109962,-0.0134701419053895,0.68708826313634,-0.0067782396299686,0.0948784620063091,0.0458899498235667,-0.166619907115555,-0.0756577196939806,0.275042710672607,0.0855801020935278,0.181764446498344,0.906488636944674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0.042956479733544,0.124423068954066,-0.0224243199714989,0.438675357419998,-0.226945647306211,-0.0492156892409387,-0.0306162508039614,0.285258238704918,-0.172854464080286,-0.11903795384118,0.0160248112300716,0.023800894724337,-0.178838646560004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.188902886778723,0.204001595195588,0.104698102826548,-1.18375320735254,0.0814777392083969,0.118481788428688,0.102424819697878,0.0060104341182953,0.160166335592776,0.0632019146589888,0.0560101979893896,-0.0195450761621409,0.229763466935239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0.120046270793364,-0.426638916925673,-0.138164656313025,0.883981891165478,0.095072150323836,0.0061386854303183,-0.0332684524584292,-0.422379932649584,-0.220399139148513,0.093484207942125,0.0675829938147846,-0.0026245726971858,1.17000968750063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.173117012169589,-0.251807526087969,0.115185420797293,-0.253789861857708,-0.0267311113120345,-0.0287160901271881,0.0205502738755865,0.0099407747407877,-0.0438552865997459,-0.0395659680361,0.141403642467692,0.0590877828973098,0.435873376806956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.18793648910216,0.233309129234445,-0.0051183987311155,-0.452665391776451,0.0434916722039616,-0.0353900032963557,-0.053453567524675,0.225815698120253,-0.0965775013188989,0.0046855534521084,0.117486526974039,-0.325820489823063,-0.107655909240861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0594611070956414,-0.407427512375347,-0.184681778410358,-0.0260274292597459,0.0044593952068379,0.223424656704942,-0.0457850163100732,0.0748118793625904,-0.141844332520141,-0.0603137236099743,-0.143217752072831,0.192219111100868,-0.0514752685181906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.0744708145291721,-0.184111650260151,0.0987837868732151,-0.28798879882372,0.0751153577895616,-0.108939886574253,-0.0039322911652422,-0.108604052724035,0.152703832385086,-0.0214067258976283,0.0183204934670974,-0.379418102801818,-0.293853235202394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.23006240374962,0.0492821543434808,-0.0287706602228653,-0.134833171631614,0.0850551414981548,0.137546238251131,0.0557574638206352,-0.0909337115346747,0.155504934162009,0.0228416765227284,0.0678999735307792,0.10603640629506,0.0489584805427906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0.0846447470543519,-0.526018961960705,-0.0153868135821169,0.528787184920624,0.0489040801367111,-0.130893240901516,-0.0244276646225813,-0.442658825543462,-0.222804227251561,0.0135641628860214,-0.0090834500048425,0.159537073165384,-0.264777062077684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.0731577376934791,0.654246936889936,0.0824748377845562,-0.899689956065721,-0.0652597860585748,-0.128192038263195,-0.0128340938460883,0.480513355456644,0.11260725471806,-0.229184451752108,-0.156398274480377,-0.147799852782026,-0.592990958572463,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,0.0118412598614963,-0.307406463995433,-0.0420025526166146,0.267805083480915,0.216220921365929,-0.0440745734278871,-0.0244227951891594,-0.14240668111414,-0.174704445836232,0.10518290035372,0.0166623746925265,0.0228131836349858,-0.280204311166382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.0208151378997293,-1.00259491257691,-0.195954250856713,2.13449251944534,0.06594727102525,0.26048544077763,0.0155001920937993,-0.910221308614654,-0.0038110853465657,0.416043735731983,0.327777656566189,0.149466763722607,1.77025706915557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.0091372584936545,-0.188424716320473,-0.131821440959003,-0.636565469601473,-0.116675660465506,-0.0568842467361659,-0.0202944579271528,-0.0915986243497048,0.0136882060616404,-0.119619098585839,-0.0055180671933094,-0.19854768355278,-0.772988244497042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,0.097136777246091,0.0437011480682441,-0.11112191878318,0.613239645017854,0.0502288288744708,0.186730280986662,-0.0542996207637115,0.0065602192373206,-0.177197152270537,0.104311552233843,0.0061008755969548,0.151842359978669,0.326466180216932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.353494825134733,0.148533908111349,-0.0123562469475245,0.251099360626854,0.00663471523884,-0.0088857945011089,-0.11013933221515,-0.0499750962315801,0.172146913095205,-0.152996186371643,-0.0002924056508386,-0.0299660437860111,-0.611667176736812,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0.0653130259971246,-0.569290988481515,0.0356318393802834,0.0630326186641602,0.0921862548636576,0.0856878932505494,0.0075171769361191,-0.373660329143103,0.093356035205347,0.114541406895513,0.141638282435145,-0.23991264831318,0.683635449013014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.124321116352077,-0.280649936291266,0.0676627838303658,-0.239536666873926,-0.220569804714231,-0.242989309714509,0.0106129869160175,-0.0066588177387324,-0.0635159403160541,0.0679728507514106,0.0799491595910656,0.150954771181728,-0.187725794104307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.174325929621502,0.310836284430027,0.155186161903672,-0.616182014448647,-0.0552785192797864,0.0523904224051084,0.0080686040375483,0.141424861575087,0.116146868555609,-0.0109910373518867,0.0523481478297856,0.0063343204763994,-0.351382550541473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0.147542530357926,-0.294311901274407,-0.21669346192502,0.47527971454114,0.117133192004932,-0.153531933471771,-0.0447627627870671,-0.324003357351443,0.408627115613758,0.0779727678567607,0.127185694684826,0.295902461844776,-0.459103278814599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,-0.364050477683454,-0.550777579806128,0.0864623070087143,1.14647415200846,0.0776638428188825,0.273532699201028,0.102061497916783,-0.381777125532948,0.0132139388653063,0.212203744339255,0.220180911258837,0.12984413275229,1.06364358068652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0.254527949374487,-0.14793082406523,-0.067266148551476,0.491679662551937,-0.0858564227784809,0.0181963471706747,-0.0599114294132593,-0.139596426091641,-0.120483207003995,-0.12589820219974,-0.256781393905445,0.194701315946693,-0.372786050209786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.170892706855355,0.30894250036468,-0.0084580233165522,-0.53019245148893,-0.14213344351707,-0.0653335702634177,0.0191454469504499,0.268855997373078,-0.106824216266243,-0.0573450371192335,0.0415416159016198,-0.0903306136095696,0.210486878608704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.286008200512326,-0.471822283240108,0.0979116219834724,0.22260635001829,0.193422166103085,0.0510393429830302,0.085096278620772,-0.310933902668574,-0.0564478939921743,0.173682741206772,0.2589708473249,0.261483558750702,1.03226122118447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,-0.16919436621143,-0.345846247796693,-0.0149300962200381,-0.0952767832894089,0.0410248706122468,0.188882560775825,0.0508668489691747,-0.281495278192624,0.103990702477637,0.002494680335754,-0.0768704307935928,0.114244867935518,-0.214566143488223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.192481630786564,0.0795558743859253,0.0960362505888108,-0.452820283953744,0.0801099514809458,-0.13602327260234,0.0259087271192991,-0.12810132232118,-0.0660878792235769,0.0682491800236608,-0.0791859841691499,-0.181974480826841,-0.153331833277615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.0417240244039741,0.510706466252302,0.0428551937980864,-0.174637153317985,-0.024529118407988,-0.0109029937209879,0.0055883284481635,0.271469331408692,-0.10148127363248,-0.0569648370832055,-0.0813211619970719,0.0229355113739931,0.155425412856757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0.222220192912651,-0.421630164252643,-0.134167245138162,1.34275760927715,0.146053677795823,0.0560748885248832,-0.0486734062043711,-0.25273561461633,-0.338407569758997,0.0095781153922084,-0.0085854312442014,0.270403526373866,1.00911757250242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.290678759314305,0.379795141179928,0.162515912557733,-0.493186170970345,0.0609248974832767,0.0464003446445629,0.100795990457372,0.193370821774841,0.273878323979403,0.150536314094097,0.121702101179633,-0.0288761631794117,0.054244809403829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0.0206498528309234,0.0580306932361859,0.0234330868696353,0.173711255058923,-0.0783753853473525,-0.0015099703779548,-0.0127624338160628,0.313714783002942,-0.0220636828276822,-0.103126836752304,-0.0568927683027627,-0.255714451792508,-0.262320314091832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.0072783606656129,0.556590500130836,0.0655807336465159,-0.410759798060615,-0.0164226156922147,0.0500837532189433,-0.0206930204607462,0.365005241714313,0.292958446732477,-0.103449227148918,-0.119094947812584,-0.333191246129412,-0.334162741700312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.0372368333078359,0.138146838202403,-0.077431162597853,0.150824322065698,0.0183126449196833,-0.0547397900485269,-0.0193196087753276,-0.0665487741073966,0.0869289211901279,0.0259016725421534,-0.0386430087783356,0.121821343103465,0.0042519733307091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,0.0698240502116,-0.527210045562325,-0.070918233544892,0.939580573614169,0.0667809763976763,0.0699474467159167,0.0097143218658478,-0.283336077106883,0.0245711054673763,0.142159273633419,0.214755795824626,-0.125188379069191,0.641313411641797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.404117085008028,-0.0013507136885377,-0.0374386560333105,0.0285480548560267,-0.19573244634127,-0.0975275058796156,-0.0915365735092544,0.147644268775914,-0.282543039676789,-0.0842524702109541,-0.18848703149567,0.0800163535797093,-0.271674926597441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0.0333901592298691,-0.395128838820555,-0.0261922520441912,1.29643308549559,0.0197823558956723,0.172474547976086,0.0065359267741808,-0.13363958701916,-0.154955476729805,0.0946568724276369,0.232909146364953,0.371075329983119,1.08013077441964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,-0.499563358670323,-0.583590020242353,0.117130275863028,0.986063888545047,0.171402490589384,0.271284119493549,0.114131180903888,-0.170127480513785,-0.132599647776991,0.112924776098257,0.211356477837406,0.117210963514762,0.443659846209644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,-0.0730023261552933,-0.071817593319328,0.0815791834551553,-0.327221773001776,-0.142769648021334,-0.121321270347888,0.02585572037161,-0.0065806299842931,-0.0205441554252972,-0.0112789096625618,0.0909599582571649,0.0140559299235248,0.474276571406199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0.0921420488041248,0.315100934014698,0.0927655112173357,-0.373673162257311,-0.214265525656154,-0.202214994462952,0.0073084221677804,0.362000280742577,0.152198248687492,0.0306148248773336,-0.131854270758075,0.0630692408679575,-0.592235226802154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0.14653228894385,-0.0836479373198669,0.0284523979856333,-0.307970939723615,-0.0128191153102493,0.0421373235879969,-0.0230646374133539,0.242223698956921,0.022910293126774,-0.0829993253238562,-0.0201651792743038,-0.105470223907206,-0.19755451154016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0795582963400658,0.18146451479017,0.0470001612497592,-0.334320696548125,0.0641341961468868,-0.150476684156634,-0.0777990130596797,-0.125106560162706,-0.438376909642652,-0.0538600157439064,-0.0189396264314651,-0.350051639916172,-0.247067655270732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0611836689587734,-0.0292910254378013,-0.0465453119052946,-0.487186841129016,0.249159734220549,-0.162001301328265,0.0054798262838835,-0.190896732252808,0.0576609031416429,0.0122429430338425,0.100335988126574,-0.121696070211582,0.0398143940177613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-0.0805542664857394,-0.0687826220549989,0.0043763855991601,-0.0370471603790359,0.137677755302043,0.11526008064228,0.0488538942875997,-0.230546822043958,0.1009579739335,0.0985924737523646,0.188366859831121,0.0887611725593149,0.684440655082259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.13171480652375,-0.0922280123744157,-0.034376633414827,-0.470492862793138,-0.0750961331527384,-0.0483269194334891,-0.0610508545907195,-0.228307450177545,-0.149962922716695,-0.232566282969866,-0.247046647089689,-0.0601178324427188,-0.375943791122433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,-0.177799999933148,0.84890841630158,-0.0156938190466312,0.125846690564477,0.177249873480429,0.242781348836806,0.050580258463412,0.817445897319905,0.191821356314057,0.0947979997636765,0.151547589621833,0.11171132034024,0.49219602388364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.224628163481174,0.269983432545421,0.0141272433941728,-0.529213453719675,-0.0512494630135967,-0.15901386041612,0.0735093571436503,0.0732173712578211,0.159630962278183,0.0101197482121607,0.0105837381764295,-0.0606848321532837,0.219070493209746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,-0.0110666714280365,0.728513848132645,-0.0429716778179146,-0.0069841669834168,0.0177182145726735,-0.0002902825019935,-0.0039622888824978,0.425154534465346,0.142745462320949,-0.151335869493065,-0.176338358954248,-0.0546483355869052,-0.697214056682533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
