target,Anthoc,Brix,BunchN,GrapeW,NDVI06,NDVI08,pH,Polyph,Potass,SPAD06,SPAD08,SproutN,WoodW,Treatment_T1b,Treatment_T2a,Treatment_T2b,Treatment_T3a,Treatment_T3b,Treatment_T4a,Treatment_T4b,Treatment_T5a,Treatment_T5b,Treatment_T6a,Treatment_T6b,Treatment_T7a,Treatment_T7b,Treatment_T8a,Treatment_T8b
0,0.121633499712807,0.0398945840496841,-0.0991346642450262,0.385024116802155,0.170738476516434,0.135261091747949,0.0786180443086834,0.20496424511925,0.194210502472724,0.0953649496332587,0.155095734239886,0.0358139063788794,0.553635665803805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.31343041728876,0.224458957390467,0.384925471048315,-0.151526522332915,-0.0136878684183246,-0.128995486929036,0.134333126569596,0.470343901399432,-0.0690315892401012,-0.0029230282006714,0.0663257720935597,-0.0843754971950865,-0.46941860376096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-0.27433143182534,0.0470119740558465,0.338959273340896,0.41349646640541,0.0144729545615702,0.130691832321314,0.0073783474944825,-0.0382499390568818,0.0248496933970062,-0.175159170683468,-0.0870635623787598,0.12063680657036,-0.371801701469786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.111651377169047,0.0315009880821845,0.209607113759878,0.221973116405145,0.0693711600925105,0.0454151336516151,0.0782608987277562,-0.211537733420257,-0.160649145181825,0.123852488437139,0.0558073529098929,0.247903783096659,0.255985328331157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.362819768541381,0.0656511482153551,-0.245046837637242,-0.394997522439213,-0.0332026932568307,-0.0748536916495028,0.0355795046570978,-0.145989442049316,0.0092427252234921,0.0463886705636533,0.051082867410867,-0.125591669065745,-0.0541604286441496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,-0.358466228874961,-0.0148087531242496,0.245411072866586,0.187503037414865,-0.147410728837287,0.0421896694062407,-0.0189518272101911,-0.122823114982371,-0.049504167233638,-0.0014515533463964,-0.0210093326205776,0.231855384605546,0.281642780641627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0.475350104806985,0.0355219167516638,-0.0511880518964877,-0.51152076756146,-0.102415428037171,-0.0604965960073677,-0.0095734247426079,0.227264041493392,-0.063268526402088,-0.138972115050257,-0.0371093377550887,-0.484838117109467,-0.128981537710902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.141992478474368,-0.0040056176799559,-0.381215047217664,-0.510339009453523,-0.0949310620242582,0.0117160165312219,-0.0185075126327567,0.0501491810715857,-0.137119697524338,0.0056311693234315,0.119037835798987,-0.0016129987670996,-0.0051544705049215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0.215232726921044,0.0469349504761961,-0.794528188470067,-0.432593119359244,0.248983233818044,0.0209574712220322,0.0085280697416792,0.0060514930551989,-0.0867166389988696,-0.0325216636269632,0.0782050495629799,-0.105217107857624,0.0621746100707546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.242288057295976,-0.153684885190304,-0.625018004862943,-0.173946748659292,0.0648362392487855,0.344398184147778,0.0261703435417572,-0.110964851896531,0.0487452815401913,0.0188219454755244,-0.0410029472977018,0.159915264350079,0.0709941842641292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,0.558763281296991,-0.0209183888847626,0.16641696321149,-0.482733481884159,-0.0689117619407915,-0.100044756266607,-0.0399585415389046,0.43591861962475,0.0609385540783314,-0.151335846225949,-0.27180105322061,-0.0466460743373827,-0.360080119186689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-0.958817044462209,-0.073697057537164,-0.0264887180312864,1.37387842877763,0.139118518901687,0.330826042842012,0.0182770302858913,-0.212508109598338,-0.10904950732961,0.0622139753107346,0.127752681133459,0.006592125948791,0.779133315224372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.358430407578946,0.109010839575037,0.493885246200056,0.254200376535923,0.115465027081324,0.0124784536267329,0.0454727972290717,0.452857731087505,0.0524389951591693,0.110432642943989,0.0658265207494,0.285650957427274,0.187556536573071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.102659923914267,0.0516236977068606,0.668880869492831,0.0878466667169534,-0.007191518918094,-0.0413068152785218,0.0539882791567647,-0.140570744189957,-0.065895032151868,0.110965637961909,0.0403919280097345,0.0369794127074053,0.162039253196412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.283341973619889,0.154487074903666,0.194623772561251,-0.318976143978579,0.0428110004037945,0.14093222895614,0.0029206626320439,0.0770829690423391,-0.024829248806064,-0.0344701650369548,0.0343121156145475,-0.345928011831229,-0.0745866589282431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.201922803647819,0.0457458860464107,0.314201088466567,0.090422194081196,-0.189288193279217,0.0581822564020251,-0.0241315484042736,0.154917522342985,0.0078562681854908,-0.125339861770858,-0.0928543975378663,-0.15321332431021,-0.439959323524595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0.100738184548148,0.101273360431063,-0.0373091003341899,-0.21460491681974,0.0850615330784722,0.0177933742733351,-0.0114306189467248,0.0735975802647596,0.249738516686267,-0.0140130799907991,0.0684678755109702,0.0971319188892578,0.0978310917720076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,-0.308368609702666,-0.0591785050669145,0.446563564320234,0.687857560352353,0.11967842450163,0.173876602704037,-0.0527680622972202,-0.701628274368282,-0.28735260516183,-0.16292505570429,-0.0801365050518673,0.132545403357255,-0.241151418704555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0.37912186792808,0.048632872910177,-0.0695989783808572,-0.132488800507805,0.0404098418767506,0.0809369553697267,-0.0121318128849085,0.262815370791937,-0.0850781111976478,0.0424528647906107,-0.0095146813505217,-0.0166703968881363,-0.494492696931433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.33623490932311,-0.0564389353601962,0.161076295032544,1.06982406393494,0.0453801471252174,0.122345641057362,0.0160768910457976,-0.295827784106765,-0.0222108518762616,0.133667225062841,0.0615099043574132,0.197303657257342,-0.0445228946933151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0.378184674689441,0.0830025551746461,-0.667767652448209,-0.998170434423894,-0.130049475117228,-0.11094025181723,-0.043339806225823,-0.0525192640138315,-0.0188354977028396,-0.171034026982902,-0.214280320661503,-0.197983302285046,-1.28802108444407,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.091572573826326,0.0643293951713933,0.217862125995143,0.448240049457626,0.242007567083969,0.217865965194395,0.088831308949285,0.0792382050183382,-0.063769006327949,0.246388277693004,0.142667275671405,0.200803220130846,0.598046288391525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0.419543705468392,0.0224183948160364,-1.31464847870226,-0.760241342265876,-0.0617355144532518,-0.0512925823353237,-0.0558830874361579,-0.0244245980562749,-0.0474843465378918,-0.19478333792028,-0.114071098232743,-0.341840807716848,-0.666255581355781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,-0.0901362146482984,-0.0453616857505441,0.0955797274893388,0.876700222182932,0.207158026255391,0.0561213892435156,-0.0171256527978962,-0.0603797803469967,0.251137622357612,0.224104616138794,0.128393517031724,0.0194199316457316,0.511602105979083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.162337317233139,0.101551259811887,-0.332684357111492,-0.376389639749515,-0.0474456463306973,0.0046372189766988,0.0261250705737656,0.12567806306137,-0.0205080718027127,0.0444057789978859,0.0346953160663521,0.203963590293465,0.325451054655717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,0.150280146544187,0.0773989042799209,-0.610656943228337,-1.04307092975508,-0.0373954292619588,0.0617948539788802,0.0553650907773167,0.145129976764583,0.0917491144927144,-0.103240398853065,-0.0576339226724855,-0.104667235921733,-0.443578666090454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.410617801344026,-0.041331180764516,0.125611004163369,0.491394891808962,-0.0598001862414877,0.0531516092352424,0.0387851516607859,0.286007138265523,0.247504458498893,0.0737039303267373,0.0251508536859646,0.139539635207744,-0.108461897406733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.0111210683927941,0.0156720453541732,-0.299670558053771,0.187908316986474,0.0443867199019691,0.267707844219204,0.0770582761498356,0.207836272545599,0.247034064959518,0.13347664452025,0.170906150064673,0.321262007905259,0.777839073973361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0.919153085298336,0.0268434336441029,-0.264163739372789,-0.326536586171552,0.0366990054186804,-0.326255748517313,0.0077982315738877,0.563910593169526,0.248757258887588,0.0858825351548645,0.155970220039694,-0.235654678097646,-0.148411748910986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.68092709351802,-0.109834094557087,0.202237272426777,0.947501333710892,0.0824818350761221,0.157573580391975,-0.0226904389626883,-0.436757444169506,-0.0349435428906883,0.0749286526480478,-0.022566153546392,-0.0703155334004905,0.641683670608942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.284538943406025,-0.0338138372522465,-0.0699161210918789,-0.149364206437001,0.090995383520262,-0.0610817506406611,0.0705274015909315,-0.247777852840543,0.291905964361472,0.0989201947174795,0.0434787982751907,-0.0021507747173235,0.236083731334951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.62547277054179,0.0547623412540491,-0.12870143120967,-0.447267939893085,0.0034318643394286,-0.234143853739215,-0.0046443138159546,0.189695383187005,0.0851362483771424,-0.0697985126933967,-0.0321677780346984,0.205474708323788,-0.29236916417102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.954078774880423,-0.151298775977588,0.0658093663212998,1.49153618716472,0.130410138984016,0.32912792449423,0.0372769359573296,-0.45228949910525,0.0661949185012259,0.116691860616312,0.220573156727438,-0.118930427125758,0.538194125533614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.366522155473475,-0.189260803994665,0.318094864940244,0.697957328403693,-0.171226824546477,-0.0140799377235142,-0.054085777725717,-0.18329002615147,-0.0087251477832976,-0.0036132893075765,0.0615519069459238,-0.231896640757305,0.323173855379555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.267808998982277,0.0578360488970935,0.89807539778476,1.63061112858119,0.194144570929049,0.349820366132028,0.0471715360410516,0.0330539895014624,0.0914683881145895,0.248257048614797,0.328340558735294,0.588546261960162,1.17846962097094,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,-0.15577358196621,-0.0511985281755687,-0.0147506981716774,-0.421440162613575,-0.142726559290234,-0.097210201153226,-0.0398639712481085,-0.280773381398259,0.139424296953019,-0.06089018920267,-0.246203470904597,0.0017659106602094,-0.644156562916808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,-0.577895268536943,-0.0104517729423288,0.415164167354908,0.596181770674896,0.0220415739155645,0.159084268991471,0.0278873657474684,-0.312088177801251,0.259149408976913,0.0397080385422503,0.131328487414161,0.0155090450239181,0.46710599791465,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,-0.621795371198365,0.0359021882981539,0.0269477503227976,-0.132324024070916,-0.018263505767187,0.0163088189169608,0.0419434758141546,-0.497264339904274,0.129335255295441,-0.0641717887646815,-0.0989083499010668,0.165506788012455,-0.0002919212718143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0.165215051222715,-0.0614695611444468,0.0239230579396669,0.0548772020583303,0.0003206085347048,-0.0413517779383682,0.0120708164632444,0.129157081316713,0.0969954274235768,0.0909798725231617,-0.107140864360935,-0.205881158357155,-0.097764081848604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0.18529355871021,-0.102976441420692,0.598309195668765,1.21275540712322,0.0413197281616048,0.214377246845812,0.0084149200818968,0.0992358550598659,-0.0098964847773092,0.152711940499503,0.122103872080251,0.267384196106406,0.258259057534869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,-0.325857429636551,-0.0149071493717836,0.673328096369816,0.458741482682505,0.0385365858308686,0.135518097459213,-0.0271215712273551,0.0242793036328071,-0.263813256735849,0.0287790410745154,0.191385826916417,0.235190929765686,0.440494019539608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0.169034283003671,0.0298885846107542,0.382327491531464,0.31917167960738,0.0734248656086227,0.0288223967933582,-0.0004058579736576,0.0812732611988801,0.117922188435609,0.0178067883993345,-0.0361772377440449,-0.277144450176229,-0.199162740253661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,-0.167403080270745,0.141743423573228,-0.301018064140678,-0.671940586073033,-0.0370831923417728,-0.0097455380243399,0.0539241601680525,0.090670671943383,0.0943171882544365,0.10438547470872,0.13844075232599,-0.145545220749996,0.266460726491177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0.341601833083241,0.0045214842172248,-0.0338357547174963,-0.180453315467526,-0.0042756882750971,-0.0678907222027703,-0.0431379831274527,0.356801846264498,0.0376402132170528,-0.143363043532116,-0.137634891421809,-0.202904339348271,-0.438954816135111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0.44469568380996,-0.0162688306067173,0.0424987992745506,-0.19683871130028,-0.0047392648631904,-0.112912149330516,0.0025356268094207,0.0024459971125521,0.102353860354868,0.136299683930799,0.0237730501948079,-0.072543208410325,-0.592726421531227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.111792921161811,0.106876896323279,-0.103532469248806,-0.0856620854911718,0.0664276127117671,-0.0403090154993307,-0.0229634374866283,0.285109604537674,0.086287420899691,-0.087766706744718,-0.0239849239172243,-0.040427595812218,-0.216450992700237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0.237268102931055,0.0709564930343057,-0.72203502186426,-0.738886235091134,-0.160575855449915,-0.0948473017316931,-0.0439126989676319,0.113175869542974,0.0388520537149972,-0.176162355877443,-0.090099678541233,-0.15095105059986,-0.603145747540325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,-0.260827405186724,-0.0399587341469267,-0.0316288855582491,-0.124000660471213,-0.0524655415414688,-0.154539948333781,-0.0191150009359044,-0.291257518194938,-0.028933039253858,0.123697270266628,0.0027391331502387,0.0582906797810267,0.254950052922755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0.425459657187571,-0.0455854654028716,0.358658574377466,-0.336820741610249,-0.164564033915739,-0.138632166228123,-0.0316096338592448,0.336884284969742,-0.0456268447997456,0.045013476084159,0.160922884140929,0.191617598948147,-0.0984294058528875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0.0948740588081161,-0.0346677941980273,0.237217933206954,0.176125415555501,-0.1474729206932,0.044993225146937,-0.0289076881296271,0.129879396760809,-0.0299343036521381,-0.0200955812739088,0.0430813411323467,0.103454459569359,0.0049364339448552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,-0.0218328825112423,-0.0209976364678795,-0.102130881035965,0.177677020401835,-0.0173467720605143,-0.0758862497811486,-0.0709489675718592,0.0036588787513246,-0.125627298701107,0.0601901362843622,0.148005598474859,0.132220350179245,0.0830074541522802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0.0079348727996748,0.008443149301545,-0.0182362412919088,-1.2833233369557,0.0146383182876275,-0.111527267069475,-0.0294778376541048,-0.0912243907789972,0.173155426443833,-0.159623668743152,-0.0235395770726335,-0.202827113195111,-1.05279959886795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.7207481382935,0.135031866237483,-0.213177498068193,0.38994845901841,0.0047805385828391,0.177529792418465,0.0923662560495416,-0.365556840139133,-0.187757606464586,0.178540662659959,0.158475116476454,-0.086534516923227,0.396946487225536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0.095306276713367,-0.0500387618450758,0.212295000220126,0.364791924410067,-0.0551459534284321,0.0761459066582971,-0.0007325067786767,0.12788416339736,-0.130189454285573,-0.0426355156265899,-0.0531247004814423,0.14523390656106,-0.191854042815741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,-0.217805290214056,-0.090128016053933,0.042905548324036,-0.184769862699237,-0.126676758879726,-0.187171051216497,-0.062183838135083,-0.0703847155348052,-0.250278452905055,-0.100115356989299,-0.0630675270236656,-0.231570143538409,-0.468016536667863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,-0.485929726667989,-0.117797153179452,0.447691697544629,0.485580345389624,-0.0512224051658804,0.0522101521024727,-0.0190508043465285,-0.288102667326698,0.17591795354407,-0.0157840207033791,0.0870095264748608,0.0683718413014119,0.247797133289126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.389361665212881,-0.0384046112465548,-0.153067553961124,0.678527785600524,0.0944697633301539,0.113393723437223,0.0347385252158732,-0.481051053859381,0.17622920396266,0.251633405490651,0.15904557748961,0.175143263637005,0.601351647570683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0.543888840993616,-0.0606074492926362,0.0597454681707942,0.0393924699624472,-0.035164494232369,0.0072639098083449,-0.0176358910689131,0.328172427828608,-0.114921319852684,-0.0374963654769931,0.0329976525846753,0.143467017863431,0.617639387180939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0.455953360607281,0.0058369045476445,-0.568194525353916,-0.538815443662219,-0.111138619493253,-0.127958321846275,0.0081496370670757,0.237699822126256,0.0202443339889914,-0.067034521362079,-0.007532427375497,-0.0243750976255701,-0.206233718610138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-0.508389528520181,-0.0722510450760322,-0.0586384036693496,-0.0658833320103075,-0.0350270268492006,0.085404977907896,-0.0021617824841646,-0.26449535781208,-0.188738518356945,-0.0168912575945724,0.0204400844497526,-0.240720350011451,-0.135348559855895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,0.344789562328947,0.0404275393983818,0.1289332747005,-0.286225970988009,-0.0825664839394279,-0.252050913224154,-0.0612369870996586,0.362273318719605,-0.212981360070811,-0.0724495445582142,0.0331894773360365,-0.23706346666151,-0.388424073186977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0.939749124637593,-0.0286555716011827,-0.511580145708781,-0.947578753423722,-0.206162411484787,-0.0605140646751574,-0.0675304777623864,0.52698681359537,-0.0927873562751739,-0.220073309471268,-0.172462058321824,-0.459013796017848,-0.764157349118588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.436870065882109,0.0076269149825361,-0.188223257036881,0.71867394813332,0.183763345297414,0.151948890610457,-0.0229255673509269,-0.232962760716476,0.0223158665533514,-0.033619939111369,0.270624199508054,-0.0050677950753607,0.618999759115099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0.599700605542255,0.0254827657858184,-0.376113478401374,-0.467296250747958,0.0026867790932691,-0.258670854401436,0.0094321804840431,0.21133340545225,0.304022390450016,-0.0317775266390168,-0.165961788578213,-0.271529913310722,-0.612652749119712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.427909201536618,-0.0038576701338648,0.401191346829806,-0.309420375672662,-0.0252254738602201,-0.10255833295015,-0.0273850215570992,0.28099411355317,-0.211045735065467,-0.105339843734567,-0.230998310183406,-0.10401415626028,-0.847107376844256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0164931349532674,-0.0976728921108506,-0.478647160575041,0.942878199260836,0.109573378409617,0.139187385927004,-0.00016106547419,-0.352812479425812,-0.123753199090319,0.165651153372439,0.120060111199426,-0.180952048422116,0.985133200455435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0713978550348054,-0.0456420713305305,-0.638133338423996,-0.38325019533986,0.117853556692052,-0.0357249171825856,-0.0035707730877682,0.171413568367873,-0.0836760760055658,0.155800995399545,0.132792047327726,-0.188513803225747,0.33037984654407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.0795001691647512,0.129729645723116,0.167127824822772,-0.603195336985474,-0.131098397129262,-0.038622515098308,-0.0273460627878546,-0.0042073436890179,-0.242700402665893,-0.0523947781404948,-0.149859652723307,0.158902971337652,-0.567397114380494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0.243207212661472,-0.0113686839187986,-0.434576339948167,0.0851915512457089,0.0631084374185524,0.0110350878435584,0.0145516145067921,-0.0876236289922139,0.114667722723009,-0.0409320236109999,-0.0845367567803357,0.23860640271575,-0.548813902572813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,-0.0370511659244915,-0.0605139165860384,0.144376237727077,0.632595225811066,0.0965392754678158,0.0086394230886105,-0.0121273600030341,0.170276960755139,-0.1833122413405,0.0930482207052046,0.109125347136058,0.33822773500097,0.21105205127746,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,-0.199195219377787,0.0053803197369191,-0.0195652751612101,-0.617096392716819,-0.0632648989188327,-0.101861710787292,-0.100670675944696,-0.254086588735915,-0.272336417090396,-0.358711127139292,-0.0918756797185349,-0.123116634851525,-1.29282660133855,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.368445952752889,-0.059066090938881,-0.267529787503362,0.508291711829519,-0.0781644647454066,0.0796968283847241,0.0293889254673814,0.117625084125341,0.104552590119874,-0.0608116848651975,0.0237621167611425,-0.348872905099808,0.207436791063778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.0256706724367825,-0.0090966910300441,0.320446384807454,0.851506761806765,-0.0886403772820076,-0.0605460533897491,-0.0285707933165012,0.138431388882699,-0.0413074432566284,0.0635425522988133,-0.057108432770079,-0.005457541117555,0.258007207360471,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,-0.250780358469609,0.102588841577566,-0.168043571323001,-0.315634744868692,0.145853629157046,-0.0604298801793822,0.0245854855432023,-0.273479838446421,0.0429854879468986,0.066769485171885,-0.0122095157679203,0.240096548278464,0.0597962484416642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.127913856935946,0.0356468666557976,-0.646614328855647,-0.396979992437158,-0.210132893643471,0.209395657774629,0.0176473199411399,0.188715903798118,-0.224538597812563,-0.0177253799047396,-0.0584014089744205,-0.138203736011919,-0.242390197286013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0.0440975645486184,-0.0057719622268323,0.299530520338811,-0.684369237731408,-0.217594098162645,0.0880712383841368,-0.0718176057124209,0.508659250305349,0.0473314604157064,-0.174759610659325,-0.144281318323684,-0.238551140484761,-0.573238912578271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.474496454257357,0.0426122250480959,0.745842889980503,1.0432409027883,0.143554847270681,0.179033453124698,0.0603139839069706,-0.379082899271997,-0.0810186278582745,0.10054757826308,0.127507771035104,0.477115495286226,0.590986091930208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,-0.391852288966832,-0.0941895941673259,0.0728861381817785,0.659774846635262,-0.0653856292811123,-0.0105949910903166,-0.029983446715831,-0.241914129088467,0.0347653684712835,-0.0487246965704194,-0.0195693339680611,0.0275011240538996,0.434733940199321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,-0.6225742348768,-0.100486056593072,0.545651476285796,0.229565918460656,0.0295025940015313,-0.16702289483346,0.0096044446334772,-0.28571611062282,-0.0356798433565494,0.0021238281813181,0.120141596496128,0.315595915231812,-0.291101506822055,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0.158125155588878,0.13766965251722,-0.34868179270528,-0.505427462175965,-0.0714477307138588,-0.001379050159002,-0.0066069367479127,0.229131218340643,-0.158091313172303,-0.042090455640334,0.0324818925741832,0.0633365162407863,-0.137037211616351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.334925197978896,0.138496786802203,0.406442372793531,0.587852534532134,0.0438231070123193,-0.0260745290850476,0.0384058303865741,-0.341237878444618,-0.147821755213353,0.0738220199650783,-0.0193932370693874,-0.23544024973952,0.0803140071975458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-0.294666526438588,0.0046476941831412,0.518884858376511,0.41579578193554,0.0802029817845058,0.178860906351177,0.0400889217039626,-0.218833908323443,-0.255921170000744,0.0381919390007876,0.125186386773601,0.177213652707873,0.581184957411568,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0.307683443170157,-0.0383471541648402,-0.98690458712735,-1.07623231698005,-0.11823897759526,-0.0536867569148394,-0.0071528142826185,0.112255962884558,0.310798296041826,-0.0734888984197251,-0.14793373873192,-0.0526348295874179,-0.429943340499399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0.210623781831903,-0.0005261925946463,0.30096181896793,-0.262761370577269,-0.0953511349344067,-0.0897298616577229,0.0059374686997556,0.212132605175911,-0.170146936621968,-0.0083282646923562,-0.0475295450285956,-0.136917441946622,-0.243417595624469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.446924268412169,-0.0719076728206469,0.341535116468083,0.647424547996716,-0.0007396161958314,-0.0738217721733296,-0.0729076929708327,0.430910750771922,-0.191549173692864,-0.114264979173229,-0.0700370668144731,-0.129623934002109,-0.457952440709281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0707312748854371,-0.0963517831913279,-0.202640257863096,0.464731834166668,0.177535506095083,0.0770170497951166,-0.0169598143958165,-0.10656257857827,-0.0474871461222122,-0.0773075481805849,-0.0433367854018126,0.223951791344715,-0.142730951020681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0.113038012175988,-0.0459745025810003,-0.3927673633916,-0.576275615731613,-0.0559957469310623,-0.151221425671733,-0.0865191557057618,-0.0476385017899994,-0.209080213539183,0.0067768389311879,0.0355038059785263,-0.109224686405513,-0.0240786678253723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,-0.491558533784472,-0.0799356939198073,0.421550769940381,0.839649888758756,-0.0122294488067444,-0.0605060700173434,-0.0622077048575507,-0.209015524834666,-0.148101470138399,0.0220582283135834,0.149864978715252,-0.156315080811503,0.578323161969055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,0.165757524966305,-0.060345713831404,-0.351832862390796,-0.638285723335179,-0.0312108628062938,0.0610471513755627,-0.0077363098636783,0.0933125086865912,0.254128235582869,-0.062393477326391,0.0011421197810686,0.043140247794043,-0.140764504396791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,-0.0126118853380047,-0.109233078041202,0.482255471630213,0.55750778112699,-0.150720951253422,-0.0108129090649746,-0.0065837459816659,0.283883669372641,0.177689650340079,0.0538682475955944,0.118133913192937,-0.0228493869768602,0.185824370577923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.25962150108639,-0.0333523544922269,-0.376051782650729,-0.235466146362688,-0.0183267829541861,0.0047289115874168,0.0305683141215382,-0.236849083981756,0.264712185804429,0.128878280585376,0.146798557625288,0.315237420223742,0.408339349728666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.682515585089279,0.0482126473328423,-0.220969399515318,-0.290904675142416,0.162516729340162,-0.152279867138066,0.0185847013294935,0.238079608408167,-0.0127512838327222,0.0080514584629282,-0.0636635832955185,-0.151313318534687,-0.0958446845296023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,0.44481583229172,0.033073345320763,0.558002071856846,-0.125761668555381,0.101519435435812,-0.0918351224944002,-0.0500633174823078,0.190336173670034,-0.0498573669006887,-0.0719234419659451,-0.10078574985922,-0.104464314495131,-0.647014234065726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
