target,Acid,Anthoc,Brix,BunchN,GrapeW,NDVI06,NDVI08,pH,Polyph,SPAD06,SPAD08,SproutN,WoodW,Treatment_T1b,Treatment_T2a,Treatment_T2b,Treatment_T3a,Treatment_T3b,Treatment_T4a,Treatment_T4b,Treatment_T5a,Treatment_T5b,Treatment_T6a,Treatment_T6b,Treatment_T7a,Treatment_T7b,Treatment_T8a,Treatment_T8b
5,-0.163511773071505,-0.176726608222017,0.0218388301140883,0.0079917652817766,0.322232965574306,-0.133671263773039,0.0740921405495753,0.0432564725761403,-0.131373450302969,-0.0743236215445967,0.027097007000498,-0.126170176652013,-0.211472975923089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,-0.106550923007834,0.32449438515296,0.0596363691666213,-0.406977798672299,-0.0154758384025688,0.102140089773108,0.097408733296019,0.0396691985695357,0.0339728014915262,0.213281963601116,0.0666566657953751,0.023008828994274,0.408794047586522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,0.0456010787057611,1.01376308187075,0.166810337320936,-0.292728381651127,-0.467486071452981,0.173144081105042,0.0499236774450072,0.0128633249000901,0.562787211961352,0.132026854854267,0.0843897893450251,0.0439567549078915,0.0193641518087605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,0.167080931294852,-0.0607144284107154,-0.0567019645323851,-0.366501827241931,-0.319736381881932,0.0600454700193317,0.0256771974525734,-0.0445237433561169,-0.321855318413733,0.033059519790738,0.0386293668874014,-0.342514764398099,-0.058819316648673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,-0.0268110904773636,0.175584953458947,-0.0403387585798834,-0.0358439924053639,0.17660529181983,-0.0550027016457936,-0.108922646444464,-0.0060648523749725,0.09103782063665,0.0053768584198121,0.075391660729952,0.0413872379264221,-0.168686239529284,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,-0.237249829793534,0.263189228456272,0.0285100116753956,0.923892237538111,0.871454996589929,0.118269203003993,-0.0224148173083614,0.0769104436044973,0.0170271634111463,0.109903013598613,0.2745549240527,0.203036579547662,0.742013307732455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.0848443682893261,0.250861378207572,0.0004630629703526,-0.248095985189501,-0.436854058278288,-0.136391626596825,0.0885454717237749,0.010699576662098,0.195138736586151,-0.0049937810558064,-0.0423161676044276,-0.0056822483613202,-0.260675913256304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,-0.0042916401438658,-0.0518935433122764,0.0067818664268445,0.271870252944154,0.668032118729837,-0.0776664536005754,0.101395388707239,0.0120367301029242,0.113301800092393,0.148801309954935,0.15844998392259,0.282578768947069,0.292687061527698,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0262687436788925,-0.506302491576349,-0.0086069143943698,-0.10673143202805,-0.0311986246495443,-0.0683352968004878,-0.0247497523966682,0.0205083301287208,-0.317685353307994,-0.0337840136548551,-0.142187766221963,-0.160633815964723,-0.0996945674487529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.0566004933641876,0.2039492224429,0.229744190979468,0.23853700728705,-0.510791055066603,0.0575660708235378,-0.175151290109866,0.0279277599362146,0.054849649263771,-0.099805134393109,-0.0525890195914759,0.0023862427356808,-0.553002127379075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,-0.0689441619426652,0.1923477017671,0.122004479274564,-0.410932645144507,-1.1343318352463,0.0134314917285035,-0.0569559659150012,0.0183379582444103,0.172099954570306,-0.0058584578242514,-0.0671615621345907,-0.302418923707645,-0.922981243087046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0072892241569419,0.434531377250015,0.055490032128634,-0.187374797233389,-0.6023325398485,0.0642599795955665,-0.0711757553970129,-0.0074882782474681,-0.0393564776408712,0.0425456085041422,-0.0083219002003749,-0.196881782664417,-0.042896671720814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.0327716054205588,0.0088921434646997,-0.0319768322062324,-0.129259749803177,-0.0589361846848869,-0.004350168612085,-0.0074488574858247,0.0160749185056537,-0.0159771586172866,-0.0131348068570078,0.0088230732993789,0.145101999013299,-0.08160040190325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,-0.181763059030942,-0.240247173708991,0.204049041256724,0.338494267304324,0.202764573252143,-0.0080302433396511,-0.0556216516480343,0.102253144065825,-0.131617575410611,0.119580477828541,0.133901802446258,0.341664313338608,0.456372980916406,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-0.125992691745627,-0.194525190197053,-0.101306265135221,-0.683370711825338,-0.326016148508374,-0.0542327585568962,-0.0631178233465522,0.0102195385237435,-0.287123523269077,-0.144296821307997,0.0703178516980171,-0.147137427709131,-0.385747428783599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,0.0051565562118222,0.0436790656582397,0.0164061218040741,-0.0192965979589321,-0.0141182727892677,0.027849532636281,-0.168729132356695,0.0281044802506992,-0.160478344677473,0.0726849899973318,0.0993670088131362,-0.0492589120762771,-0.356712711464291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.360902466013301,0.125636700632256,0.0697868670598335,0.280783376177717,0.579645281468173,0.131185324175382,0.195477153870856,0.0757717067417472,0.0673526767316117,0.096728182931118,0.182108359552711,0.216629232761618,0.0779240784729787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.0961770373092818,0.140202967574116,0.098365658700091,-0.953817438151474,-1.33047135963137,-0.0986256852456879,0.0912966773202429,0.0344400702429622,0.120045047615579,-0.0233683859798424,-0.0990737136626521,-0.13801101419582,-0.637394856623419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-0.271104632947293,0.164643302118151,0.0038576413713257,-0.791650382973032,-0.609172325577611,-0.0041242156050107,0.14015097177947,0.0363243762226974,0.0480698118237127,0.0121118296510924,0.0845172645209305,0.220850309980056,0.0485680362433437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.0327128344769789,0.363635431675649,0.0267539051141995,-0.0495229681688134,-0.225946343556434,0.0372218032273197,-0.0371837202379365,-0.0274700799735646,0.163662252505986,0.0063477502885698,-0.149439643312939,-0.0397580661620478,-0.546562283438112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,-0.365668968072009,-0.236888876896461,0.0370858317509925,-0.0705147122309149,0.124611534948683,0.0246804420769658,0.183591268967766,0.0894467099010021,-0.252453554513962,0.0376454165282264,0.0288930943625992,0.304775733310062,0.303088969051433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.241347003719579,0.186213037091739,0.0784672431879317,-0.201313606973631,-0.866345569226316,-0.035623529236119,0.0203194651474833,-0.051765871487291,0.281915184450434,-0.0574272675287926,-0.0897621413371961,0.201329397569721,-0.662954892640644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,-0.233535341132433,0.476827046521788,0.264183750797161,0.415320031060569,0.0828569270291924,0.126691922082471,0.0978295292003348,0.115651798877363,0.704930321652413,0.0918544169639893,-0.0286025170455926,0.0001219839583486,0.105595645716078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,-0.0663654674520506,0.167550321800226,0.0334215468328329,0.233871523256742,0.220931921063324,0.0567460526537758,-0.0937833361296885,0.0336732827915518,0.0478546722666108,-0.039282483149216,-0.168981718808511,-0.0173375491293906,-0.0868330077371719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,-0.125769697817173,0.445363934868577,0.158378758663702,0.291456106730428,-0.561913253011063,-0.0996618960281354,-0.214096009564988,0.0571558689024494,0.44404600439169,-0.045488528339838,-0.0160226290367199,-0.276079861213151,-0.625410235046972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0.0823473926593458,-0.285228289944881,-0.112195430172868,-0.536978440663225,-0.256208838449933,0.0116862510722606,0.16473288410403,0.0246874930694475,-0.119278328532425,-0.023704816440415,-0.0047338770553728,-0.0396547273083198,-0.108662218665569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0.17734571959142,-0.28308288766284,-0.102199863787673,0.40677523141778,0.112490303088261,0.0310254903031874,0.0649949210159529,-0.0321733366040547,0.0001496662042318,0.0400966106503322,0.0029428520897176,0.337814843700446,0.0403034961908974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-0.106406452734601,0.880821941460163,0.11834672225847,-0.200955880015488,-0.361347462527835,-0.0725486436303416,-0.0352715590320616,0.0152626692091449,0.459972014685211,-0.0457384464040638,0.0617808575895724,-0.339844559988239,-0.829189913940505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,-0.0882487320640552,0.681623456234694,-0.0024829166715481,-0.170519607730651,0.0687721730517552,-0.065413218358721,-0.0881988953249955,0.0341511516061393,0.274806218737745,0.0392242481952192,0.0168987426898903,-0.0588719006886423,0.201235396214957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.125411744864446,-0.176860598353656,-0.0592051223657293,0.259906388430286,0.808983205605819,-0.0605422384344636,-0.039650809289181,0.0102355165193051,-0.0701147077361742,0.056886024361878,-0.151679952995508,0.341632442104802,0.244630427938231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,-0.174545831802704,0.134009880649052,0.0799638204124694,0.1445304271879,-0.0388560990871422,0.0207136826185839,0.0349230764464273,0.0823190648341622,0.113037642084453,0.137005958531413,0.124589055237412,0.148882191673771,0.419150438206521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,-0.0218030765500428,0.322460012451655,0.132251772246301,0.267811699617435,0.190589107660789,-0.0390995463051091,0.187329080744621,0.0124211696404604,0.352270467834725,0.0475428594981809,0.100375169697055,0.140906765091184,-0.0435862784600244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0.040058028646322,-0.698772920133991,-0.0848831860219498,0.0153876510996276,-0.670539639671674,-0.0127675661096439,0.0161111884051071,-0.0206078599600496,-0.334817895942199,-0.166569885687762,-0.159502256806629,0.062269350285995,-0.214643052402049,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0.209645184193376,0.575537433711676,0.05432799272981,0.214194675529178,-0.184943220605033,-0.132580985000823,-0.329249975764581,-0.0701098629702686,0.220048295618403,-0.215769855404777,-0.137292815079227,-0.338340797847913,-0.99790186219068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.117862069608601,0.40921811513264,-0.0788478920013256,0.280800805220338,0.406708697048785,-0.104206739706549,0.097427457117988,-0.0712944223532746,0.0201628367416538,-0.0492129183770448,-0.101341040962896,-0.430430748890297,-0.861282180623667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.123002341624455,0.221102059598875,0.0387208693434253,-0.0141190681812034,-0.272354521540652,-0.0700065512035851,-0.0156678767759992,-0.006897914243263,0.0339336514359167,-0.212705269071089,-0.1589539171035,0.0004813880480343,-0.39838039223689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0.166782495965041,0.17975689785674,-0.0227134045150814,0.392376558337447,0.519471104642617,0.0538034107580029,0.114379008541337,-0.0059265188883139,0.149704840237486,-0.0416291576644932,0.0147272004157161,0.0406218847382938,0.233672321466157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0.187065290503587,-0.254936587179187,-0.011882644835716,0.0131426294991213,-0.312521514207074,-0.161542105245273,-0.0337318320029605,-0.0466219817016805,-0.0600036178803481,-0.108981323317406,-0.188932253700571,-0.0898545220063044,-0.0398803356587041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,0.105500569703925,0.231510197859537,-0.0499469273914686,-0.624881314082291,-0.524953704980238,-0.0604059432279521,0.121092379613453,-0.0133343938057586,0.159387449398973,-0.0793585298438,-0.0566603397864618,-0.0582527592692356,-0.322244486563561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,-0.0873411470659828,-0.0502135143163123,0.0130874171490658,0.296933882106358,0.317252114838743,0.0443788913691523,-0.0245417706652702,0.0211959739048353,-0.0287337182778183,-0.0276803097925401,0.0017130137273826,-0.152707613791813,-0.10457435493659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.226910243115208,0.0050001840733251,0.019302496243996,-0.0741974826405233,-0.436709133283113,0.134441750140719,0.103912388981338,-0.0503473718733063,-0.0296695095043182,-0.054545906656369,-0.0352978921861943,0.185627430458904,-0.0372442391094709,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,-0.08287221564648,0.0140430658039544,-0.0202907202520044,-0.0014491351057169,-0.577477531445549,-0.0943002855530517,-0.130267258633835,0.025940504613655,-0.152206410045231,-0.0807262731977048,-0.0701747856149306,-0.0693718677606336,-0.265737545954201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-0.117040354013873,-0.160340811089411,0.0736607443569,0.85858094982596,0.802980063712393,0.140807512718361,0.173001966359577,0.0500977111620994,0.15616085915334,0.159232751539977,0.130549212799835,0.0924411841445375,0.310695487256964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,-0.0623016249993234,0.220421598336657,-0.0345636215128338,-0.048640728710337,0.17768467173879,0.0336485886088508,-0.0368140191003928,0.0183312406618195,0.0836398206094498,0.0101145238297178,-0.0462386612089359,-0.194309233914092,0.0681878083186593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.0045342538894421,0.0012620086305583,-0.124930356475763,-0.578936202171986,-0.497506763133956,-0.053260831961613,-0.120121275374733,-0.006981982182411,-0.212416310045842,-0.022288545667177,-0.123745331059675,-0.0796012151267941,-0.48120845685327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.189301935387396,0.363707662948284,-0.0772823887385241,0.351468822840553,0.297267899183948,-0.157287718413843,0.169087619842589,-0.0053782857864713,0.577821994894755,0.144705787378006,0.0361955218433371,0.0696021977295299,0.299841547477048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.444543112623381,0.470348265029237,0.0134354551659428,-0.601958692200908,0.245006860705372,-0.0156966961922538,-0.0552876772610097,0.0731993066850176,0.151554391690831,-0.0758413152700031,-0.0776875845439665,-0.126011313962668,-0.358443756183608,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.528811034500912,0.422170795053188,-0.0776406176585543,0.534586891386606,-0.064786633675067,-0.175224226010995,-0.321698664494506,-0.115543348297531,0.252306108874209,-0.236553383557493,-0.193096001856357,-0.266472021460804,-0.231475936830889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,-0.196965572093964,0.154536751221763,0.0040203506728622,0.417897223413909,0.179997084136456,0.0738759165811139,-0.0846158418749833,0.0557427409210046,-0.108945212262341,0.0525930491703894,0.0324926304223835,0.16062118176704,-0.0945077300249142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,-0.13201171362811,0.20402618296667,-0.0366878589896337,-0.162470847908425,-0.158331700279913,0.0172281936343067,0.117288236229238,-0.006204143821721,0.0811841391841909,0.0225419512552363,0.0370130561176773,-0.0263463928071958,0.0655814169583298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0095601816082754,-0.167340945550382,0.0205652869932647,0.0269652751079356,0.198226003226421,-0.119304434764594,0.0063695401962519,0.0074178496573657,-0.119342922099439,0.126778077952874,0.131647686541232,-0.0003615134795406,0.630848618506753,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,-0.162293126253301,0.358952623517579,-0.105282971612972,0.15187312846038,0.523047138196742,0.0432315703415308,0.0410548980231268,0.0010407756347873,0.217983036385774,0.0457540481058565,0.0172102971813715,-0.330547694700463,0.0296607265137407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0477985944714005,-0.457387506343476,0.0219428619117745,-0.0998031742099153,-0.133695879960298,0.155512414949319,0.0798018005613716,0.0010980024143583,-0.36679913222815,-0.0222698844852143,-0.0154626267410522,-0.0276765727909289,-0.158730140896806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.0772335194000228,0.071270061874394,-0.115598878707975,-0.619878585063497,-0.501310498075073,-0.0139831843905907,-0.302388860807456,0.0185033785442649,0.0554265463365973,0.0232951961500203,0.0280993339179091,-0.0475359076500976,-0.34485010445354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0.0034432519491025,0.712745486388908,0.126080562386607,-0.399808705713806,-0.723327549369436,-0.128842559963533,-0.181042958469561,0.0323822898419117,0.278661830485933,-0.0166437931161078,-0.186879026213067,-0.0028436398024411,-0.672952430218019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,-0.0177616356623953,-0.16071990536388,0.0561146248171511,0.146859894731315,0.366888322362676,0.0734995746415116,0.032931746676604,0.0286730106909133,-0.0709474186498888,-0.0078569498434036,0.057969798403783,-0.2104683527688,0.201980225497764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.334500682836578,0.363261706301614,0.0067451802588178,-0.326078180503747,-0.972249095135353,-0.136950069642836,-0.340289284439409,-0.0818779448393842,0.103306216839154,-0.0967519246235832,-0.0873892272918598,-0.519383807556902,-0.571332357291836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,0.134610882300932,0.486217891237369,0.172439104145393,0.050276356203713,-0.599157602260947,-0.141958943334625,-0.0965189615306178,-0.0025021993084424,0.403828186384456,-0.0917379493774404,-0.0896331749879334,0.0319216733533818,0.182244405693998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,-0.392903038069439,0.0064180836958379,0.109487568269917,-0.448181675138401,-0.160042774840943,0.11877554869524,0.097023725487154,0.0846740480895052,0.0176128615141605,0.148292121144443,0.191616658072845,0.160312020247627,0.0685735236361028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,-0.271273228722024,-0.483169941180029,-0.158353338182083,0.360632456511587,1.37709010392564,0.184923766241534,0.186962613112667,0.0301389396398236,-0.428741905306433,0.069676461848133,0.0679930550712831,-0.0937671947171625,0.559394647635864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,-0.0840154276459104,-0.223933458873871,0.0426579264418291,-0.0128834609829975,-0.0957938966833743,-0.0738922674371486,-0.080994342802588,-0.0090288758388503,-0.20135701800202,0.0152547160940018,-0.132791108179797,-0.192818906791234,0.0145319710274473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0.11777616592606,0.141414923860801,0.196776316902599,-0.287794934577051,-1.15473221590731,0.0407606230795509,-0.039327279672693,-0.0123265254029626,-0.159302478289197,-0.109258965077027,-0.0156659043998191,-0.221047172388536,-0.618269044315009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.133675968084729,-0.0194282311711747,0.112493872999625,0.556109683546476,-0.213729372534394,0.0445135478254997,-0.0331630714594078,0.011436461825141,0.231176383448211,0.0452958528891446,0.0229423518744989,0.0995848001019098,0.0858158515265823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.267901963840014,-0.261133157938849,-0.0056519178788153,-0.195023749336537,0.205169053029426,-0.0837689327042497,0.083579454222584,0.0635666150279987,0.17880915401058,0.136242077671744,0.151481434766231,0.12979695487203,0.491022113986888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.124272752457626,-0.0204276526750942,0.0464261541020687,0.195784369858765,0.780238941569525,0.0878676294803164,0.223567430144823,0.0144436247860836,-0.0953963479039588,-0.0811865776419153,-0.0953286120984322,-0.229267283288676,-0.0559918024013605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,0.19868212900813,0.0031324721272617,0.0132439655003948,-0.185545653640347,-0.0336135679617073,-0.0985578466183561,0.0323674183673241,-0.0327009195444555,-0.444510736772431,-0.0188445396126804,0.0016373980837518,-0.0421269769349543,0.274342878141679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.210604031507493,-0.170395971280888,-0.145934683920569,0.293677657409173,0.505233646403604,-0.0405883119321248,-0.0283314101964377,-0.0385087020796862,-0.0102604037120775,-0.0792844270127135,-0.0703909452386709,0.0669946731105631,-0.0473061052493181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0619330661913172,0.135503105826601,-0.0591571202432458,0.338469740896532,0.438072726221726,0.0115813787091409,-0.0198700144700092,-0.0446403330820928,-0.126287383638636,-0.0098113052543631,0.168940890904988,0.110393878058125,0.215715199469678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,-0.164791610512697,-0.0214925014488225,0.0694359484232078,-0.609469100224044,-0.25171117271563,0.0340972125126267,-0.036022192147811,0.0215151615002118,-0.0741192713679485,-0.0961625247814511,0.0040354999079005,-0.314608012447212,-0.303392101794772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,0.393227071606283,-0.278704595059729,-0.192128006288733,0.6135772078889,0.391807200317507,-0.0649717969725958,-0.278728058450466,-0.0927694480966015,0.0049465634762043,0.0931678740304104,-0.0571295489024331,0.196087426502878,-0.359258680840684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,-0.0139448148446241,-0.0129358993839952,-0.0595248689901129,-0.379627561058073,-0.59444422629565,0.0080671671985573,0.0216219571021579,-0.0079806096020066,0.0551871523835047,0.004075499033354,-0.075293599838311,0.0073825063424823,0.0365127576482283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,-0.0281219443206017,0.46095035861559,-0.116460115528457,-0.272347046822889,-0.116519933674371,0.0369236033111815,-0.134456172794556,0.0007528078562214,0.0518564398158783,0.0296455697153926,-0.0308009602713075,0.206943854268044,-0.256837358670741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,0.0992435168527983,0.191683783667867,-0.0231410388069712,0.147705254006947,0.354719279810341,0.0596075949234224,0.0110418030270064,-0.0235364688541137,0.005234139414953,0.112267692282684,0.071139656306997,-0.195134342394436,-0.0215776222506638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.0147254134071905,0.126921843627148,0.0002999599148842,0.0144736813218715,-0.313843205691277,-0.0427222757343637,0.0157972890504569,-0.044369649917748,-0.0067685427955035,-0.0223986070291927,-0.0558524866171646,0.0083328397507755,-0.389511859489411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.0443306517971223,0.0688392813112735,-0.144031342093617,-0.439709288966719,0.236534798300332,-0.0606316729221671,0.160883433805233,-0.0172382651229596,-0.135159476683328,0.129300320565351,0.048544754835556,0.0483875095848855,0.644459728539197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,-0.170936228602535,-0.333732275539558,0.0062898571078465,0.304169813649131,1.12810917174057,0.034993406342862,0.175099399499477,0.0436075870487405,-0.159106890272889,-0.0304436623335781,0.102987091318598,0.0048528658667562,0.707985030697841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0.140075562854959,0.307589648285183,-0.0384134638470498,-0.286145102942367,-0.369689874367602,-0.0486859594929994,-0.145767112927728,-0.0267951838029518,0.136848894449958,-0.0274964413091357,-0.0453661304300531,-0.235581292853893,-0.233214485445403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.288154777647395,-0.331287448197227,-0.0144070020308461,0.133188898948961,0.4338162993203,0.162093736758813,0.259690253289844,0.0901684824759469,0.110680417747755,0.275450951527937,0.180531031529639,0.43642040880886,0.969485671974874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,0.0168449577992398,-0.920453008654085,0.041607926960528,-0.0407915255557254,0.0381617022309884,-0.0816541479209994,0.163026824451755,-0.0125172743692941,-0.463085104604044,-0.14097645433634,-0.143279750070878,0.0497459304412065,0.477422247017931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,-0.130081025926558,-0.819015150513025,-0.0062247093823689,0.425856379973008,1.00876316664311,0.0191449409194959,0.0916202678580047,0.0758681975549593,-0.428800271809498,0.16284952161967,0.0581994908877023,-0.144642333455845,0.853662069694986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.203696963142397,-0.465939128091009,-0.167069625065122,0.605739482050694,0.992146056485421,-0.183832231794552,0.219639592979324,-0.0319095116395995,0.268096019494325,0.0891263160207829,0.126816721254392,0.25286074024179,0.531517268615429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0.0403697449218135,-0.186734774635561,-0.0747081895884401,-0.008388147189237,0.551459048824509,0.153617360140872,0.102216128281065,-0.0173615501176619,-0.386799880566722,0.12135195585127,0.127250533613503,0.348592191984747,0.804498891568169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.0692372647686246,0.525723485337218,0.123917885144885,-0.257713250744604,-0.031494091468886,0.0069950904558651,0.0219722211580682,-0.0137603888180175,0.394165698989541,-0.0887327884299806,-0.0935331124003214,-0.317557409465466,-0.413605262618173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0794203053984199,-0.0521175141690008,0.0095291361631368,-0.161283847654421,-0.595181881799131,-0.0376387208615093,-0.0123989608093704,-0.0196055695833336,-0.0512977548059276,-0.0754179728251832,-0.113281648638378,0.0222910759265108,-0.272599537985807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,0.0021573608842932,0.424987804516804,0.0599527069061415,-0.630250199997228,-0.51462940990523,-0.0343820636959597,0.143693673389182,0.0030827808922948,0.345808582561231,0.0620121979352919,0.0637836265688744,-0.300919187354603,0.304714083402506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.156888604245629,-0.144108359312997,0.0247476950797028,0.24665790483178,1.25541197481572,0.0564209589636706,0.243308919790392,0.0060532982698091,-0.144705088687642,0.0008279455304571,0.0752714409272788,0.0859883151191057,0.299364586343009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0918168555885524,0.632335448387494,0.161982310773595,-0.151352590058536,-1.05172365947641,-0.160134070560342,-0.298381709504733,-0.0077636687282405,-0.0353558688843543,-0.138411275099051,-0.0049442799999095,-0.194745999596306,-0.946657136233725,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.15709578643637,-0.327136919473935,-0.0311204460283288,-0.247299499735461,-0.817083547573084,0.0101080637413401,0.0046731477387266,-0.0491184845081253,0.0787749738649448,-0.0304548107774293,-0.0082813646645872,-0.0159363790255606,-0.405568194197469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.0380841106133233,-0.466006726151678,-0.0037105845035092,0.883119258756213,1.71050228595239,0.204767179758898,0.0211422194252656,-0.0117544443849657,-0.64012150925774,0.0529682013105839,0.140127247311437,-0.0877329762013584,0.0098338992721404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.185097761320064,-0.25817509766647,-0.0309064858827464,0.87975922824248,1.12884252056245,-0.0057182793440836,0.0043942231495548,0.0139562921137885,-0.17022145101178,-0.0276893759284878,0.0828831436703195,0.24208767623889,0.409073491673495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,-0.101942816635849,-0.400552641644615,0.0445181667184129,0.710578530214706,0.523278668927543,0.335459158406124,0.0411560625338351,0.0284899904994566,-0.440661364052337,0.0867142440428993,0.185371366343799,0.139112424086701,0.0506577236578984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.154429019485561,0.0133417723981071,0.0037839653652737,0.639091126949677,0.0657732798569177,-0.0698562740882151,-0.0664431201441068,-0.0268589230954652,0.300934408040184,-0.14319123143166,-0.0790873606633869,-0.202314329028626,-0.251409382341463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.0173039240661058,0.433652946056175,-0.0125606269800738,0.324522696682083,-0.282131963929573,-0.124124045662079,-0.128451943760777,-0.006268220493326,0.18937839069363,-0.0097324674401528,-0.0572174011264464,-0.0571973421277632,-0.532919267321743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
